#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   1  17   9.4e-15     3e-11   39.9   0.7    16    65   128   177   125   180 0.91 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   2  17   1.6e-24   4.9e-21   72.3   6.1    62   118   222   279   213   285 0.88 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   3  17   3.6e-32   1.1e-28   97.7   0.2   138   261   670   834   655   842 0.75 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   4  17   1.1e-20   3.6e-17   59.5   0.0   275   338   959  1022   922  1030 0.82 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   5  17   2.3e-54   7.3e-51  171.2   0.2   334   436  1082  1184  1057  1195 0.92 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   6  17   1.9e-69   5.8e-66  221.2   0.1   468   593  1350  1475  1288  1482 0.81 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   7  17   9.3e-15   2.9e-11   39.9   0.0   594   637  1503  1548  1498  1551 0.91 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   8  17    6e-141  1.9e-137  458.2  17.9   636   872  1648  1885  1637  1898 0.95 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6   9  17   1.7e-13   5.5e-10   35.7   5.0   868   932  2092  2156  2082  2179 0.71 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  10  17   1.8e-16   5.5e-13   45.7   1.3   928   983  2211  2267  2170  2297 0.80 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  11  17   2.3e-44   7.2e-41  138.1   0.2   988  1095  2342  2449  2318  2452 0.92 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  12  17     1e-07   0.00033   16.6   0.1  1089  1120  2495  2524  2489  2535 0.85 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  13  17   1.2e-26   3.7e-23   79.4   0.9  1123  1173  2590  2640  2579  2646 0.93 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  14  17   1.7e-28   5.3e-25   85.5   0.1  1174  1236  2692  2754  2686  2773 0.92 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  15  17   9.1e-13   2.8e-09   33.4   4.2  1256  1309  2838  2895  2833  2895 0.86 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  16  17   9.8e-12   3.1e-08   29.9   7.6  1282  1338  2886  2945  2884  2999 0.70 bromodomain protein, putative [Plasmodium vivax]
SCO75588.1           -           3374 445at5820            -           1541         0 1914.1 135.6  17  17  1.8e-108  5.8e-105  350.5   4.3  1342  1534  3136  3330  3072  3336 0.85 bromodomain protein, putative [Plasmodium vivax]
SCO71707.1           -            482 445at5820            -           1541   5.5e-09   32.4   1.7   1   2      0.17   5.4e+02   -4.0   0.4   188   264    19   102     4   110 0.54 bromodomain protein 1, putative [Plasmodium vivax]
SCO71707.1           -            482 445at5820            -           1541   5.5e-09   32.4   1.7   2   2   1.7e-12   5.5e-09   32.4   1.7  1414  1488   345   419   315   461 0.77 bromodomain protein 1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/445at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/445at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/445at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:26 2026
# [ok]
