#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71322.1           -           1096 2670at5820           -            735         0 1413.0  92.1   1   5     1e-21   7.1e-19   66.0   7.1     1    56     1    68     1    71 0.84 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2670at5820           -            735         0 1413.0  92.1   2   5    1e-174  7.1e-172  571.8  26.8    45   318   151   429   146   435 0.97 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2670at5820           -            735         0 1413.0  92.1   3   5   7.2e-55     5e-52  175.6  11.4   317   424   511   623   506   632 0.94 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2670at5820           -            735         0 1413.0  92.1   4   5  2.4e-110  1.7e-107  359.0  15.4   420   605   679   876   672   901 0.92 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2670at5820           -            735         0 1413.0  92.1   5   5   1.3e-81   8.8e-79  264.0   0.8   596   735   944  1092   939  1092 0.89 DNA helicase, putative [Plasmodium vivax]
SCO71299.1           -           1807 2670at5820           -            735     8e-68  227.8  20.3   1   5         9   6.3e+03   -7.8   9.0   379   434    86   140    10   201 0.60 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 2670at5820           -            735     8e-68  227.8  20.3   2   5   1.2e-45   8.2e-43  145.1  13.6   113   393   560   825   543   848 0.86 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 2670at5820           -            735     8e-68  227.8  20.3   3   5    0.0005      0.35    7.5   0.1   541   585  1402  1446  1394  1454 0.89 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 2670at5820           -            735     8e-68  227.8  20.3   4   5   4.6e-31   3.2e-28   96.9   0.5   613   716  1453  1557  1448  1574 0.90 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 2670at5820           -            735     8e-68  227.8  20.3   5   5         7   4.9e+03   -6.2   5.1   409   455  1634  1681  1626  1692 0.78 helicase SRCAP, putative [Plasmodium vivax]
SCO72535.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   1   5   4.4e-43   3.1e-40  136.6  13.0   114   389   314   567   294   584 0.87 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   2   5   8.3e-05     0.058   10.1   0.1   541   584   608   652   604   660 0.84 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   3   5     7e-30   4.9e-27   93.0   0.2   614   716   661   765   656   785 0.93 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   4   5      0.44   3.1e+02   -2.3   0.0   282   313   778   809   765   833 0.74 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 2670at5820           -            735   1.5e-66  223.6  38.6   5   5       4.4   3.1e+03   -5.6   7.3    32    81   903   952   898   999 0.64 chromatin remodeling protein, putative [Plasmodium vivax]
SCO73616.1           -           2948 2670at5820           -            735   2.4e-55  186.5   3.3   1   5   7.8e-34   5.5e-31  106.0   0.0   108   314   345   542   287   550 0.85 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2670at5820           -            735   2.4e-55  186.5   3.3   2   5         9   6.3e+03  -18.8  15.0   418   454   972  1007   956  1014 0.52 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2670at5820           -            735   2.4e-55  186.5   3.3   3   5   2.1e-29   1.5e-26   91.4   1.0   614   717  1246  1351  1214  1363 0.93 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2670at5820           -            735   2.4e-55  186.5   3.3   4   5       6.1   4.3e+03   -6.0   4.1    23    87  2175  2239  2164  2243 0.52 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2670at5820           -            735   2.4e-55  186.5   3.3   5   5         9   6.3e+03   -7.1   6.3    32    98  2353  2416  2328  2443 0.69 SNF2 helicase, putative [Plasmodium vivax]
SCO71610.1           -           3266 2670at5820           -            735   2.2e-50  170.1  16.3   1   5       1.9   1.3e+03   -4.4   6.4    29    63  1015  1049   999  1058 0.81 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 2670at5820           -            735   2.2e-50  170.1  16.3   2   5       1.8   1.2e+03   -4.2   0.5     9    39  1099  1129  1095  1134 0.78 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 2670at5820           -            735   2.2e-50  170.1  16.3   3   5   1.9e-31   1.3e-28   98.1   6.7   112   389  1384  1652  1342  1681 0.85 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 2670at5820           -            735   2.2e-50  170.1  16.3   4   5   1.7e-28   1.2e-25   88.4   2.0   615   715  1747  1849  1687  1860 0.86 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 2670at5820           -            735   2.2e-50  170.1  16.3   5   5         9   6.3e+03  -13.2   9.1    31    41  2995  3005  2989  3045 0.47 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO70512.1           -           1076 2670at5820           -            735     1e-45  154.7  18.0   1   3   1.2e-24   8.5e-22   75.6   8.8   112   395   125   412    92   440 0.78 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 2670at5820           -            735     1e-45  154.7  18.0   2   3     4e-30   2.8e-27   93.8   1.7   606   728   569   692   523   699 0.88 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 2670at5820           -            735     1e-45  154.7  18.0   3   3         9   6.3e+03  -24.0  22.3   419   437   859   877   841   898 0.38 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO75747.1           -           1589 2670at5820           -            735   5.6e-31  106.0  15.2   1   4   1.4e-07   9.9e-05   19.2   0.0   112   152   224   265   204   278 0.80 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 2670at5820           -            735   5.6e-31  106.0  15.2   2   4    0.0068       4.7    3.7   0.2   158   205   366   413   362   444 0.73 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 2670at5820           -            735   5.6e-31  106.0  15.2   3   4   2.4e-06    0.0017   15.2   0.0   234   295   958  1018   953  1039 0.89 DNA repair protein rhp16, putative [Plasmodium vivax]
