#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70404.1           -           1051 2481at5820           -            813         0 1419.1  58.8   1   3   5.6e-35   1.5e-32  111.0   0.0     9   105    59   164    52   170 0.89 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 2481at5820           -            813         0 1419.1  58.8   2   3  1.1e-171    3e-169  563.2  19.9   110   427   195   565   189   595 0.92 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 2481at5820           -            813         0 1419.1  58.8   3   3    3e-227  8.1e-225  747.0  33.1   426   813   643  1051   609  1051 0.92 RNA helicase, putative [Plasmodium vivax]
SCO75518.1           -            717 2481at5820           -            813   2.2e-16   57.6   7.0   1   3     0.028       7.8    2.9   0.0    21    62   276   315   257   344 0.86 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 2481at5820           -            813   2.2e-16   57.6   7.0   2   3      0.01       2.8    4.3   0.0   330   397   451   514   441   547 0.83 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 2481at5820           -            813   2.2e-16   57.6   7.0   3   3   2.9e-16     8e-14   49.1   3.9   522   613   570   662   543   674 0.88 DNA helicase 60, putative [Plasmodium vivax]
SCO74223.1           -            398 2481at5820           -            813   2.9e-16   57.2   0.4   1   2      0.06        17    1.8   0.0   322   371   133   178   101   230 0.78 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO74223.1           -            398 2481at5820           -            813   2.9e-16   57.2   0.4   2   2   1.2e-17   3.2e-15   53.8   0.1   525   612   261   349   236   368 0.92 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71685.1           -           1015 2481at5820           -            813   4.6e-15   53.2   3.8   1   3     0.023       6.4    3.2   0.0   118   150   661   694   639   704 0.83 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71685.1           -           1015 2481at5820           -            813   4.6e-15   53.2   3.8   2   3     0.021       5.8    3.3   0.0   329   372   756   795   741   810 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71685.1           -           1015 2481at5820           -            813   4.6e-15   53.2   3.8   3   3   3.1e-15   8.4e-13   45.8   0.5   525   656   880  1009   822  1013 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71470.1           -            388 2481at5820           -            813   1.7e-14   51.4   1.7   1   2   0.00086      0.23    7.9   0.1   317   377   120   177    86   192 0.78 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO71470.1           -            388 2481at5820           -            813   1.7e-14   51.4   1.7   2   2   2.4e-14   6.7e-12   42.8   0.2   525   613   253   342   204   372 0.85 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO71091.1           -            473 2481at5820           -            813   4.6e-14   49.9   1.3   1   2      0.21        58   -0.0   0.0    21    61    56    96    34   148 0.80 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71091.1           -            473 2481at5820           -            813   4.6e-14   49.9   1.3   2   2     1e-15   2.8e-13   47.4   1.1   480   615   299   424   246   453 0.78 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71006.1           -            533 2481at5820           -            813   1.2e-13   48.5   8.6   1   3    0.0014      0.39    7.2   0.0    21    62   123   164   105   172 0.87 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO71006.1           -            533 2481at5820           -            813   1.2e-13   48.5   8.6   2   3   2.5e-05    0.0069   13.0   0.2   332   378   246   289   233   337 0.78 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO71006.1           -            533 2481at5820           -            813   1.2e-13   48.5   8.6   3   3   3.1e-10   8.4e-08   29.2   3.3   529   650   368   489   354   498 0.85 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO75363.1           -            923 2481at5820           -            813   1.1e-12   45.3   9.0   1   3     0.087        24    1.3   0.0   123   146   382   405   346   414 0.78 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 2481at5820           -            813   1.1e-12   45.3   9.0   2   3      0.13        36    0.7   0.0   228   264   417   453   411   472 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 2481at5820           -            813   1.1e-12   45.3   9.0   3   3   4.2e-15   1.1e-12   45.3   9.0   491   654   595   749   542   767 0.87 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73552.1           -            599 2481at5820           -            813   2.1e-12   44.4  18.6   1   4      0.34        92   -0.7   0.3   671   698    31    58    16    65 0.85 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO73552.1           -            599 2481at5820           -            813   2.1e-12   44.4  18.6   2   4     0.053        14    2.0   0.0    23    62   145   184   125   211 0.81 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO73552.1           -            599 2481at5820           -            813   2.1e-12   44.4  18.6   3   4   1.9e-05    0.0053   13.4   0.4   321   398   259   333   235   350 0.78 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
