#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   1  12      0.27   1.7e+03   -5.6  10.4    14    93    43   131    33   151 0.56 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   2  12   1.8e-27   1.2e-23   81.1  16.5    18   112   181   288   171   295 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   3  12   4.6e-50   2.9e-46  156.1   7.1    95   189   305   399   291   414 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   4  12     3e-90   1.9e-86  289.3   7.3   188   334   422   568   417   571 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   5  12   1.2e-89   7.8e-86  287.2  20.9   334   500   600   781   587   794 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   6  12   6.4e-81     4e-77  258.3  15.9   492   640   828   979   820   983 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   7  12    4e-172  2.5e-168  560.6  39.1   636   953  1072  1414  1067  1426 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   8  12   6.8e-49   4.3e-45  152.2   8.0   941  1053  1500  1618  1489  1636 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1   9  12   1.8e-49   1.1e-45  154.1   8.0  1048  1146  1664  1762  1659  1771 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1  10  12    2e-204  1.3e-200  667.7  31.6  1144  1477  1794  2128  1789  2187 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1  11  12   5.7e-07    0.0036   13.2   0.5  1458  1487  2225  2254  2219  2268 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74348.1           -           2398 580at5820            -           1578         0 2665.6 266.1  12  12   1.2e-37   7.3e-34  115.0  15.6  1475  1578  2271  2398  2253  2398 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/580at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/580at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/580at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:00 2026
# [ok]
