#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73556.1           -            513 8004at5820           -            390  9.6e-208  688.1  26.7   1   1  1.2e-210  1.2e-207  687.8  26.7     1   390    91   513    91   513 0.95 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO71271.1           -            324 8004at5820           -            390   5.7e-10   37.0   2.1   1   3   2.4e-11   2.6e-08   31.6   0.2   177   308    30   160    11   173 0.86 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 8004at5820           -            390   5.7e-10   37.0   2.1   2   3      0.12   1.2e+02   -0.3   0.0   181   212   201   232   176   236 0.72 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 8004at5820           -            390   5.7e-10   37.0   2.1   3   3    0.0092       9.7    3.3   0.1   186   217   257   286   250   302 0.81 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO73087.1           -            329 8004at5820           -            390   7.6e-09   33.3  11.2   1   3   4.3e-06    0.0045   14.3   0.7   147   212    29    92     3   107 0.76 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO73087.1           -            329 8004at5820           -            390   7.6e-09   33.3  11.2   2   3   6.3e-07   0.00066   17.1   0.3   270   354   104   182    94   194 0.79 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO73087.1           -            329 8004at5820           -            390   7.6e-09   33.3  11.2   3   3   0.00032      0.33    8.2   0.4   101   211   197   305   190   325 0.66 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO75650.1           -            472 8004at5820           -            390     3e-07   28.1   1.6   1   2    0.0012       1.3    6.2   0.0   234   260    80   106    72   117 0.82 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 8004at5820           -            390     3e-07   28.1   1.6   2   2   1.2e-07   0.00013   19.4   0.9   267   361   216   301   203   306 0.79 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO73927.1           -            363 8004at5820           -            390   8.6e-06   23.3   6.8   1   4      0.45   4.8e+02   -2.2   0.0   339   358    43    60    39    81 0.62 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO73927.1           -            363 8004at5820           -            390   8.6e-06   23.3   6.8   2   4    0.0012       1.2    6.3   0.1   110   129    82   101    55   105 0.86 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO73927.1           -            363 8004at5820           -            390   8.6e-06   23.3   6.8   3   4   1.6e-05     0.017   12.5   0.2   315   363   108   157   101   175 0.73 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO73927.1           -            363 8004at5820           -            390   8.6e-06   23.3   6.8   4   4    0.0019         2    5.6   0.1   107   128   228   249   221   252 0.87 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   1   7     0.059        62    0.7   0.0   170   213     7    51     1    99 0.67 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   2   7     0.045        47    1.1   0.1   319   349    72   102    30   141 0.53 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   3   7     0.074        77    0.4   0.0   185   212   114   141   103   153 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   4   7     0.018        19    2.4   0.0   178   212   150   186   141   194 0.80 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   5   7     0.019        20    2.3   0.0   180   215   196   231   188   237 0.90 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   6   7       0.1   1.1e+02   -0.1   0.0   242   275   243   276   232   286 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 8004at5820           -            390   0.00098   16.5   0.2   7   7     0.046        48    1.1   0.1   108   126   300   318   256   321 0.69 receptor for activated c kinase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8004at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8004at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8004at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:05:56 2026
# [ok]
