#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   1  19  8.5e-131  5.3e-127  423.3  23.7     1   263     1   268     1   274 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   2  19   3.8e-61   2.4e-57  192.3   0.2   263   373   412   522   376   531 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   3  19   1.9e-06     0.012   10.9   0.4   371   409   741   779   732   804 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   4  19  3.7e-231  2.4e-227  756.2  74.5   410   866   940  1438   935  1464 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   5  19    0.0074        47   -1.1   0.0   870   923  1611  1668  1605  1672 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   6  19     4e-10   2.5e-06   23.1   0.2   916   948  1695  1730  1693  1737 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   7  19   7.7e-12   4.9e-08   28.7   0.1   969  1028  1838  1911  1778  1926 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   8  19   8.4e-20   5.3e-16   55.2   0.9  1036  1120  1973  2072  1968  2075 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1   9  19   1.6e-60     1e-56  190.2  18.6  1157  1397  2075  2396  2072  2410 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  10  19   3.1e-24     2e-20   69.9   4.2  1398  1490  2431  2539  2394  2553 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  11  19   3.7e-09   2.4e-05   19.8   0.0  1496  1540  2610  2659  2603  2663 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  12  19   5.2e-13   3.3e-09   32.6   0.0  1538  1579  2701  2742  2695  2753 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  13  19   8.5e-10   5.4e-06   22.0   0.1  1608  1651  2891  2935  2847  2947 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  14  19   1.7e-35   1.1e-31  107.2   0.7  1651  1755  3008  3141  3006  3145 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  15  19  6.5e-121  4.1e-117  390.6  19.4  1750  1983  3180  3418  3173  3428 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  16  19   2.5e-08   0.00015   17.1   3.7  1984  2059  3546  3623  3533  3641 0.73 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  17  19   6.7e-56   4.2e-52  174.9   0.1  2039  2155  3912  4031  3902  4042 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  18  19   1.7e-17   1.1e-13   47.5   1.0  2162  2214  4214  4267  4189  4275 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75482.1           -           4547 137at5820            -           2426         0 2859.0 263.1  19  19  1.8e-110  1.1e-106  355.9  20.9  2211  2426  4320  4543  4316  4543 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/137at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:33:29 2026
# [ok]
