#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70822.1           -            953 2909at5820           -            517  8.3e-264  874.7  47.2   1   4   2.2e-62   1.9e-59  200.4  19.6     5   142     9   167     2   201 0.81 protein phosphatase PPM1, putative [Plasmodium vivax]
SCO70822.1           -            953 2909at5820           -            517  8.3e-264  874.7  47.2   2   4   5.5e-05      0.05   11.0   0.3   127   170   380   423   362   444 0.82 protein phosphatase PPM1, putative [Plasmodium vivax]
SCO70822.1           -            953 2909at5820           -            517  8.3e-264  874.7  47.2   3   4   1.6e-24   1.4e-21   75.5   3.2   141   247   537   649   513   660 0.72 protein phosphatase PPM1, putative [Plasmodium vivax]
SCO70822.1           -            953 2909at5820           -            517  8.3e-264  874.7  47.2   4   4  5.7e-183  5.1e-180  598.2   2.7   245   516   678   952   674   953 0.97 protein phosphatase PPM1, putative [Plasmodium vivax]
SCO72871.1           -            872 2909at5820           -            517     3e-23   80.9   0.3   1   3      0.15   1.3e+02   -0.3   0.1   236   265    45    74    36    88 0.84 protein phosphatase PPM2, putative [Plasmodium vivax]
SCO72871.1           -            872 2909at5820           -            517     3e-23   80.9   0.3   2   3      0.16   1.5e+02   -0.5   0.1   276   329   367   419   341   425 0.78 protein phosphatase PPM2, putative [Plasmodium vivax]
SCO72871.1           -            872 2909at5820           -            517     3e-23   80.9   0.3   3   3   3.4e-26     3e-23   80.9   0.3   306   454   511   661   494   712 0.89 protein phosphatase PPM2, putative [Plasmodium vivax]
SCO74364.1           -            411 2909at5820           -            517   2.2e-18   64.9   4.1   1   2   2.5e-21   2.2e-18   64.9   4.1   308   483    96   281    31   293 0.77 protein phosphatase 2C, putative [Plasmodium vivax]
SCO74364.1           -            411 2909at5820           -            517   2.2e-18   64.9   4.1   2   2       4.5     4e+03   -5.2   6.5    25   122   311   408   290   411 0.44 protein phosphatase 2C, putative [Plasmodium vivax]
SCO75364.1           -            303 2909at5820           -            517   2.2e-16   58.3   7.6   1   1   2.9e-19   2.6e-16   58.1   7.6   225   480    29   300    12   303 0.74 protein phosphatase PPM7, putative [Plasmodium vivax]
SCO72836.1           -            845 2909at5820           -            517   6.7e-13   46.8   2.1   1   2   1.8e-10   1.6e-07   29.1   0.7   230   353   514   649   500   666 0.76 protein phosphatase PPM8, putative [Plasmodium vivax]
SCO72836.1           -            845 2909at5820           -            517   6.7e-13   46.8   2.1   2   2   1.3e-06    0.0012   16.3   0.0   380   445   709   790   703   844 0.68 protein phosphatase PPM8, putative [Plasmodium vivax]
SCO75732.1           -           1106 2909at5820           -            517   2.8e-12   44.8   2.2   1   1   7.6e-14   6.8e-11   40.2   2.2   231   481   784  1071   769  1088 0.68 protein phosphatase PPM4, putative [Plasmodium vivax]
SCO75169.1           -            788 2909at5820           -            517   8.5e-10   36.6  14.7   1   3      0.41   3.7e+02   -1.8   0.3   146   177   224   255   212   280 0.74 protein phosphatase PPM6, putative [Plasmodium vivax]
SCO75169.1           -            788 2909at5820           -            517   8.5e-10   36.6  14.7   2   3         7   6.3e+03   -5.9   5.0    46   164   236   356   227   396 0.50 protein phosphatase PPM6, putative [Plasmodium vivax]
SCO75169.1           -            788 2909at5820           -            517   8.5e-10   36.6  14.7   3   3   9.5e-13   8.5e-10   36.6  14.7   145   477   415   785   390   788 0.61 protein phosphatase PPM6, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2909at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2909at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2909at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:46:55 2026
# [ok]
