#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73533.1           -            976 4937at5820           -            604  4.2e-276  915.6  52.8   1   5   1.4e-75   1.4e-72  243.4  25.2     1   188    58   264    58   275 0.90 RAP protein, putative [Plasmodium vivax]
SCO73533.1           -            976 4937at5820           -            604  4.2e-276  915.6  52.8   2   5   4.4e-14   4.6e-11   40.3   0.0   177   218   376   417   369   425 0.91 RAP protein, putative [Plasmodium vivax]
SCO73533.1           -            976 4937at5820           -            604  4.2e-276  915.6  52.8   3   5   1.7e-45   1.7e-42  144.1   1.6   218   310   447   546   444   551 0.93 RAP protein, putative [Plasmodium vivax]
SCO73533.1           -            976 4937at5820           -            604  4.2e-276  915.6  52.8   4   5   3.5e-92   3.7e-89  298.2   1.4   310   484   627   806   622   820 0.93 RAP protein, putative [Plasmodium vivax]
SCO73533.1           -            976 4937at5820           -            604  4.2e-276  915.6  52.8   5   5   2.7e-64   2.8e-61  206.2   1.0   477   604   846   976   841   976 0.97 RAP protein, putative [Plasmodium vivax]
SCO74205.1           -            443 4937at5820           -            604   6.9e-17   59.5   2.1   1   1     1e-19     1e-16   58.9   2.1   473   547   335   409   327   441 0.82 RAP protein, putative [Plasmodium vivax]
SCO75512.1           -           1244 4937at5820           -            604   1.9e-08   31.7  21.8   1   4      0.37   3.9e+02   -2.4   0.5    20    62   448   490   434   551 0.58 RAP protein, putative [Plasmodium vivax]
SCO75512.1           -           1244 4937at5820           -            604   1.9e-08   31.7  21.8   2   4     0.016        17    2.1   5.4   259   358   697   803   616   809 0.77 RAP protein, putative [Plasmodium vivax]
SCO75512.1           -           1244 4937at5820           -            604   1.9e-08   31.7  21.8   3   4   0.00012      0.13    9.1   0.1   366   462   866   962   855   967 0.81 RAP protein, putative [Plasmodium vivax]
SCO75512.1           -           1244 4937at5820           -            604   1.9e-08   31.7  21.8   4   4   2.7e-11   2.8e-08   31.1   0.2   477   535  1034  1091  1025  1114 0.82 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 4937at5820           -            604   6.1e-07   26.7   5.0   1   2     0.043        45    0.7   1.8    18   107   295   393   280   403 0.73 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 4937at5820           -            604   6.1e-07   26.7   5.0   2   2   1.4e-09   1.5e-06   25.4   0.1   431   541   563   659   555   663 0.85 RAP protein, putative [Plasmodium vivax]
SCO71617.1           -            473 4937at5820           -            604     3e-06   24.4   0.8   1   2     0.097     1e+02   -0.5   4.9   176   311    91   237    82   310 0.73 RAP protein, putative [Plasmodium vivax]
SCO71617.1           -            473 4937at5820           -            604     3e-06   24.4   0.8   2   2   2.9e-09     3e-06   24.4   0.8   404   526   360   467   337   472 0.86 RAP protein, putative [Plasmodium vivax]
SCO71668.1           -            441 4937at5820           -            604   7.3e-06   23.1   0.1   1   3     0.023        25    1.6   0.0   416   462    19    67     9    89 0.80 RAP protein, putative [Plasmodium vivax]
SCO71668.1           -            441 4937at5820           -            604   7.3e-06   23.1   0.1   2   3      0.81   8.5e+02   -3.5   5.7   103   156   159   213   118   281 0.59 RAP protein, putative [Plasmodium vivax]
SCO71668.1           -            441 4937at5820           -            604   7.3e-06   23.1   0.1   3   3   6.9e-09   7.3e-06   23.1   0.1   485   580   334   432   261   439 0.82 RAP protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4937at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4937at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4937at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:52 2026
# [ok]
