#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74455.1           -            528 5868at5820           -            452  2.3e-298  987.4   0.5   1   1  1.9e-300  2.8e-298  987.1   0.5     6   448    56   515    52   528 0.97 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO75518.1           -            717 5868at5820           -            452  1.5e-108  361.8   0.6   1   2   2.5e-19   3.8e-17   60.5   0.0    56   121   280   344   219   359 0.86 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 5868at5820           -            452  1.5e-108  361.8   0.6   2   2   1.1e-91   1.7e-89  298.9   0.9   131   435   405   713   396   716 0.94 DNA helicase 60, putative [Plasmodium vivax]
SCO73265.1           -           1435 5868at5820           -            452     3e-91  304.7   2.0   1   1   3.2e-93   4.8e-91  304.0   2.0     9   423   619  1037   610  1077 0.89 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73062.1           -            667 5868at5820           -            452   1.2e-89  299.5   0.3   1   1   1.2e-91   1.9e-89  298.8   0.3    29   434   192   603   180   614 0.90 RNA helicase 1, putative [Plasmodium vivax]
SCO73166.1           -           1009 5868at5820           -            452   2.9e-87  291.6   0.0   1   1   6.1e-87   9.1e-85  283.4   0.0    24   432   553   984   537   990 0.89 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO75363.1           -            923 5868at5820           -            452   1.1e-85  286.4   4.4   1   2   8.4e-35   1.3e-32  111.5   0.1    61   226   347   528   280   538 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 5868at5820           -            452   1.1e-85  286.4   4.4   2   2   2.6e-54   3.9e-52  175.8   0.8   232   447   558   768   542   773 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73552.1           -            599 5868at5820           -            452   5.2e-67  224.8   1.5   1   1   4.9e-69   7.3e-67  224.3   1.5    62   409   154   498   136   508 0.92 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO74223.1           -            398 5868at5820           -            452   2.1e-62  209.6   1.0   1   1   1.8e-64   2.7e-62  209.3   1.0    47   411    15   372     4   389 0.89 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71006.1           -            533 5868at5820           -            452   8.1e-61  204.4   0.8   1   1   7.5e-63   1.1e-60  203.9   0.8    60   408   132   471   117   490 0.90 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
