#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75319.1           -            943 4272at5820           -            672         0 1060.9  48.4   1   5   6.7e-21   3.9e-18   63.5   0.2     7    73    11    79     3    87 0.89 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 4272at5820           -            672         0 1060.9  48.4   2   5   4.4e-18   2.5e-15   54.2   1.4    66   168   132   243   106   249 0.67 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 4272at5820           -            672         0 1060.9  48.4   3   5  2.7e-157  1.6e-154  514.3  11.2   164   400   265   501   254   526 0.94 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 4272at5820           -            672         0 1060.9  48.4   4   5  1.8e-133    1e-130  435.5   6.9   417   636   637   856   628   868 0.95 RAP protein, putative [Plasmodium vivax]
SCO75319.1           -            943 4272at5820           -            672         0 1060.9  48.4   5   5   6.6e-06    0.0038   14.0   1.1   627   661   881   915   876   940 0.80 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 4272at5820           -            672   1.1e-11   42.3   0.0   1   3       4.6   2.6e+03   -5.3   5.9    56   173    99   217    58   240 0.57 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 4272at5820           -            672   1.1e-11   42.3   0.0   2   3      0.64   3.7e+02   -2.5   0.1   441   494   434   486   426   502 0.77 RAP protein, putative [Plasmodium vivax]
SCO72722.1           -            730 4272at5820           -            672   1.1e-11   42.3   0.0   3   3   1.9e-14   1.1e-11   42.3   0.0   512   606   562   656   551   660 0.92 RAP protein, putative [Plasmodium vivax]
SCO72630.1           -            681 4272at5820           -            672   1.2e-09   35.5   3.0   1   1   3.1e-12   1.8e-09   34.9   3.0   471   600   493   622   479   640 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75462.1           -            839 4272at5820           -            672     7e-09   32.9   3.8   1   4   1.2e-11     7e-09   32.9   3.8   243   378   110   245    94   250 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75462.1           -            839 4272at5820           -            672     7e-09   32.9   3.8   2   4   2.1e-05     0.012   12.3  23.3   196   389   251   456   246   463 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75462.1           -            839 4272at5820           -            672     7e-09   32.9   3.8   3   4     0.004       2.3    4.8   2.4   358   397   462   501   450   512 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75462.1           -            839 4272at5820           -            672     7e-09   32.9   3.8   4   4      0.58   3.3e+02   -2.3   6.0    34   121   668   760   661   797 0.63 conserved Plasmodium protein, unknown function [Plasmodium vivax]
