#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73910.1           -            720 3569at5820           -            640         0 1181.7  89.0   1   2  2.6e-235    4e-232  770.6  49.1     1   412     1   438     1   448 0.95 WD repeat-containing protein 16, putative [Plasmodium vivax]
SCO73910.1           -            720 3569at5820           -            640         0 1181.7  89.0   2   2  2.2e-128  3.5e-125  417.3  31.9   409   640   460   708   445   708 0.92 WD repeat-containing protein 16, putative [Plasmodium vivax]
SCO71232.1           -            322 3569at5820           -            640   2.4e-08   31.2   1.0   1   3      0.14   2.2e+02   -1.7   0.0   621   638    35    52    27    54 0.85 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3569at5820           -            640   2.4e-08   31.2   1.0   2   3   2.7e-08   4.3e-05   20.5   0.0   569   637    73   142    63   145 0.85 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3569at5820           -            640   2.4e-08   31.2   1.0   3   3   0.00012      0.19    8.5   0.1   540   637   172   269   155   322 0.46 receptor for activated c kinase, putative [Plasmodium vivax]
SCO72943.1           -            660 3569at5820           -            640   2.6e-05   21.2   6.6   1   4   3.2e-05     0.051   10.3   0.0   578   636   133   192   119   196 0.83 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3569at5820           -            640   2.6e-05   21.2   6.6   2   4   0.00041      0.65    6.7   1.0   466   636   343   523   335   527 0.70 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3569at5820           -            640   2.6e-05   21.2   6.6   3   4    0.0001      0.16    8.7   0.1   578   638   506   567   504   569 0.90 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3569at5820           -            640   2.6e-05   21.2   6.6   4   4     0.076   1.2e+02   -0.8   0.0   143   161   635   652   624   658 0.71 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO71271.1           -            324 3569at5820           -            640     0.011   12.5   8.4   1   2   0.00032      0.51    7.0   0.1   571   639    39   111    29   112 0.82 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 3569at5820           -            640     0.011   12.5   8.4   2   2   0.00022      0.34    7.6   3.8   461   632   132   319   116   323 0.75 U5 snrnp-specific protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3569at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3569at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3569at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:32 2026
# [ok]
