#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71264.1           -            622 7587at5820           -            324  1.1e-135  450.7  61.9   1   5   6.6e-96   8.3e-93  309.8  36.6     2   155    51   204    50   225 0.95 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO71264.1           -            622 7587at5820           -            324  1.1e-135  450.7  61.9   2   5   2.8e-06    0.0036   15.2   0.1   153   172   241   260   237   264 0.91 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO71264.1           -            622 7587at5820           -            324  1.1e-135  450.7  61.9   3   5   6.2e-05     0.078   10.8   0.2   176   195   304   323   293   340 0.83 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO71264.1           -            622 7587at5820           -            324  1.1e-135  450.7  61.9   4   5   6.2e-07   0.00077   17.4   0.1   187   224   385   426   368   444 0.75 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO71264.1           -            622 7587at5820           -            324  1.1e-135  450.7  61.9   5   5   2.8e-35   3.5e-32  110.5   4.5   208   324   475   620   457   620 0.73 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO73092.1           -            301 7587at5820           -            324     3e-29  100.9  31.7   1   1   3.2e-32     4e-29  100.5  31.7    11   185    31   206    21   253 0.85 inner membrane complex protein 1g, putative [Plasmodium vivax]
SCO72468.1           -            530 7587at5820           -            324   8.6e-15   53.4  35.6   1   3   6.8e-18   8.6e-15   53.4  35.6    17   129    89   201    84   203 0.96 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO72468.1           -            530 7587at5820           -            324   8.6e-15   53.4  35.6   2   3      0.11   1.4e+02    0.2  14.3    74   113   194   235   188   247 0.44 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO72468.1           -            530 7587at5820           -            324   8.6e-15   53.4  35.6   3   3    0.0074       9.3    4.0  17.3    21   118   247   338   241   487 0.87 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO72178.1           -            286 7587at5820           -            324   4.3e-05   21.5  31.8   1   2   3.4e-08   4.3e-05   21.5  31.8    13    96    51   136    41   154 0.90 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO72178.1           -            286 7587at5820           -            324   4.3e-05   21.5  31.8   2   2         5   6.3e+03   -6.3  12.0   185   281   166   225   136   254 0.40 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO71659.1           -            371 7587at5820           -            324      0.66    7.8  21.6   1   2   2.5e-05     0.031   12.1  12.6    74   132    44   106    34   109 0.85 inner membrane complex protein 1m, putative [Plasmodium vivax]
SCO71659.1           -            371 7587at5820           -            324      0.66    7.8  21.6   2   2      0.41   5.1e+02   -1.7  10.2    22    55    78   119    72   137 0.65 inner membrane complex protein 1m, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7587at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7587at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7587at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:01:41 2026
# [ok]
