#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   1   8   9.3e-87   1.7e-84  282.7   9.4    12   182   104   287    93   289 0.94 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   2   8   4.9e-95   8.7e-93  310.1  29.2   181   391   331   586   327   591 0.86 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   3   8   1.2e-36   2.2e-34  117.0   0.0   387   457   683   753   671   759 0.95 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   4   8     2e-16   3.6e-14   50.2   0.1   457   494   795   832   790   842 0.92 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   5   8   1.1e-62     2e-60  203.1   6.0   493   596   875   979   865   984 0.95 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   6   8   4.1e-27   7.3e-25   85.6   0.6   595   670  1042  1122  1028  1149 0.90 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   7   8   9.9e-06    0.0018   14.8   0.0   663   690  1151  1178  1135  1183 0.88 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 2585at5820           -            739         0 1135.6  74.1   8   8     3e-25   5.5e-23   79.4   0.0   690   739  1273  1322  1267  1322 0.96 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 2585at5820           -            739   1.9e-21   74.2  14.4   1   3   1.7e-08   3.1e-06   24.0   2.4    43   110   337   403   289   426 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 2585at5820           -            739   1.9e-21   74.2  14.4   2   3       3.6   6.4e+02   -3.5   0.0   312   344   480   515   477   518 0.74 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 2585at5820           -            739   1.9e-21   74.2  14.4   3   3   1.8e-18   3.3e-16   57.0   2.5   480   615   600   736   571   771 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
