#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74480.1           -            834 3489at5820           -            618         0 1073.5  98.4   1   6     2e-88   1.8e-85  286.3  18.3     1   157     1   165     1   171 0.95 WD repeat-containing protein, putative [Plasmodium vivax]
SCO74480.1           -            834 3489at5820           -            618         0 1073.5  98.4   2   6   1.5e-81   1.3e-78  263.5   2.4   156   306   197   358   190   366 0.93 WD repeat-containing protein, putative [Plasmodium vivax]
SCO74480.1           -            834 3489at5820           -            618         0 1073.5  98.4   3   6   3.4e-66   3.1e-63  212.8  25.0   300   415   400   515   383   533 0.92 WD repeat-containing protein, putative [Plasmodium vivax]
SCO74480.1           -            834 3489at5820           -            618         0 1073.5  98.4   4   6   6.7e-12     6e-09   33.5   5.4   414   463   540   594   518   608 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO74480.1           -            834 3489at5820           -            618         0 1073.5  98.4   5   6   2.3e-35     2e-32  111.0   4.6   444   519   611   686   595   697 0.86 WD repeat-containing protein, putative [Plasmodium vivax]
SCO74480.1           -            834 3489at5820           -            618         0 1073.5  98.4   6   6     3e-61   2.7e-58  196.5   4.6   512   618   715   834   700   834 0.87 WD repeat-containing protein, putative [Plasmodium vivax]
SCO71232.1           -            322 3489at5820           -            618   9.1e-07   26.3   2.0   1   4   4.9e-05     0.044   10.8   0.0   334   388    87   142    49   153 0.80 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3489at5820           -            618   9.1e-07   26.3   2.0   2   4     0.031        28    1.5   0.0   217   253   152   189   143   199 0.69 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3489at5820           -            618   9.1e-07   26.3   2.0   3   4   5.2e-05     0.046   10.7   0.0    64   134   203   271   191   289 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3489at5820           -            618   9.1e-07   26.3   2.0   4   4      0.16   1.5e+02   -0.9   0.0    67    90   294   317   284   321 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO73245.1           -            646 3489at5820           -            618   1.2e-06   25.9   3.8   1   3         7   6.3e+03  -25.2  29.4   303   331    64    94    16   319 0.47 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 3489at5820           -            618   1.2e-06   25.9   3.8   2   3   3.8e-06    0.0034   14.5   0.1   301   393   390   483   358   507 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 3489at5820           -            618   1.2e-06   25.9   3.8   3   3   4.7e-08   4.2e-05   20.8   0.8    54   142   526   614   508   631 0.88 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72485.1           -            595 3489at5820           -            618   1.3e-06   25.8   0.4   1   5         7   6.3e+03   -8.2  12.1   324   467    46   187    38   209 0.52 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
