#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74817.1           -            695 5083at5820           -            549         0 1016.6  47.1   1   2  2.9e-179  1.8e-176  586.6   5.3     1   289    32   332    32   336 0.97 ABC transporter G family member 2, putative [Plasmodium vivax]
SCO74817.1           -            695 5083at5820           -            549         0 1016.6  47.1   2   2  1.6e-132    1e-129  432.3  33.9   285   549   391   695   386   695 0.93 ABC transporter G family member 2, putative [Plasmodium vivax]
SCO73121.1           -           1464 5083at5820           -            549   9.4e-27   92.4   6.5   1   4   3.3e-07   0.00021   18.7   0.1     5    89   382   474   378   492 0.81 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO73121.1           -           1464 5083at5820           -            549   9.4e-27   92.4   6.5   2   4   8.7e-11   5.5e-08   30.5   0.1   128   198   568   637   540   650 0.81 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO73121.1           -           1464 5083at5820           -            549   9.4e-27   92.4   6.5   3   4     0.058        36    1.4   0.0    31    56  1190  1214  1161  1236 0.77 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO73121.1           -           1464 5083at5820           -            549   9.4e-27   92.4   6.5   4   4   5.2e-14   3.3e-11   41.1   0.1    68   215  1287  1429  1262  1447 0.79 multidrug resistance protein 1, putative [Plasmodium vivax]
SCO74436.1           -           1559 5083at5820           -            549   2.5e-15   54.7   0.2   1   3        10   6.3e+03   -6.7   7.1   314   453    23   170     9   187 0.53 multidrug resistance protein 2, putative [Plasmodium vivax]
SCO74436.1           -           1559 5083at5820           -            549   2.5e-15   54.7   0.2   2   3       1.8   1.1e+03   -3.6   1.3   240   267   569   597   476   655 0.58 multidrug resistance protein 2, putative [Plasmodium vivax]
SCO74436.1           -           1559 5083at5820           -            549   2.5e-15   54.7   0.2   3   3     4e-18   2.5e-15   54.7   0.2     7   229   689   910   684   921 0.76 multidrug resistance protein 2, putative [Plasmodium vivax]
SCO72703.1           -            792 5083at5820           -            549   2.6e-13   48.0   4.5   1   3      0.65   4.1e+02   -2.1   0.1    71   106   234   270   204   283 0.69 protein GCN20, putative [Plasmodium vivax]
SCO72703.1           -            792 5083at5820           -            549   2.6e-13   48.0   4.5   2   3   6.4e-08     4e-05   21.0   0.0   138   194   361   414   353   430 0.88 protein GCN20, putative [Plasmodium vivax]
SCO72703.1           -            792 5083at5820           -            549   2.6e-13   48.0   4.5   3   3   1.6e-09   9.8e-07   26.3   0.4    37   182   606   738   599   755 0.76 protein GCN20, putative [Plasmodium vivax]
SCO74676.1           -            918 5083at5820           -            549   1.1e-10   39.4   3.5   1   3      0.22   1.4e+02   -0.6   1.1   392   470   450   530   440   560 0.56 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74676.1           -            918 5083at5820           -            549   1.1e-10   39.4   3.5   2   3   1.6e-07    0.0001   19.7   0.0    30    70   623   668   603   708 0.66 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74676.1           -            918 5083at5820           -            549   1.1e-10   39.4   3.5   3   3   4.9e-07   0.00031   18.1   0.0   140   187   816   863   778   876 0.83 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74930.1           -            351 5083at5820           -            549   2.3e-09   35.0   0.3   1   1     5e-12   3.1e-09   34.6   0.3    16   197   113   305   102   342 0.76 FeS assembly ATPase SufC, putative [Plasmodium vivax]
SCO72938.1           -            783 5083at5820           -            549   2.5e-08   31.6   1.6   1   2        10   6.3e+03   -7.1   7.9   404   520   322   437   195   465 0.68 ABC transporter B family member 3, putative [Plasmodium vivax]
SCO72938.1           -            783 5083at5820           -            549   2.5e-08   31.6   1.6   2   2     4e-11   2.5e-08   31.6   1.6     6   220   557   777   553   782 0.75 ABC transporter B family member 3, putative [Plasmodium vivax]
SCO73404.1           -            619 5083at5820           -            549   4.5e-08   30.8   3.0   1   3     3e-05     0.019   12.2   0.6    38   195   122   286   108   296 0.61 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO73404.1           -            619 5083at5820           -            549   4.5e-08   30.8   3.0   2   3    0.0083       5.2    4.2   0.0     6    54   365   410   360   428 0.79 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO73404.1           -            619 5083at5820           -            549   4.5e-08   30.8   3.0   3   3   2.4e-05     0.015   12.5   0.0   134   196   475   537   458   580 0.89 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO73995.1           -            815 5083at5820           -            549   9.6e-08   29.7   2.8   1   2   0.00044      0.28    8.4   0.1     7    98   482   582   478   601 0.63 ABC transporter B family member 5, putative [Plasmodium vivax]
SCO73995.1           -            815 5083at5820           -            549   9.6e-08   29.7   2.8   2   2     6e-08   3.8e-05   21.1   0.7   140   229   712   797   677   802 0.85 ABC transporter B family member 5, putative [Plasmodium vivax]
SCO74742.1           -            257 5083at5820           -            549   4.8e-05   20.8   0.4   1   1   4.9e-07   0.00031   18.1   0.4    36   200    38   190    32   233 0.79 CCR4-associated factor 16, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5083at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5083at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5083at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:32 2026
# [ok]
