#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72338.1           -            382 6389at5820           -            399  4.8e-219  725.8   1.3   1   1  3.5e-221  5.9e-219  725.5   1.3    97   399    80   382    76   382 1.00 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO74223.1           -            398 6389at5820           -            399   1.2e-90  303.0   1.1   1   1   8.2e-93   1.4e-90  302.7   1.1    11   394     4   395     2   398 0.94 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71470.1           -            388 6389at5820           -            399   2.6e-83  278.8   1.9   1   1   1.7e-85   2.9e-83  278.6   1.9    26   394    15   385     2   388 0.96 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO71091.1           -            473 6389at5820           -            399   4.6e-76  254.9   3.1   1   2   1.1e-17   1.9e-15   55.3   0.0    26    91    59   124    49   132 0.92 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71091.1           -            473 6389at5820           -            399   4.6e-76  254.9   3.1   2   2   3.5e-61   5.9e-59  198.6   2.3    91   398   156   470   133   471 0.93 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO75518.1           -            717 6389at5820           -            399   2.3e-55  186.8   0.7   1   2   1.7e-07   2.8e-05   21.8   0.0    39    86   290   337   276   344 0.88 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 6389at5820           -            399   2.3e-55  186.8   0.7   2   2   2.2e-50   3.7e-48  163.0   0.3    93   370   400   681   391   687 0.92 DNA helicase 60, putative [Plasmodium vivax]
SCO74455.1           -            528 6389at5820           -            399   1.3e-53  180.9   0.0   1   1   1.1e-55   1.8e-53  180.5   0.0    43   398   130   495   113   496 0.88 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO73166.1           -           1009 6389at5820           -            399   1.4e-53  180.9   0.0   1   1   1.4e-53   2.3e-51  173.6   0.0    28   392   586   982   577   988 0.85 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO74323.1           -            787 6389at5820           -            399   3.9e-53  179.4   7.0   1   1   2.4e-53   4.1e-51  172.8   7.0    26   380   372   764   355   780 0.82 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO71006.1           -            533 6389at5820           -            399   2.8e-52  176.6   4.7   1   1   2.1e-54   3.6e-52  176.3   4.7    21   389   121   490   112   502 0.94 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
