#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72668.1           -            853 3958at5820           -            617         0 1161.9  47.8   1   4   6.7e-52     1e-48  164.7   6.1    15   117    66   188    57   191 0.89 heat shock protein 90, putative [Plasmodium vivax]
SCO72668.1           -            853 3958at5820           -            617         0 1161.9  47.8   2   4     1e-55   1.6e-52  177.2   0.6   116   209   213   311   202   328 0.92 heat shock protein 90, putative [Plasmodium vivax]
SCO72668.1           -            853 3958at5820           -            617         0 1161.9  47.8   3   4  3.7e-171  5.8e-168  558.6  19.1   208   489   373   655   368   661 0.98 heat shock protein 90, putative [Plasmodium vivax]
SCO72668.1           -            853 3958at5820           -            617         0 1161.9  47.8   4   4   5.1e-84   8.1e-81  270.7   0.8   480   617   673   814   662   814 0.95 heat shock protein 90, putative [Plasmodium vivax]
SCO70429.1           -            748 3958at5820           -            617  3.1e-112  374.5  28.1   1   2   5.3e-54   8.4e-51  171.6   4.0    18   215     2   219     1   241 0.87 heat shock protein 90, putative [Plasmodium vivax]
SCO70429.1           -            748 3958at5820           -            617  3.1e-112  374.5  28.1   2   2   3.1e-65   4.8e-62  208.7  16.2   212   605   311   714   277   719 0.83 heat shock protein 90, putative [Plasmodium vivax]
SCO74475.1           -            944 3958at5820           -            617  1.8e-107  358.7  35.5   1   3   5.4e-17   8.4e-14   49.4   0.4    18    63    93   138    73   156 0.86 heat shock protein 90, putative [Plasmodium vivax]
SCO74475.1           -            944 3958at5820           -            617  1.8e-107  358.7  35.5   2   3     1e-41   1.6e-38  131.0   7.2    65   208   186   343   159   351 0.88 heat shock protein 90, putative [Plasmodium vivax]
SCO74475.1           -            944 3958at5820           -            617  1.8e-107  358.7  35.5   3   3   4.5e-59     7e-56  188.3  14.0   203   600   366   784   361   797 0.82 heat shock protein 90, putative [Plasmodium vivax]
SCO75469.1           -            814 3958at5820           -            617  5.2e-105  350.6  30.2   1   2   2.5e-57   3.9e-54  182.6   3.4    19   217    65   286    56   310 0.88 endoplasmin, putative [Plasmodium vivax]
SCO75469.1           -            814 3958at5820           -            617  5.2e-105  350.6  30.2   2   2     3e-52   4.7e-49  165.8  19.1   205   597   314   744   306   753 0.79 endoplasmin, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3958at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3958at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3958at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:41:19 2026
# [ok]
