#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70581.1           -            373 8923at5820           -            276  1.5e-159  528.1  27.4   1   1  2.1e-161  3.2e-158  523.7  27.4     7   276    86   373    80   373 0.94 UMP-CMP kinase, putative [Plasmodium vivax]
SCO72233.1           -            242 8923at5820           -            276   3.7e-18   64.3   2.8   1   3   3.1e-12   4.9e-09   34.4   0.1    29   105    32   102    21   107 0.88 adenylate kinase, putative [Plasmodium vivax]
SCO72233.1           -            242 8923at5820           -            276   3.7e-18   64.3   2.8   2   3   6.3e-05     0.099   10.5   0.0   165   217   104   157    97   174 0.74 adenylate kinase, putative [Plasmodium vivax]
SCO72233.1           -            242 8923at5820           -            276   3.7e-18   64.3   2.8   3   3   7.9e-08   0.00012   20.0   0.2   220   268   187   235   169   240 0.87 adenylate kinase, putative [Plasmodium vivax]
SCO71341.1           -            259 8923at5820           -            276   1.5e-12   46.0   0.1   1   3   4.8e-13   7.5e-10   37.1   0.1    24   108     6    96     1   101 0.77 adenylate kinase 2, putative [Plasmodium vivax]
SCO71341.1           -            259 8923at5820           -            276   1.5e-12   46.0   0.1   2   3      0.08   1.3e+02    0.3   0.0   170   215   104   146    96   155 0.70 adenylate kinase 2, putative [Plasmodium vivax]
SCO71341.1           -            259 8923at5820           -            276   1.5e-12   46.0   0.1   3   3    0.0029       4.6    5.0   0.0   219   269   200   248   186   254 0.82 adenylate kinase 2, putative [Plasmodium vivax]
SCO71378.1           -            231 8923at5820           -            276   1.2e-09   36.4   3.5   1   3   6.5e-08    0.0001   20.3   0.1    20    73     1    52     1    82 0.73 GTP:AMP phosphotransferase, putative [Plasmodium vivax]
SCO71378.1           -            231 8923at5820           -            276   1.2e-09   36.4   3.5   2   3   1.9e-05     0.029   12.2   0.1   139   203    56   120    51   150 0.67 GTP:AMP phosphotransferase, putative [Plasmodium vivax]
SCO71378.1           -            231 8923at5820           -            276   1.2e-09   36.4   3.5   3   3    0.0025         4    5.2   0.2   211   254   165   207   162   221 0.83 GTP:AMP phosphotransferase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8923at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8923at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8923at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:07:55 2026
# [ok]
