#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73245.1           -            646 4216at5820           -            524         0 1010.5  76.0   1   3     0.012       2.3    5.2   0.5     1    19    25    43    25    48 0.82 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 4216at5820           -            524         0 1010.5  76.0   2   3    1e-108  1.9e-106  355.3  46.8     2   239    48   302    46   313 0.92 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 4216at5820           -            524         0 1010.5  76.0   3   3  2.9e-200  5.6e-198  657.3  18.5   203   524   300   638   286   638 0.92 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73788.1           -           1399 4216at5820           -            524   3.5e-30  103.6  14.6   1   3   1.4e-21   2.7e-19   67.7   1.0   254   410     9   165     4   174 0.95 coatomer alpha subunit, putative [Plasmodium vivax]
SCO73788.1           -           1399 4216at5820           -            524   3.5e-30  103.6  14.6   2   3   2.8e-14   5.3e-12   43.6   1.0   234   366   228   363   205   368 0.78 coatomer alpha subunit, putative [Plasmodium vivax]
SCO73788.1           -           1399 4216at5820           -            524   3.5e-30  103.6  14.6   3   3       3.4   6.6e+02   -2.9   0.5   476   510   602   635   594   661 0.58 coatomer alpha subunit, putative [Plasmodium vivax]
SCO71271.1           -            324 4216at5820           -            524   4.3e-26   90.1   6.8   1   3   8.1e-11   1.5e-08   32.2   0.6   337   424    36   124    30   133 0.91 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 4216at5820           -            524   4.3e-26   90.1   6.8   2   3   1.7e-12   3.3e-10   37.7   0.7   308   416   133   240   128   258 0.92 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 4216at5820           -            524   4.3e-26   90.1   6.8   3   3   6.5e-08   1.2e-05   22.6   0.0   343   405   259   320   250   324 0.90 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO72943.1           -            660 4216at5820           -            524   2.3e-23   81.1  14.1   1   4     2e-12   3.8e-10   37.5   0.1   295   392   121   218   109   228 0.91 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 4216at5820           -            524   2.3e-23   81.1  14.1   2   4   2.7e-07   5.2e-05   20.6   0.2   353   428   341   419   331   445 0.86 ribosome assembly protein 4, putative [Plasmodium vivax]
