#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73790.1           -            754 4978at5820           -            500  1.9e-291  965.7  33.8   1   3   1.6e-17   9.1e-15   53.0   1.8     1    44     1    44     1    50 0.94 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 4978at5820           -            500  1.9e-291  965.7  33.8   2   3   1.2e-57   6.6e-55  185.4   3.2    40   146   180   289   173   301 0.92 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 4978at5820           -            500  1.9e-291  965.7  33.8   3   3  1.7e-225  9.5e-223  739.1  13.5   141   499   392   754   379   754 0.98 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO75145.1           -            505 4978at5820           -            500   1.4e-07   29.3   6.5   1   3   0.00039      0.22    8.8   0.2   416   498   223   307   203   310 0.76 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO75145.1           -            505 4978at5820           -            500   1.4e-07   29.3   6.5   2   3    0.0011      0.63    7.3   0.8   177   289   249   349   228   364 0.71 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO75145.1           -            505 4978at5820           -            500   1.4e-07   29.3   6.5   3   3   1.6e-08   8.9e-06   23.3   0.4   417   496   430   504   379   505 0.84 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO75286.1           -            124 4978at5820           -            500   6.6e-07   27.1   0.4   1   1   1.5e-09   8.4e-07   26.7   0.4   418   499     6    88     3    89 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO74870.1           -            475 4978at5820           -            500   9.4e-06   23.2   0.3   1   2   0.00028      0.16    9.3   0.0   420   451    20    51    15    71 0.91 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO74870.1           -            475 4978at5820           -            500   9.4e-06   23.2   0.3   2   2     4e-05     0.023   12.1   0.1   316   372   119   178    99   204 0.70 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO75490.1           -            885 4978at5820           -            500   1.9e-05   22.2   4.2   1   4     0.007         4    4.7   0.0   419   461    15    57     7    92 0.71 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 4978at5820           -            500   1.9e-05   22.2   4.2   2   4     0.011       6.5    4.0   0.2   421   493   105   177   100   184 0.90 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 4978at5820           -            500   1.9e-05   22.2   4.2   3   4    0.0066       3.7    4.8   0.3   418   483   189   254   174   267 0.67 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 4978at5820           -            500   1.9e-05   22.2   4.2   4   4    0.0011       0.6    7.4   0.0   283   342   429   487   388   552 0.63 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO71568.1           -            962 4978at5820           -            500    0.0001   19.8   0.1   1   1   2.7e-07   0.00016   19.2   0.1   399   445   393   439   362   462 0.78 tRNA methyltransferase, putative [Plasmodium vivax]
SCO72209.1           -            250 4978at5820           -            500   0.00024   18.6   0.0   1   2    0.0059       3.4    4.9   0.0   422   492    23    93     7    98 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 4978at5820           -            500   0.00024   18.6   0.0   2   2   4.7e-05     0.027   11.8   0.1   415   497   167   249   138   250 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO72166.1           -            318 4978at5820           -            500    0.0004   17.9   0.2   1   2     7e-07    0.0004   17.9   0.2   420   496    86   163    76   166 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO72166.1           -            318 4978at5820           -            500    0.0004   17.9   0.2   2   2       2.9   1.7e+03   -4.0   1.7   386   420   257   291   241   300 0.57 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 4978at5820           -            500    0.0048   14.3   0.1   1   2   3.2e-05     0.018   12.4   0.1   422   486   120   185   110   198 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 4978at5820           -            500    0.0048   14.3   0.1   2   2      0.32   1.8e+02   -0.8   0.0   421   492   203   273   197   280 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO75496.1           -            110 4978at5820           -            500     0.011   13.1   0.0   1   1   2.2e-05     0.012   13.0   0.0   154   487    11    79     2    95 0.57 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO71267.1           -            292 4978at5820           -            500     0.016   12.5   0.0   1   2     0.012       6.7    3.9   0.0   421   455     8    42     2    87 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO71267.1           -            292 4978at5820           -            500     0.016   12.5   0.0   2   2    0.0019       1.1    6.6   0.0   418   496   153   231   140   234 0.87 RNA-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4978at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4978at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4978at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:02 2026
# [ok]
