#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75490.1           -            885 4121at5820           -            615         0 1236.6  90.9   1   3  1.6e-193  3.1e-191  635.6   6.6     1   273     1   273     1   276 1.00 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 4121at5820           -            615         0 1236.6  90.9   2   3  9.5e-129  1.8e-126  421.7  19.4   265   484   405   648   370   669 0.86 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 4121at5820           -            615         0 1236.6  90.9   3   3   2.3e-60   4.4e-58  195.8  27.5   463   615   727   885   713   885 0.78 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO74870.1           -            475 4121at5820           -            615   1.2e-28   98.5   1.8   1   1   8.9e-31   1.7e-28   98.1   1.8    15   185    19   188     9   214 0.94 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO73478.1           -            392 4121at5820           -            615   1.9e-25   88.0  11.9   1   3   8.6e-09   1.6e-06   25.4   1.0   193   257    18    80     6    98 0.88 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 4121at5820           -            615   1.9e-25   88.0  11.9   2   3   1.7e-10   3.2e-08   31.1   0.3   105   169   119   183   107   201 0.87 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 4121at5820           -            615   1.9e-25   88.0  11.9   3   3   1.4e-12   2.8e-10   37.9   0.6    94   185   198   288   186   299 0.85 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73492.1           -            513 4121at5820           -            615   9.6e-22   75.8   0.3   1   2   2.6e-13   4.9e-11   40.4   0.1   106   258    90   255    86   269 0.84 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO73492.1           -            513 4121at5820           -            615   9.6e-22   75.8   0.3   2   2     5e-10   9.5e-08   29.5   0.0   104   184   372   451   360   471 0.78 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO74967.1           -            503 4121at5820           -            615   1.9e-18   64.9   6.3   1   3   6.6e-08   1.3e-05   22.5   0.1   194   256    83   148    78   153 0.89 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 4121at5820           -            615   1.9e-18   64.9   6.3   2   3   1.1e-10   2.1e-08   31.7   0.5   192   259   179   248   160   263 0.84 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 4121at5820           -            615   1.9e-18   64.9   6.3   3   3     1e-09   1.9e-07   28.5   0.1   104   184   394   473   385   485 0.83 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO71267.1           -            292 4121at5820           -            615   2.4e-13   48.0   0.1   1   2     1e-05     0.002   15.2   0.0   194   261     8    77     2   102 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO71267.1           -            292 4121at5820           -            615   2.4e-13   48.0   0.1   2   2   2.2e-10   4.2e-08   30.7   0.0   104   176   155   227   146   239 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO75286.1           -            124 4121at5820           -            615   1.2e-12   45.7   0.1   1   1   7.4e-15   1.4e-12   45.5   0.1    13    93     5    85     1    93 0.91 RNA-binding protein, putative [Plasmodium vivax]
SCO74171.1           -           1033 4121at5820           -            615     6e-11   40.1   0.0   1   2   7.1e-12   1.3e-09   35.6   0.0   106   257   644   811   637   827 0.82 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 4121at5820           -            615     6e-11   40.1   0.0   2   2      0.28        54    0.6   0.0   208   254   966  1011   955  1017 0.85 splicing factor 1, putative [Plasmodium vivax]
SCO72090.1           -            725 4121at5820           -            615   1.4e-10   38.9   0.0   1   1     1e-12   1.9e-10   38.4   0.0    12    95     3    86     1    98 0.93 mRNA processing protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 4121at5820           -            615   6.2e-10   36.7   1.3   1   1   1.1e-11     2e-09   35.0   1.2   182   453   320   593   298   605 0.74 RNA-binding protein, putative [Plasmodium vivax]
SCO72111.1           -            192 4121at5820           -            615   3.8e-09   34.1   0.9   1   2   1.8e-08   3.5e-06   24.4   0.6   194   270    11    90     8   103 0.87 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO72111.1           -            192 4121at5820           -            615   3.8e-09   34.1   0.9   2   2    0.0015      0.28    8.1   0.0   192   258   119   182   104   190 0.84 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO75608.1           -            499 4121at5820           -            615   5.6e-09   33.6   0.3   1   2   0.00032      0.06   10.4   0.3   193   238    16    63     4   116 0.69 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO75608.1           -            499 4121at5820           -            615   5.6e-09   33.6   0.3   2   2   2.9e-11   5.6e-09   33.6   0.3   103   186   415   496   358   499 0.86 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO71923.1           -            340 4121at5820           -            615   1.2e-08   32.4   7.2   1   2   3.1e-05    0.0059   13.7   0.1   108   160    91   143    75   162 0.56 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO71923.1           -            340 4121at5820           -            615   1.2e-08   32.4   7.2   2   2   4.5e-07   8.6e-05   19.8   3.6   304   390   170   258   158   287 0.75 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO72353.1           -            299 4121at5820           -            615   7.4e-08   29.9   0.1   1   1   5.3e-10     1e-07   29.4   0.1   103   180    35   113     3   128 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO72684.1           -            208 4121at5820           -            615   7.9e-08   29.8   0.3   1   1   4.2e-10   7.9e-08   29.8   0.3   194   279     9    98     4   177 0.85 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO71367.1           -            361 4121at5820           -            615   9.7e-08   29.5   0.2   1   1   7.2e-10   1.4e-07   29.0   0.2    18   161   120   259   101   298 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO71354.1           -            269 4121at5820           -            615     1e-07   29.4   1.1   1   2       1.9   3.7e+02   -2.1   0.6   298   298    78    78     7   153 0.57 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO71354.1           -            269 4121at5820           -            615     1e-07   29.4   1.1   2   2   6.3e-10   1.2e-07   29.2   0.0    17    80   189   252   178   267 0.88 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO75424.1           -           1120 4121at5820           -            615   1.3e-07   29.1   4.3   1   6      0.21        40    1.0   3.0   192   256    38   116    28   143 0.61 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 4121at5820           -            615   1.3e-07   29.1   4.3   2   6         6   1.1e+03   -3.8   0.6   318   366   385   432   352   451 0.63 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 4121at5820           -            615   1.3e-07   29.1   4.3   3   6      0.11        21    1.9   0.2    58   110   501   556   488   580 0.75 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 4121at5820           -            615   1.3e-07   29.1   4.3   4   6       1.5   2.9e+02   -1.8   0.3   103   160   712   764   704   772 0.75 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 4121at5820           -            615   1.3e-07   29.1   4.3   5   6    0.0069       1.3    5.9   0.3   182   228   851   898   832   907 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 4121at5820           -            615   1.3e-07   29.1   4.3   6   6   6.9e-10   1.3e-07   29.1   4.3   143   254   917  1042   905  1070 0.76 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 4121at5820           -            615   2.3e-07   28.2   0.3   1   2   2.3e-06   0.00044   17.4   0.0   105   196    22   113     9   124 0.73 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 4121at5820           -            615   2.3e-07   28.2   0.3   2   2   0.00079      0.15    9.1   0.1   182   252   161   233   155   245 0.67 RNA-binding protein, putative [Plasmodium vivax]
SCO72166.1           -            318 4121at5820           -            615   3.7e-07   27.6   0.2   1   1   2.7e-09   5.2e-07   27.1   0.2   193   273    86   167    74   178 0.67 RNA-binding protein, putative [Plasmodium vivax]
SCO72185.1           -            870 4121at5820           -            615   4.8e-06   23.9   1.1   1   2    0.0075       1.4    5.8   0.0   194   254   319   374   311   385 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO72185.1           -            870 4121at5820           -            615   4.8e-06   23.9   1.1   2   2   4.2e-06    0.0008   16.6   0.3   194   256   424   486   409   497 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO75496.1           -            110 4121at5820           -            615   5.8e-06   23.6   0.0   1   1   3.5e-08   6.6e-06   23.4   0.0   195   270    16    91     3    99 0.65 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO71964.1           -            475 4121at5820           -            615   2.6e-05   21.5   9.6   1   2   5.8e-05     0.011   12.8   1.0   105   158    96   149    87   184 0.82 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO71964.1           -            475 4121at5820           -            615   2.6e-05   21.5   9.6   2   2   4.3e-05    0.0083   13.2   2.0   292   374   286   379   279   389 0.80 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO73415.1           -            448 4121at5820           -            615   5.6e-05   20.4   1.3   1   1   4.4e-07   8.4e-05   19.8   1.3    98   176    92   170    63   180 0.84 U1 small nuclear ribonucleoprotein, putative [Plasmodium vivax]
SCO73179.1           -            316 4121at5820           -            615   0.00014   19.1   0.2   1   2   1.6e-06    0.0003   18.0   0.0   193   254     8    69     2    87 0.77 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO73179.1           -            316 4121at5820           -            615   0.00014   19.1   0.2   2   2       1.8   3.5e+02   -2.1   0.0   147   171   147   171   140   184 0.80 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO73485.1           -            181 4121at5820           -            615   0.00014   19.1   0.1   1   1   7.2e-07   0.00014   19.1   0.1   313   381    59   131     9   175 0.78 RNA-binding protein, putative [Plasmodium vivax]
SCO74222.1           -            911 4121at5820           -            615   0.00024   18.3   0.3   1   2   4.3e-06   0.00082   16.5   0.1   193   254   674   738   645   771 0.75 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO74222.1           -            911 4121at5820           -            615   0.00024   18.3   0.3   2   2       1.2   2.3e+02   -1.5   0.0   147   174   866   892   839   902 0.71 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO75004.1           -            119 4121at5820           -            615   0.00034   17.8   0.0   1   1   2.1e-06   0.00041   17.5   0.0    23    92    42   111    22   118 0.74 RNA-binding protein, putative [Plasmodium vivax]
SCO72795.1           -            156 4121at5820           -            615   0.00034   17.8   1.0   1   1   2.2e-06   0.00043   17.5   1.0   195   291     6   105     2   119 0.75 RNA-binding protein s1, putative [Plasmodium vivax]
SCO72755.1           -           1054 4121at5820           -            615    0.0005   17.2   0.0   1   1   3.8e-06   0.00072   16.7   0.0   195   288     8   107     3   112 0.55 RNA-binding protein, putative [Plasmodium vivax]
SCO73700.1           -            153 4121at5820           -            615    0.0012   16.0   1.2   1   1   6.6e-06    0.0013   15.9   1.2   304   369    56   129     8   149 0.58 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 4121at5820           -            615    0.0048   14.0   0.0   1   1   3.4e-05    0.0065   13.6   0.0    16   110    34   128    26   138 0.86 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO72051.1           -            287 4121at5820           -            615    0.0098   13.0   6.4   1   2    0.0052      0.99    6.3   1.9   210   256    63   106     7   142 0.61 RNA-binding protein, putative [Plasmodium vivax]
SCO72051.1           -            287 4121at5820           -            615    0.0098   13.0   6.4   2   2    0.0008      0.15    9.0   0.2   104   169   210   275   201   283 0.86 RNA-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4121at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4121at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4121at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:45:10 2026
# [ok]
