#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   1   9   2.7e-74   5.7e-71  238.2   4.9     1   141     1   144     1   150 0.98 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   2   9   2.3e-16   4.8e-13   46.3   0.8   139   178   183   222   178   229 0.93 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   3   9   3.6e-75   7.6e-72  241.1   9.8   179   388   282   540   272   543 0.85 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   4   9   4.3e-26     9e-23   78.6   0.2   388   445   633   691   630   695 0.95 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   5   9   3.9e-55   8.1e-52  174.7  23.8   453   606   896  1082   877  1086 0.86 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   6   9   3.7e-35   7.8e-32  108.6   0.2   625   700  1207  1282  1190  1289 0.93 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   7   9  1.6e-139  3.3e-136  454.2  15.1   699   948  1309  1570  1303  1574 0.95 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   8   9   2.3e-10   4.8e-07   26.5   0.4   946   973  1661  1688  1656  1693 0.93 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 828at5820            -           1161         0 1731.2 109.5   9   9  2.4e-123  5.1e-120  400.6   0.8   966  1161  1796  1992  1785  1992 0.95 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   1   9         3   6.3e+03   -7.2   6.0   404   498   169   259   160   279 0.69 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   2   9         3   6.3e+03   -9.2   6.5   469   515  1270  1317  1234  1330 0.72 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   3   9     0.069   1.5e+02   -1.6   2.5   709   757  2486  2535  2441  2547 0.73 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   4   9         3   6.3e+03  -31.2  32.3   575   631  5015  5069  5002  5092 0.58 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   5   9         3   6.3e+03  -13.4  12.1   567   603  5068  5102  5050  5110 0.68 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   6   9         3   6.3e+03  -13.2  15.9   576   676  5233  5331  5217  5341 0.56 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   7   9       1.4   2.9e+03   -5.9   2.5   261   321  7484  7541  7479  7558 0.74 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   8   9   1.5e-18   3.2e-15   53.6   3.5   721   925  8131  8345  8105  8353 0.76 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 828at5820            -           1161   4.6e-56  188.8   8.0   9   9   1.3e-47   2.8e-44  149.8   0.1   968  1158  8348  8545  8342  8547 0.90 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 828at5820            -           1161   2.3e-27   93.8   4.1   1   4         3   6.3e+03  -27.3  24.9   580   591   164   175   136   200 0.44 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 828at5820            -           1161   2.3e-27   93.8   4.1   2   4         3   6.3e+03  -15.9  16.0   210   294   420   500   370   527 0.38 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 828at5820            -           1161   2.3e-27   93.8   4.1   3   4       1.6   3.4e+03   -6.1   3.0   761   855  2763  2854  2748  2861 0.72 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
