#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73493.1           -            984 1945at5820           -            869         0 1663.1  59.1   1   2  9.5e-104    2e-100  335.9  29.3     1   207     3   234     3   244 0.92 exosome complex exonuclease RRP44, putative [Plasmodium vivax]
SCO73493.1           -            984 1945at5820           -            869         0 1663.1  59.1   2   2         0         0 1332.8  21.9   201   869   253   984   246   984 0.97 exosome complex exonuclease RRP44, putative [Plasmodium vivax]
SCO73703.1           -           2668 1945at5820           -            869   8.4e-41  138.6  37.5   1   3   9.7e-18     2e-14   51.3  10.1   204   443  1417  1702  1402  1728 0.76 ribonuclease, putative [Plasmodium vivax]
SCO73703.1           -           2668 1945at5820           -            869   8.4e-41  138.6  37.5   2   3   1.6e-19   3.3e-16   57.2   0.9   443   540  2005  2104  1969  2123 0.88 ribonuclease, putative [Plasmodium vivax]
SCO73703.1           -           2668 1945at5820           -            869   8.4e-41  138.6  37.5   3   3     2e-14   4.1e-11   40.3  11.5   599   744  2351  2499  2281  2510 0.71 ribonuclease, putative [Plasmodium vivax]
SCO71815.1           -           1772 1945at5820           -            869   3.2e-31  106.9  21.7   1   4     0.031        64    0.0   0.9   214   302   380   489   353   495 0.51 exoribonuclease II, putative [Plasmodium vivax]
SCO71815.1           -           1772 1945at5820           -            869   3.2e-31  106.9  21.7   2   4      0.25   5.2e+02   -3.0   0.0   340   368   601   629   594   646 0.86 exoribonuclease II, putative [Plasmodium vivax]
SCO71815.1           -           1772 1945at5820           -            869   3.2e-31  106.9  21.7   3   4   5.9e-25   1.2e-21   75.2   0.1   410   519   750   869   728   941 0.83 exoribonuclease II, putative [Plasmodium vivax]
SCO71815.1           -           1772 1945at5820           -            869   3.2e-31  106.9  21.7   4   4   4.6e-14   9.7e-11   39.1   8.2   589   745  1092  1248  1048  1292 0.67 exoribonuclease II, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1945at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1945at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1945at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:57 2026
# [ok]
