#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74226.1           -            735 3797at5820           -            571  1.3e-269  894.6  34.8   1   1  4.6e-272  5.8e-269  892.5  34.8     1   571     1   735     1   735 0.94 D13 protein, putative [Plasmodium vivax]
SCO71328.1           -            521 3797at5820           -            571   2.1e-60  203.9  25.0   1   2     8e-34     1e-30  105.9   1.3     3    67     3    67     1    78 0.92 zinc finger protein, putative [Plasmodium vivax]
SCO71328.1           -            521 3797at5820           -            571   2.1e-60  203.9  25.0   2   2   8.2e-33     1e-29  102.6  16.5    77   167   113   203    93   461 0.60 zinc finger protein, putative [Plasmodium vivax]
SCO71563.1           -           1463 3797at5820           -            571   3.3e-07   28.3   1.5   1   2   1.5e-09   1.9e-06   25.8   0.4    78   131     9    62     5    67 0.93 zinc finger protein, putative [Plasmodium vivax]
SCO71563.1           -           1463 3797at5820           -            571   3.3e-07   28.3   1.5   2   2     0.059        74    0.7   0.0    79    94    76    91    73   102 0.87 zinc finger protein, putative [Plasmodium vivax]
SCO72029.1           -           1234 3797at5820           -            571   0.00063   17.5   3.3   1   2     5e-07   0.00063   17.5   3.3    77   131    14    69    10    78 0.92 zinc finger protein, putative [Plasmodium vivax]
SCO72029.1           -           1234 3797at5820           -            571   0.00063   17.5   3.3   2   2       1.7   2.1e+03   -4.1   1.8   236   239   388   391   326   467 0.40 zinc finger protein, putative [Plasmodium vivax]
SCO73100.1           -            964 3797at5820           -            571    0.0022   15.7   0.6   1   5   1.8e-06    0.0022   15.7   0.6    78   130    43    96    31    99 0.90 zinc finger protein, putative [Plasmodium vivax]
SCO73100.1           -            964 3797at5820           -            571    0.0022   15.7   0.6   2   5         5   6.3e+03   -6.0  42.8    83   318    83   337    78   359 0.55 zinc finger protein, putative [Plasmodium vivax]
SCO73100.1           -            964 3797at5820           -            571    0.0022   15.7   0.6   3   5         5   6.3e+03   -8.5  26.9   189   347   351   509   340   545 0.66 zinc finger protein, putative [Plasmodium vivax]
SCO73100.1           -            964 3797at5820           -            571    0.0022   15.7   0.6   4   5         5   6.3e+03  -15.4  38.4   180   370   609   798   586   819 0.49 zinc finger protein, putative [Plasmodium vivax]
SCO73100.1           -            964 3797at5820           -            571    0.0022   15.7   0.6   5   5      0.43   5.4e+02   -2.1   0.1   216   262   904   950   893   962 0.74 zinc finger protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3797at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:42 2026
# [ok]
