#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   1  15   8.7e-23   6.8e-20   69.1   4.4     1    78     1    79     1    98 0.79 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   2  15  1.2e-135  9.3e-133  443.0  22.9    19   285    98   372    81   391 0.85 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   3  15   0.00014      0.11    8.8   5.1   280   323   638   681   605   747 0.72 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   4  15   2.7e-15   2.1e-12   44.3  14.8   312   369   871   929   833   948 0.80 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   5  15   7.2e-06    0.0056   13.1   5.0   353   402   949   999   931  1038 0.77 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   6  15   1.3e-71     1e-68  230.8   7.3   365   519  1077  1238  1055  1262 0.81 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   7  15   6.1e-67   4.8e-64  215.4  14.0   513   651  1330  1470  1315  1543 0.80 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   8  15         8   6.3e+03  -12.7  12.6   845   978  1684  1829  1676  1847 0.58 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   9  15   2.2e-74   1.7e-71  240.1  17.3   678   842  1886  2059  1799  2073 0.82 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1  10  15    0.0072       5.7    3.1   0.0   822   842  2097  2117  2093  2127 0.83 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1  11  15    0.0011      0.84    5.9   1.1   841   866  2188  2213  2183  2260 0.88 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1  12  15   2.4e-23   1.9e-20   71.0   6.2   868   934  2276  2346  2263  2364 0.86 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1  13  15   2.2e-58   1.7e-55  187.0   3.7   919  1054  2428  2576  2414  2580 0.85 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1  14  15   4.3e-19   3.4e-16   56.9   7.0  1055  1110  2628  2684  2625  2694 0.90 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1  15  15   1.8e-74   1.4e-71  240.3  11.0  1091  1231  2691  2831  2681  2831 0.94 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70762.1           -           3546 470at5820            -           1231   2.7e-12   43.9   9.2   1   2   3.7e-10   2.9e-07   27.3   0.3    80   150   876   947   841   955 0.82 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70762.1           -           3546 470at5820            -           1231   2.7e-12   43.9   9.2   2   2   7.9e-08   6.2e-05   19.6   3.4    79   163  1882  1965  1847  1974 0.69 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO73184.1           -           2420 470at5820            -           1231     3e-12   43.8   3.1   1   3         8   6.3e+03   -7.4   4.1   615   647   195   228   144   258 0.42 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO73184.1           -           2420 470at5820            -           1231     3e-12   43.8   3.1   2   3   1.8e-11   1.4e-08   31.6   0.1    94   152  1013  1070   923  1082 0.87 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO73184.1           -           2420 470at5820            -           1231     3e-12   43.8   3.1   3   3     7e-09   5.5e-06   23.1   0.5   103   154  1914  1966  1904  1977 0.88 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70704.1           -           1317 470at5820            -           1231   7.7e-11   39.1  12.3   1   6      0.12        98   -1.0   0.1   127   148   247   268   241   291 0.75 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70704.1           -           1317 470at5820            -           1231   7.7e-11   39.1  12.3   2   6         8   6.3e+03  -44.2  60.2   845   978   618   748   596   767 0.50 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70704.1           -           1317 470at5820            -           1231   7.7e-11   39.1  12.3   3   6         8   6.3e+03  -19.8  26.9   818   956   774   916   759   940 0.69 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70704.1           -           1317 470at5820            -           1231   7.7e-11   39.1  12.3   4   6   4.4e-13   3.5e-10   37.0   8.7    50   153   942  1043   911  1054 0.80 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
