#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71849.1           -           1352 1468at5820           -            858         0 1710.4  60.0   1   4  3.9e-281  8.3e-278  922.5  24.0     1   443     1   483     1   488 0.95 exoribonuclease, putative [Plasmodium vivax]
SCO71849.1           -           1352 1468at5820           -            858         0 1710.4  60.0   2   4   6.8e-22   1.4e-18   64.9   0.1   433   484   549   600   542   618 0.88 exoribonuclease, putative [Plasmodium vivax]
SCO71849.1           -           1352 1468at5820           -            858         0 1710.4  60.0   3   4  5.9e-153  1.2e-149  498.5  10.0   480   719   655   895   650   911 0.97 exoribonuclease, putative [Plasmodium vivax]
SCO71849.1           -           1352 1468at5820           -            858         0 1710.4  60.0   4   4   8.1e-73   1.7e-69  233.4   5.9   716   839   952  1075   944  1084 0.96 exoribonuclease, putative [Plasmodium vivax]
SCO72556.1           -            657 1468at5820           -            858     1e-78  263.9  33.4   1   4     0.026        55    0.1   0.1     2    19    58    75    57    87 0.83 exonuclease, putative [Plasmodium vivax]
SCO72556.1           -            657 1468at5820           -            858     1e-78  263.9  33.4   2   4   7.7e-46   1.6e-42  144.1   2.5    60   266    85   275    66   288 0.89 exonuclease, putative [Plasmodium vivax]
SCO72556.1           -            657 1468at5820           -            858     1e-78  263.9  33.4   3   4   1.3e-14   2.6e-11   40.8   7.0   292   415   346   476   337   493 0.75 exonuclease, putative [Plasmodium vivax]
SCO72556.1           -            657 1468at5820           -            858     1e-78  263.9  33.4   4   4   2.4e-29   5.1e-26   89.5   6.8   525   672   488   635   475   649 0.83 exonuclease, putative [Plasmodium vivax]
SCO71147.1           -            975 1468at5820           -            858     6e-12   42.9   1.5   1   3   6.6e-07    0.0014   15.3   0.2    59   133    93   162    22   168 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71147.1           -            975 1468at5820           -            858     6e-12   42.9   1.5   2   3   1.9e-08   3.9e-05   20.4   0.0   163   250   170   262   161   273 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71147.1           -            975 1468at5820           -            858     6e-12   42.9   1.5   3   3    0.0013       2.7    4.4   0.1   549   580   667   699   627   704 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1468at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1468at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1468at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:58 2026
# [ok]
