#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   1   7  7.8e-144  1.6e-140  468.6  62.3    13   536   130   883   127   885 0.77 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   2   7   7.2e-26   1.5e-22   77.4   2.1   536   631   935  1052   925  1057 0.77 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   3   7  9.4e-301    2e-297  989.1  82.1   631  1231  1118  1766  1114  1818 0.91 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   4   7   2.7e-46   5.6e-43  145.1   3.5  1222  1325  1820  1933  1808  1938 0.91 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   5   7         0         0 1450.1  64.2  1323  2027  2050  2764  2044  2780 0.98 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   6   7   6.7e-56   1.4e-52  177.0  17.8  2030  2148  2905  3025  2866  3049 0.89 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 150at5820            -           2276         0 3450.7 298.3   7   7     4e-51   8.3e-48  161.2  19.3  2148  2276  3076  3215  3042  3215 0.88 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO70865.1           -           2536 150at5820            -           2276  5.2e-257  855.0 182.3   1   4       1.1   2.4e+03   -6.2   4.4   243   316   249   334   242   362 0.63 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 150at5820            -           2276  5.2e-257  855.0 182.3   2   4         3   6.3e+03   -9.4   9.3   474   632   540   706   529   775 0.56 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 150at5820            -           2276  5.2e-257  855.0 182.3   3   4   1.3e-99   2.8e-96  321.9  90.2   634  1296   792  1502   781  1513 0.85 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 150at5820            -           2276  5.2e-257  855.0 182.3   4   4  3.2e-168  6.8e-165  549.5  84.1  1353  2236  1517  2414  1505  2460 0.86 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   1   9   5.1e-24   1.1e-20   71.2  30.0   597   948   609   973   569   983 0.75 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   2   9   3.5e-06    0.0074   12.1   6.1  1195  1256   984  1044   974  1062 0.50 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   3   9   5.1e-14   1.1e-10   38.1  18.4  1031  1171  1066  1200  1053  1209 0.85 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   4   9   3.8e-17     8e-14   48.4  16.9  1156  1279  1574  1695  1543  1706 0.82 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   5   9   0.00025      0.53    5.9   0.6  1061  1119  1835  1896  1828  1902 0.57 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   6   9   7.9e-15   1.7e-11   40.7   7.4  1390  1489  1921  2025  1916  2032 0.87 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   7   9   1.4e-13     3e-10   36.6  22.9  1504  1689  2141  2332  2129  2354 0.91 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   8   9   1.2e-08   2.6e-05   20.2  35.4  1718  1948  2491  2726  2471  2750 0.82 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 150at5820            -           2276   1.3e-62  210.2 218.6   9   9         3   6.3e+03  -14.7  18.6  2127  2259  3093  3226  2998  3244 0.71 cysteine repeat modular protein 3, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/150at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/150at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/150at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:50 2026
# [ok]
