#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71976.1           -            846 3825at5820           -            620         0 1151.6  53.8   1   2   2.9e-98   1.8e-95  319.1  12.2     1   182     1   196     1   208 0.93 dynein intermediate chain, putative [Plasmodium vivax]
SCO71976.1           -            846 3825at5820           -            620         0 1151.6  53.8   2   2  1.7e-255  1.1e-252  838.4  33.7   188   620   389   846   359   846 0.96 dynein intermediate chain, putative [Plasmodium vivax]
SCO75378.1           -           1226 3825at5820           -            620   4.3e-17   60.2  47.3   1   5        10   6.3e+03  -26.4  30.1   192   274   207   298   164   436 0.53 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75378.1           -           1226 3825at5820           -            620   4.3e-17   60.2  47.3   2   5      0.46   2.9e+02   -2.0   4.2   188   242   577   637   549   657 0.63 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75378.1           -           1226 3825at5820           -            620   4.3e-17   60.2  47.3   3   5   8.7e-08   5.5e-05   20.2  29.6   172   414   620   897   575   908 0.72 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75378.1           -           1226 3825at5820           -            620   4.3e-17   60.2  47.3   4   5      0.12        77   -0.1   0.3   241   308   889   955   881   963 0.67 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75378.1           -           1226 3825at5820           -            620   4.3e-17   60.2  47.3   5   5     2e-18   1.3e-15   55.4   9.7   440   602  1041  1207  1012  1218 0.79 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75463.1           -            430 3825at5820           -            620   5.4e-06   23.6   2.3   1   1   1.4e-08   8.5e-06   22.9   1.7   429   512   290   373   277   418 0.74 protein TSSC1, putative [Plasmodium vivax]
SCO75623.1           -            503 3825at5820           -            620   8.6e-06   22.9   2.0   1   2       1.4   8.6e+02   -3.5   2.5     6    24    15    33    12    59 0.85 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 3825at5820           -            620   8.6e-06   22.9   2.0   2   2   1.4e-08   8.6e-06   22.9   2.0   428   589   278   444   264   450 0.72 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO71232.1           -            322 3825at5820           -            620   1.1e-05   22.6   7.5   1   3   4.1e-06    0.0026   14.7   0.9   392   554    33   196    28   207 0.79 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3825at5820           -            620   1.1e-05   22.6   7.5   2   3       0.1        66    0.2   0.1   472   512   239   276   230   292 0.72 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3825at5820           -            620   1.1e-05   22.6   7.5   3   3   0.00014     0.088    9.6   0.1   340   368   292   320   289   322 0.94 receptor for activated c kinase, putative [Plasmodium vivax]
SCO74749.1           -            509 3825at5820           -            620   3.1e-05   21.1   4.6   1   3      0.28   1.7e+02   -1.2   2.6   321   372   122   173   105   226 0.70 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 3825at5820           -            620   3.1e-05   21.1   4.6   2   3   4.9e-08   3.1e-05   21.1   4.6   408   506   328   436   326   441 0.74 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 3825at5820           -            620   3.1e-05   21.1   4.6   3   3      0.75   4.7e+02   -2.7   0.1   473   508   460   495   453   496 0.71 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO71705.1           -            706 3825at5820           -            620   0.00015   18.8   0.3   1   3   2.4e-07   0.00015   18.8   0.3   470   513   183   226   145   262 0.80 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO71705.1           -            706 3825at5820           -            620   0.00015   18.8   0.3   2   3     0.028        18    2.0   0.5   434   507   249   329   236   342 0.66 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO71705.1           -            706 3825at5820           -            620   0.00015   18.8   0.3   3   3      0.77   4.8e+02   -2.7   0.1   367   388   539   560   533   590 0.87 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO75514.1           -            638 3825at5820           -            620   0.00016   18.7   1.5   1   3       8.9   5.6e+03   -6.2   2.9   159   233   110   182   107   197 0.44 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO75514.1           -            638 3825at5820           -            620   0.00016   18.7   1.5   2   3   7.7e-05     0.048   10.5   8.8   394   515   381   500   366   510 0.79 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO75514.1           -            638 3825at5820           -            620   0.00016   18.7   1.5   3   3   2.5e-07   0.00016   18.7   1.5   442   507   511   576   504   587 0.87 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO71350.1           -            458 3825at5820           -            620   0.00045   17.2   1.1   1   3       0.2   1.2e+02   -0.8   0.0   429   458   205   234   169   247 0.81 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 3825at5820           -            620   0.00045   17.2   1.1   2   3   9.8e-06    0.0061   13.5   0.2   465   550   318   405   313   410 0.81 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 3825at5820           -            620   0.00045   17.2   1.1   3   3      0.13        80   -0.1   0.1   286   311   426   450   417   454 0.73 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO74094.1           -            533 3825at5820           -            620    0.0011   16.0  12.8   1   4       1.6     1e+03   -3.8   0.6   558   606   107   155    99   159 0.74 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 3825at5820           -            620    0.0011   16.0  12.8   2   4      0.16     1e+02   -0.5   0.0   354   371   281   298   270   309 0.76 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 3825at5820           -            620    0.0011   16.0  12.8   3   4   1.8e-05     0.012   12.6   0.3   427   513   336   427   305   429 0.80 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 3825at5820           -            620    0.0011   16.0  12.8   4   4   2.5e-05     0.016   12.1   0.2   471   552   427   508   422   530 0.69 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3825at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3825at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3825at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:51 2026
# [ok]
