#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70662.1           -            631 4891at5820           -            503         0 1049.0  28.1   1   2   8.7e-30   9.1e-27   92.5   8.5     1    72    73   153    73   159 0.90 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO70662.1           -            631 4891at5820           -            503         0 1049.0  28.1   2   2  1.5e-293  1.5e-290  962.6  11.7    60   503   177   631   162   631 0.98 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO73211.1           -           1011 4891at5820           -            503   8.1e-41  138.9   2.9   1   5   0.00057       0.6    7.4   0.0    67   165   227   337   220   341 0.72 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO73211.1           -           1011 4891at5820           -            503   8.1e-41  138.9   2.9   2   5     0.001       1.1    6.5   0.0   190   231   411   452   402   465 0.81 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO73211.1           -           1011 4891at5820           -            503   8.1e-41  138.9   2.9   3   5   1.9e-18     2e-15   55.1   0.2   232   310   522   598   510   610 0.89 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO73211.1           -           1011 4891at5820           -            503   8.1e-41  138.9   2.9   4   5   8.5e-17   8.9e-14   49.7   0.0   356   443   836   923   825   932 0.90 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO73211.1           -           1011 4891at5820           -            503   8.1e-41  138.9   2.9   5   5   1.9e-06     0.002   15.5   0.0   453   491   969  1007   955  1010 0.90 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO71072.1           -            584 4891at5820           -            503   8.4e-28   95.9   1.3   1   2    0.0067       7.1    3.8   0.0   194   244   207   257   183   270 0.89 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO71072.1           -            584 4891at5820           -            503   8.4e-28   95.9   1.3   2   2   8.1e-29   8.5e-26   89.3   1.5   241   498   315   579   305   582 0.79 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO73256.1           -            743 4891at5820           -            503   3.5e-22   77.4   0.0   1   2     0.017        18    2.5   0.0   194   242   365   413   354   422 0.85 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO73256.1           -            743 4891at5820           -            503   3.5e-22   77.4   0.0   2   2   1.8e-23   1.9e-20   71.7   0.0   241   501   458   741   449   743 0.78 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO73896.1           -            585 4891at5820           -            503   2.7e-18   64.6   0.3   1   1   2.7e-20   2.8e-17   61.2   0.3   185   496   235   580   229   583 0.71 lysine--tRNA ligase, putative [Plasmodium vivax]
SCO74897.1           -            677 4891at5820           -            503   2.8e-09   34.8   0.8   1   2   4.6e-09   4.8e-06   24.1   1.1   208   326   311   430   287   548 0.80 lysine--tRNA ligase, putative [Plasmodium vivax]
SCO74897.1           -            677 4891at5820           -            503   2.8e-09   34.8   0.8   2   2   0.00038       0.4    7.9   0.0   442   495   618   672   603   675 0.83 lysine--tRNA ligase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4891at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4891at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4891at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:33 2026
# [ok]
