#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   1  18   4.7e-66   2.9e-62  208.9  11.4     2   173     6   199     5   205 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   2  18  6.2e-115  3.9e-111  371.0  31.0   172   506   271   696   260   702 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   3  18   7.6e-78   4.8e-74  248.0  11.8   520   689   814   999   802  1019 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   4  18   1.3e-90   8.2e-87  290.4  14.2   686   886  1036  1251  1032  1254 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   5  18     3e-36   1.9e-32  110.0   0.1   884   974  1306  1406  1295  1412 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   6  18   0.00094       5.9    2.2   0.3   971  1000  1455  1484  1447  1512 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   7  18   4.9e-18   3.1e-14   49.6   2.9  1022  1094  1571  1645  1565  1654 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   8  18   1.8e-24   1.1e-20   70.9   4.2  1080  1186  1664  1790  1659  1795 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8   9  18   1.8e-85   1.1e-81  273.3   0.2  1207  1447  1857  2146  1816  2150 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  10  18   3.1e-41     2e-37  126.5   0.6  1447  1562  2221  2347  2216  2353 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  11  18   1.2e-66   7.5e-63  210.9   5.5  1563  1689  2383  2521  2379  2537 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  12  18   9.8e-68   6.2e-64  214.5  11.7  1703  1821  2605  2724  2576  2737 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  13  18   3.4e-57   2.1e-53  179.5  13.8  1810  1936  2748  2873  2729  2887 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  14  18   6.7e-67   4.2e-63  211.7   9.4  1929  2041  2941  3053  2924  3056 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  15  18   1.4e-54   9.1e-51  170.8   8.3  2039  2145  3090  3202  3084  3214 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  16  18   4.8e-44     3e-40  135.9   3.5  2138  2252  3291  3428  3285  3431 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  17  18   6.4e-33     4e-29   99.0   0.4  2253  2321  3484  3552  3480  3559 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70347.1           -           4029 212at5820            -           2667         0 3417.8 287.8  18  18  1.1e-163  6.8e-160  532.8  36.8  2324  2667  3633  4029  3617  4029 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/212at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/212at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/212at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:59 2026
# [ok]
