#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   1   9   1.1e-17   3.4e-14   50.2   1.2     1    45     2    46     2    51 0.90 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   2   9   2.5e-13   7.7e-10   35.8   0.0    41    85    75   118    65   133 0.81 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   3   9     2e-73   6.3e-70  234.6   1.9    79   210   152   283   143   286 0.95 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   4   9   1.2e-49   3.9e-46  155.9   0.3   210   319   316   435   305   440 0.90 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   5   9  3.4e-103   1.1e-99  333.2   6.9   316   543   517   777   509   783 0.88 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   6   9   7.1e-28   2.2e-24   83.9   1.3   545   649   813   954   807   961 0.80 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   7   9   4.4e-21   1.4e-17   61.4   2.6   641   711   976  1067   970  1069 0.84 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   8   9   2.1e-51   6.6e-48  161.8   0.3   710   838  1129  1273  1124  1280 0.87 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO71699.1           -           1466 2415at5820           -            990         0 1309.3  68.6   9   9   8.7e-70   2.7e-66  222.6   5.0   839   989  1299  1459  1291  1460 0.92 RNA polymerase II-associated protein 1, putative [Plasmodium vivax]
SCO74079.1           -            661 2415at5820           -            990      0.31    7.3   3.1   1   1   0.00017      0.52    6.5   3.1    13    92   287   369   281   377 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2415at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2415at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2415at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:12 2026
# [ok]
