#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   1   8   0.00023      0.72    5.4   0.4     1    18    36    53    36    58 0.91 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   2   8    3e-121  9.5e-118  392.8  48.6    16   291    88   427    83   444 0.86 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   3   8   3.1e-84   9.6e-81  270.1  33.1   290   466   545   749   530   752 0.87 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   4   8     2e-79   6.4e-76  254.1  15.5   467   601   800   934   799   940 0.98 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   5   8  2.1e-129  6.7e-126  419.8  20.1   597   810   979  1195   968  1203 0.95 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   6   8   7.3e-74   2.3e-70  235.7   6.2   808   960  1269  1428  1265  1432 0.95 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   7   8  1.3e-154  4.2e-151  503.4  23.7   958  1280  1455  1849  1450  1859 0.88 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO73871.1           -           2310 926at5820            -           1653         0 2884.1 234.6   8   8  1.3e-252    4e-249  828.3  33.4  1280  1653  1922  2302  1916  2302 0.98 P-loop containing nucleoside triphosphate hydrolase, putative [Plasmodium vivax]
SCO72196.1           -           1539 926at5820            -           1653   8.4e-28   94.7   0.1   1   2   0.00013      0.41    6.2   0.0  1018  1075   817   873   806   890 0.86 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO72196.1           -           1539 926at5820            -           1653   8.4e-28   94.7   0.1   2   2   8.8e-29   2.8e-25   86.3   0.0  1319  1615   950  1235   917  1266 0.82 regulator of nonsense transcripts, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/926at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/926at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/926at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:09:23 2026
# [ok]
