#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73834.1           -           1384 1404at5820           -            988         0 1960.2  63.5   1   6     0.017        18    1.4   0.5     1    19     5    21     5    31 0.80 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 1404at5820           -            988         0 1960.2  63.5   2   6     0.055        58   -0.3   0.3    14    34   116   144   113   149 0.76 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 1404at5820           -            988         0 1960.2  63.5   3   6         0         0 1213.9  12.4    32   576   195   753   191   769 0.97 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 1404at5820           -            988         0 1960.2  63.5   4   6     1e-33     1e-30  104.8   0.1   573   643   829   900   814   914 0.92 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 1404at5820           -            988         0 1960.2  63.5   5   6   1.2e-81   1.3e-78  263.4  16.5   654   812   979  1141   948  1154 0.92 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 1404at5820           -            988         0 1960.2  63.5   6   6    2e-122  2.1e-119  398.4   2.7   808   988  1204  1384  1203  1384 1.00 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 1404at5820           -            988  1.7e-145  484.7  42.6   1   3   1.4e-71   1.5e-68  230.1   5.6    85   305   305   523   274   527 0.93 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 1404at5820           -            988  1.7e-145  484.7  42.6   2   3     6e-60   6.3e-57  191.6  10.1   309   563   598   856   576   902 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 1404at5820           -            988  1.7e-145  484.7  42.6   3   3   9.1e-25   9.6e-22   75.1  10.9   723   988  1122  1382  1070  1382 0.82 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   1   7     0.061        64   -0.4   6.5   520   616   182   282   158   303 0.80 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   2   7     0.091        95   -1.0   0.0    93   126   365   399   342   404 0.75 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   3   7     6e-05     0.063    9.5   2.5   135   275   528   689   512   717 0.64 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   4   7   3.7e-09   3.9e-06   23.5   9.8   293   596   680   991   671  1000 0.71 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   5   7     1e-13     1e-10   38.6   0.1   102   220  1411  1542  1390  1647 0.84 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   6   7   4.5e-16   4.7e-13   46.3   8.8   387   579  1775  1964  1743  1985 0.73 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1404at5820           -            988   1.2e-29  101.3  53.1   7   7       0.1     1e+02   -1.1   4.0   757   824  1935  2004  1890  2016 0.71 RNA helicase, putative [Plasmodium vivax]
SCO71468.1           -           2675 1404at5820           -            988   5.3e-25   85.9   9.0   1   3   4.6e-11   4.8e-08   29.8   0.5   101   221   712   853   697   865 0.70 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO71468.1           -           2675 1404at5820           -            988   5.3e-25   85.9   9.0   2   3   2.8e-15     3e-12   43.7   0.9   301   485   984  1165   969  1197 0.80 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO71468.1           -           2675 1404at5820           -            988   5.3e-25   85.9   9.0   3   3   9.6e-07     0.001   15.5   0.0   384   482  2054  2153  2046  2184 0.86 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO74828.1           -           1047 1404at5820           -            988   9.9e-09   32.0   1.5   1   3    0.0016       1.6    4.8   0.0   102   165   150   213   120   238 0.78 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74828.1           -           1047 1404at5820           -            988   9.9e-09   32.0   1.5   2   3      0.35   3.7e+02   -2.9   0.0   200   226   300   326   297   358 0.62 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74828.1           -           1047 1404at5820           -            988   9.9e-09   32.0   1.5   3   3   1.3e-09   1.4e-06   25.0   0.4   276   475   421   617   408   640 0.71 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73625.1           -            925 1404at5820           -            988   3.5e-08   30.2   0.0   1   2     0.044        46    0.0   0.0   134   233   236   326   215   340 0.75 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO73625.1           -            925 1404at5820           -            988   3.5e-08   30.2   0.0   2   2   2.6e-10   2.7e-07   27.3   0.0   422   471   449   498   443   510 0.93 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1404at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1404at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1404at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:34:15 2026
# [ok]
