#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   1  15     4e-91     5e-88  294.6  12.1     1   213    44   289    44   293 0.87 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   2  15   1.6e-46     2e-43  146.8   9.5   211   289   359   437   347   442 0.95 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   3  15  9.3e-132  1.2e-128  429.3  57.0   289   522   465   698   462   707 0.98 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   4  15   2.3e-35   2.9e-32  109.7   0.0   530   596   799   865   790   877 0.93 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   5  15  7.1e-104  8.9e-101  336.9  22.1   594   761   912  1079   909  1085 0.98 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   6  15   2.2e-63   2.8e-60  202.6  11.1   768   888  1126  1246  1110  1248 0.96 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   7  15   2.6e-45   3.2e-42  142.7   2.3   898   984  1304  1390  1299  1392 0.97 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   8  15   1.2e-45   1.5e-42  143.8   6.8   984  1087  1448  1563  1444  1565 0.89 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5   9  15    5e-115  6.2e-112  373.9  48.0  1085  1294  1617  1829  1614  1836 0.97 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5  10  15   5.5e-14   6.9e-11   38.9   0.3  1284  1318  1866  1900  1858  1920 0.90 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5  11  15   0.00013      0.17    7.8   0.3  1317  1339  1952  1974  1949  1986 0.85 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5  12  15   3.2e-22   4.1e-19   66.1   0.1  1334  1388  2064  2118  2060  2122 0.89 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5  13  15   4.5e-61   5.6e-58  195.0   9.8  1379  1494  2138  2253  2133  2257 0.96 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5  14  15   1.8e-57   2.2e-54  183.1   8.2  1490  1611  2288  2410  2285  2412 0.97 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO72351.1           -           2624 537at5820            -           1767         0 2782.0 297.5  15  15   1.9e-57   2.4e-54  183.0  12.7  1610  1767  2449  2622  2436  2622 0.89 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO73404.1           -            619 537at5820            -           1767   6.1e-14   49.0  14.1   1   2   3.9e-08   4.9e-05   19.5   0.9   559   725   117   297    92   309 0.69 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO73404.1           -            619 537at5820            -           1767   6.1e-14   49.0  14.1   2   2   1.4e-12   1.7e-09   34.2   6.2   557   750   387   572   358   606 0.79 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO74742.1           -            257 537at5820            -           1767   7.2e-13   45.4   8.4   1   1   7.3e-16   9.2e-13   45.1   8.4   546   741    22   213     4   239 0.79 CCR4-associated factor 16, putative [Plasmodium vivax]
SCO74676.1           -            918 537at5820            -           1767   6.4e-07   25.7   1.4   1   3     0.099   1.3e+02   -1.8   0.8  1654  1691   460   497   396   533 0.69 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74676.1           -            918 537at5820            -           1767   6.4e-07   25.7   1.4   2   3   5.1e-10   6.4e-07   25.7   1.4   546   639   614   709   605   735 0.83 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74676.1           -            918 537at5820            -           1767   6.4e-07   25.7   1.4   3   3   0.00022      0.28    7.0   0.2  1434  1485   808   859   786   872 0.86 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74930.1           -            351 537at5820            -           1767   0.00047   16.2   1.1   1   2   4.3e-07   0.00055   16.0   0.0   530   600    99   173    87   207 0.80 FeS assembly ATPase SufC, putative [Plasmodium vivax]
SCO74930.1           -            351 537at5820            -           1767   0.00047   16.2   1.1   2   2      0.12   1.6e+02   -2.1   0.2   666   743   254   333   238   342 0.64 FeS assembly ATPase SufC, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/537at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/537at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/537at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
