#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73552.1           -            599 5227at5820           -            467         0 1061.6  19.9   1   1         0         0 1061.2  19.9     4   467   136   599   133   599 1.00 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO71006.1           -            533 5227at5820           -            467   2.5e-75  252.5  10.3   1   1     2e-77   3.4e-75  252.0  10.3    13   385   125   492   113   515 0.94 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO74455.1           -            528 5227at5820           -            467   1.1e-68  230.5   0.3   1   1   9.1e-71   1.5e-68  230.1   0.3    22   366   121   468   112   479 0.91 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO74881.1           -            877 5227at5820           -            467   2.6e-63  212.9  34.4   1   1   2.1e-65   3.5e-63  212.4  34.4     8   446   128   574   113   602 0.84 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO73062.1           -            667 5227at5820           -            467   1.8e-58  196.9   0.9   1   1   1.6e-60   2.6e-58  196.4   0.9    15   365   219   576   216   600 0.89 RNA helicase 1, putative [Plasmodium vivax]
SCO70895.1           -            850 5227at5820           -            467   1.2e-56  190.9   5.2   1   4   3.9e-35   6.5e-33  112.6   0.3    21   191   143   319   133   334 0.89 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70895.1           -            850 5227at5820           -            467   1.2e-56  190.9   5.2   2   4   6.6e-05     0.011   13.0   0.1   229   285   442   500   429   516 0.81 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70895.1           -            850 5227at5820           -            467   1.2e-56  190.9   5.2   3   4     6e-21     1e-18   65.8   0.0   281   381   605   707   592   716 0.90 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70895.1           -            850 5227at5820           -            467   1.2e-56  190.9   5.2   4   4       9.5   1.6e+03   -4.0   0.0   393   452   738   799   731   807 0.76 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO73265.1           -           1435 5227at5820           -            467   2.1e-54  183.5   3.6   1   1   2.2e-56   3.7e-54  182.7   3.6    32   402   686  1056   676  1076 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO75754.1           -            731 5227at5820           -            467   6.3e-54  181.9  11.1   1   1   2.9e-54   4.8e-52  175.7  10.7    13   359   103   482    92   507 0.85 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75149.1           -            626 5227at5820           -            467   1.2e-53  180.9  18.8   1   1   9.5e-56   1.6e-53  180.6  18.8    30   452   163   602   145   619 0.78 DEAD box helicase, putative [Plasmodium vivax]
SCO75518.1           -            717 5227at5820           -            467   5.8e-52  175.4   2.5   1   2   2.2e-09   3.6e-07   27.7   0.0    15    76   279   340   268   352 0.85 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 5227at5820           -            467   5.8e-52  175.4   2.5   2   2     3e-45     5e-43  146.0   1.8    90   361   405   677   398   683 0.90 DNA helicase 60, putative [Plasmodium vivax]
SCO71230.1           -           1187 5227at5820           -            467   2.4e-50  170.1  12.6   1   1   2.4e-52   3.9e-50  169.4  12.6    17   360   169   517   161   540 0.86 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO71470.1           -            388 5227at5820           -            467   4.4e-49  165.9   3.7   1   1     3e-51     5e-49  165.7   3.7     7   383     8   380     2   388 0.93 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO73166.1           -           1009 5227at5820           -            467   8.5e-49  165.0   0.0   1   2   8.9e-29   1.5e-26   91.7   0.0    15   191   585   764   583   775 0.88 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73166.1           -           1009 5227at5820           -            467   8.5e-49  165.0   0.0   2   2   1.6e-22   2.7e-20   71.0   0.0   193   382   790   977   776   986 0.94 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO73308.1           -            720 5227at5820           -            467   9.8e-48  161.5   2.4   1   2   5.4e-11     9e-09   33.0   0.0    20    89   132   200   120   210 0.84 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 5227at5820           -            467   9.8e-48  161.5   2.4   2   2   5.6e-39   9.2e-37  125.3   3.2    88   374   226   516   220   558 0.88 ATP-dependent helicase, putative [Plasmodium vivax]
SCO74223.1           -            398 5227at5820           -            467   4.7e-47  159.2   1.2   1   1   3.5e-49   5.8e-47  158.9   1.2    15   366    24   370    10   395 0.89 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
