#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74780.1           -            723 5905at5820           -            437  2.3e-254  842.3  20.2   1   3   2.3e-15   2.4e-12   44.8   0.3    18    74    62   119    57   130 0.82 aspartyl protease, putative [Plasmodium vivax]
SCO74780.1           -            723 5905at5820           -            437  2.3e-254  842.3  20.2   2   3  2.4e-156  2.5e-153  509.4   6.2    60   302   243   489   232   496 0.93 aspartyl protease, putative [Plasmodium vivax]
SCO74780.1           -            723 5905at5820           -            437  2.3e-254  842.3  20.2   3   3   6.6e-92   6.9e-89  297.0   1.1   290   437   571   718   564   718 0.96 aspartyl protease, putative [Plasmodium vivax]
SCO70466.1           -            545 5905at5820           -            437  1.7e-114  381.4  11.4   1   3       1.2   1.3e+03   -3.7   0.4    24    54    47    80    39    86 0.62 plasmepsin X, putative [Plasmodium vivax]
SCO70466.1           -            545 5905at5820           -            437  1.7e-114  381.4  11.4   2   3   2.3e-82   2.4e-79  265.6   1.1    54   279   189   416   177   418 0.94 plasmepsin X, putative [Plasmodium vivax]
SCO70466.1           -            545 5905at5820           -            437  1.7e-114  381.4  11.4   3   3   4.4e-40   4.6e-37  126.2   0.2   302   429   414   541   413   545 0.97 plasmepsin X, putative [Plasmodium vivax]
SCO74253.1           -            373 5905at5820           -            437   4.5e-41  139.5   5.0   1   2   7.1e-37   7.4e-34  115.7   2.8    74   270    47   239    18   252 0.88 aspartyl proteinase, putative [Plasmodium vivax]
SCO74253.1           -            373 5905at5820           -            437   4.5e-41  139.5   5.0   2   2   3.6e-09   3.7e-06   24.4   0.0   307   410   256   365   244   373 0.77 aspartyl proteinase, putative [Plasmodium vivax]
SCO70363.1           -            438 5905at5820           -            437   5.1e-29   99.7   0.3   1   2   6.8e-28   7.1e-25   86.1   0.2    69   266    98   301    72   316 0.83 aspartyl proteinase, putative [Plasmodium vivax]
SCO70363.1           -            438 5905at5820           -            437   5.1e-29   99.7   0.3   2   2   2.1e-05     0.022   12.0   0.0   344   416   351   429   309   437 0.73 aspartyl proteinase, putative [Plasmodium vivax]
SCO74986.1           -            450 5905at5820           -            437   6.5e-25   86.2  11.0   1   2   9.3e-27   9.7e-24   82.3   2.3    55   265   118   322    91   328 0.85 plasmepsin IV, putative [Plasmodium vivax]
SCO74986.1           -            450 5905at5820           -            437   6.5e-25   86.2  11.0   2   2   0.00016      0.16    9.1   1.7   301   409   329   440   322   450 0.72 plasmepsin IV, putative [Plasmodium vivax]
SCO71708.1           -            479 5905at5820           -            437   2.7e-11   41.3   3.7   1   1   4.7e-14   4.9e-11   40.5   3.7    75   409    84   428    71   448 0.72 aspartyl protease, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5905at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5905at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5905at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:36 2026
# [ok]
