#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72696.1           -            289 10811at5820          -            241  6.5e-136  449.9  28.4   1   1  1.6e-138  8.2e-136  449.5  28.4     1   241     5   269     5   269 0.93 palmitoyltransferase, putative [Plasmodium vivax]
SCO75291.1           -            297 10811at5820          -            241   1.8e-16   58.8  36.3   1   1   4.3e-18   2.3e-15   55.2  36.3    30   218    61   255     7   260 0.80 palmitoyltransferase, putative [Plasmodium vivax]
SCO73758.1           -            284 10811at5820          -            241   2.2e-16   58.6  15.7   1   1     7e-19   3.7e-16   57.8  15.7    49   217    55   226    11   236 0.61 palmitoyltransferase, putative [Plasmodium vivax]
SCO73057.1           -            437 10811at5820          -            241   2.2e-13   48.7  19.8   1   2       6.8   3.6e+03   -4.4   6.7   132   174   137   180   119   212 0.50 palmitoyltransferase, putative [Plasmodium vivax]
SCO73057.1           -            437 10811at5820          -            241   2.2e-13   48.7  19.8   2   2   4.3e-16   2.2e-13   48.7  19.8    89   221   245   369   186   377 0.79 palmitoyltransferase, putative [Plasmodium vivax]
SCO71031.1           -            272 10811at5820          -            241     4e-13   47.9  14.5   1   1   7.6e-16     4e-13   47.9  14.5    92   228    94   232    36   238 0.66 palmitoyltransferase, putative [Plasmodium vivax]
SCO75303.1           -           1010 10811at5820          -            241     7e-13   47.1  32.8   1   1   1.5e-14     8e-12   43.6  32.8    62   218   109   268    25   279 0.75 palmitoyltransferase, putative [Plasmodium vivax]
SCO71163.1           -            287 10811at5820          -            241   1.1e-12   46.5  11.8   1   2     0.083        43    1.9   0.1    40    67    16    42     9    52 0.76 palmitoyltransferase, putative [Plasmodium vivax]
SCO71163.1           -            287 10811at5820          -            241   1.1e-12   46.5  11.8   2   2     2e-15   1.1e-12   46.5  11.8    88   202    98   219    77   249 0.67 palmitoyltransferase, putative [Plasmodium vivax]
SCO72645.1           -            294 10811at5820          -            241   2.3e-12   45.4   5.8   1   2       2.1   1.1e+03   -2.7   1.4   148   188    10    50     3    58 0.59 palmitoyltransferase, putative [Plasmodium vivax]
SCO72645.1           -            294 10811at5820          -            241   2.3e-12   45.4   5.8   2   2   4.3e-15   2.3e-12   45.4   5.8    91   217    96   219    79   243 0.67 palmitoyltransferase, putative [Plasmodium vivax]
SCO74163.1           -            641 10811at5820          -            241     3e-09   35.2   4.1   1   1   1.1e-11     6e-09   34.2   4.1    87   156   434   501   421   545 0.76 palmitoyltransferase, putative [Plasmodium vivax]
SCO72475.1           -            611 10811at5820          -            241   1.8e-07   29.4  18.9   1   2       1.2   6.1e+02   -1.9   0.6    45    61   265   281   251   309 0.62 palmitoyltransferase, putative [Plasmodium vivax]
SCO72475.1           -            611 10811at5820          -            241   1.8e-07   29.4  18.9   2   2   3.3e-10   1.8e-07   29.4  18.9    92   218   432   548   404   562 0.63 palmitoyltransferase, putative [Plasmodium vivax]
SCO71649.1           -            281 10811at5820          -            241     6e-07   27.6  13.3   1   2       1.4   7.5e+02   -2.2   5.0   140   187    23    71    13    82 0.50 palmitoyltransferase, putative [Plasmodium vivax]
SCO71649.1           -            281 10811at5820          -            241     6e-07   27.6  13.3   2   2   1.1e-09     6e-07   27.6  13.3    89   220   109   232    58   245 0.71 palmitoyltransferase, putative [Plasmodium vivax]
SCO72159.1           -            220 10811at5820          -            241    0.0016   16.4   0.3   1   2      0.51   2.7e+02   -0.7   0.0    22    41    44    61    25    69 0.54 Plasmodium exported protein, unknown function [Plasmodium vivax]
SCO72159.1           -            220 10811at5820          -            241    0.0016   16.4   0.3   2   2   1.2e-05    0.0062   14.5   0.1    27    66   164   203   138   209 0.87 Plasmodium exported protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10811at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/10811at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10811at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:30:32 2026
# [ok]
