#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73452.1           -            784 4293at5820           -            463  9.3e-235  778.1  44.4   1   4   1.1e-85   2.2e-82  275.7  14.1    31   180   176   325   147   330 0.90 DNase I-like protein, putative [Plasmodium vivax]
SCO73452.1           -            784 4293at5820           -            463  9.3e-235  778.1  44.4   2   4   9.8e-30   2.1e-26   91.2   0.1   174   229   363   418   348   425 0.85 DNase I-like protein, putative [Plasmodium vivax]
SCO73452.1           -            784 4293at5820           -            463  9.3e-235  778.1  44.4   3   4   5.2e-59   1.1e-55  187.8   7.9   225   343   451   581   448   596 0.86 DNase I-like protein, putative [Plasmodium vivax]
SCO73452.1           -            784 4293at5820           -            463  9.3e-235  778.1  44.4   4   4   4.8e-74     1e-70  237.3   2.9   336   463   650   777   620   777 0.93 DNase I-like protein, putative [Plasmodium vivax]
SCO73156.1           -           2725 4293at5820           -            463   1.6e-22   78.5   9.7   1   2   4.3e-20   8.9e-17   59.5   6.2    19   254  2322  2596  2312  2605 0.75 carbon catabolite repressor protein 4, putative [Plasmodium vivax]
SCO73156.1           -           2725 4293at5820           -            463   1.6e-22   78.5   9.7   2   2   1.4e-07   0.00029   18.2   0.1   387   437  2643  2693  2624  2720 0.80 carbon catabolite repressor protein 4, putative [Plasmodium vivax]
SCO70621.1           -            335 4293at5820           -            463     0.017   12.4   0.0   1   3     0.039        81    0.3   0.0    86   108    47    69     9   103 0.82 carbon catabolite repressor protein 4, putative [Plasmodium vivax]
SCO70621.1           -            335 4293at5820           -            463     0.017   12.4   0.0   2   3     0.078   1.6e+02   -0.7   0.0   184   220   158   194   141   213 0.75 carbon catabolite repressor protein 4, putative [Plasmodium vivax]
SCO70621.1           -            335 4293at5820           -            463     0.017   12.4   0.0   3   3   0.00014      0.29    8.3   0.0   398   454   278   329   247   333 0.82 carbon catabolite repressor protein 4, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4293at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4293at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4293at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:47:02 2026
# [ok]
