#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   1  12   2.7e-25   1.7e-21   74.1   0.6    30   107   649   728   638   732 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   2  12  4.5e-133  2.8e-129  431.2  25.0   106   371   753  1044   748  1053 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   3  12   1.2e-35   7.4e-32  108.4   0.1   366   442  1084  1161  1076  1178 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   4  12   3.8e-75   2.4e-71  239.3   8.9   453   605  1247  1417  1242  1449 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   5  12   1.9e-74   1.2e-70  236.9  15.8   605   741  1449  1585  1432  1598 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   6  12   2.9e-30   1.8e-26   90.6   1.2   740   818  1633  1711  1628  1722 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   7  12   1.3e-07    0.0008   15.5   0.0   819   850  1746  1777  1742  1807 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   8  12   2.9e-27   1.8e-23   80.6   0.3   860   920  1878  1942  1872  1950 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1   9  12   9.5e-68     6e-64  214.8   8.3   921  1062  1986  2127  1983  2145 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1  10  12   1.2e-06    0.0076   12.3   0.7  1056  1083  2205  2232  2201  2234 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1  11  12   3.5e-50   2.2e-46  156.6   2.3  1066  1226  2269  2459  2259  2474 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72319.1           -           2660 590at5820            -           1357         0 1768.3 145.1  12  12   2.2e-50   1.4e-46  157.2  11.4  1224  1357  2501  2659  2495  2659 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/590at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/590at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/590at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:41 2026
# [ok]
