#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   1   8  5.5e-101   8.7e-98  327.0   0.4     1   158     1   158     1   178 0.96 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   2   8   1.2e-21   1.9e-18   64.6   0.6   154   206   207   260   205   268 0.94 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   3   8   3.3e-30   5.1e-27   92.9   0.4   207   270   325   388   320   404 0.92 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   4   8   1.6e-80   2.5e-77  259.3  12.4   264   404   469   616   461   641 0.91 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   5   8   4.3e-08   6.7e-05   19.7   0.2   414   442   705   733   698   754 0.89 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   6   8   7.7e-05      0.12    9.0   0.0   434   483   943  1003   937  1010 0.80 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   7   8  5.4e-182  8.5e-179  594.9  17.6   480   771  1071  1370  1065  1375 0.96 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO71133.1           -           1447 1791at5820           -            805         0 1378.7  68.0   8   8   7.4e-13   1.2e-09   35.5   0.1   770   805  1404  1439  1399  1439 0.94 DNA repair protein RAD2, putative [Plasmodium vivax]
SCO70806.1           -            633 1791at5820           -            805   1.4e-32  111.3  19.5   1   4     0.006       9.4    2.7   0.0     1    41     1    45     1    59 0.79 flap endonuclease 1, putative [Plasmodium vivax]
SCO70806.1           -            633 1791at5820           -            805   1.4e-32  111.3  19.5   2   4   1.8e-09   2.9e-06   24.3   0.0    80   135    63   118    46   120 0.89 flap endonuclease 1, putative [Plasmodium vivax]
SCO70806.1           -            633 1791at5820           -            805   1.4e-32  111.3  19.5   3   4   1.5e-24   2.4e-21   74.1   5.4   495   639   117   274   114   283 0.79 flap endonuclease 1, putative [Plasmodium vivax]
SCO70806.1           -            633 1791at5820           -            805   1.4e-32  111.3  19.5   4   4   1.6e-06    0.0025   14.5   7.4   668   768   281   378   272   421 0.79 flap endonuclease 1, putative [Plasmodium vivax]
SCO72223.1           -            407 1791at5820           -            805   1.1e-16   58.7  19.0   1   2   9.1e-05      0.14    8.7   3.5    20    98    25   102     1   138 0.74 endonuclease, putative [Plasmodium vivax]
SCO72223.1           -            407 1791at5820           -            805   1.1e-16   58.7  19.0   2   2   4.3e-19   6.8e-16   56.1   7.6   507   635   233   359   204   392 0.86 endonuclease, putative [Plasmodium vivax]
SCO73073.1           -           1247 1791at5820           -            805   1.2e-09   35.4  11.1   1   3   1.3e-05      0.02   11.5   1.2    71   139    71   135    57   158 0.78 exonuclease I, putative [Plasmodium vivax]
SCO73073.1           -           1247 1791at5820           -            805   1.2e-09   35.4  11.1   2   3   1.4e-08   2.2e-05   21.3   0.8   513   570   156   213   141   225 0.81 exonuclease I, putative [Plasmodium vivax]
SCO73073.1           -           1247 1791at5820           -            805   1.2e-09   35.4  11.1   3   3   0.00019       0.3    7.6   0.1   598   637   344   385   331   456 0.72 exonuclease I, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1791at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1791at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1791at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:59 2026
# [ok]
