#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   1  11   3.1e-07   8.2e-05   19.4   0.0     1    25     1    25     1    36 0.90 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   2  11   6.7e-28   1.8e-25   87.8   0.0    23    91    48   116    44   119 0.95 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   3  11   5.1e-27   1.3e-24   84.9   0.0    93   153   147   207   141   212 0.96 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   4  11   8.9e-16   2.3e-13   47.7   0.0   159   211   270   331   266   336 0.90 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   5  11   4.4e-11   1.2e-08   32.1   0.0   212   264   376   434   372   437 0.83 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   6  11     4e-27   1.1e-24   85.2   0.0   264   343   471   559   467   562 0.89 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   7  11   1.3e-27   3.3e-25   86.9   4.3   344   434   612   715   596   732 0.85 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   8  11   1.1e-39   2.9e-37  126.8   0.0   435   562   823   962   810   972 0.85 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6   9  11   1.2e-90   3.2e-88  295.5  11.1   550   749  1034  1243  1024  1246 0.93 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6  10  11   1.6e-13   4.2e-11   40.2   0.0   748   780  1272  1304  1265  1315 0.92 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO70923.1           -           1606 1624at5820           -            953         0 1157.2  46.6  11  11   2.5e-76   6.4e-74  248.1  12.5   779   953  1405  1606  1402  1606 0.86 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO73517.1           -            288 1624at5820           -            953     2e-10   38.0   0.0   1   1   1.4e-12   3.6e-10   37.1   0.0    68   199    63   197    29   209 0.88 protein kinase 5 [Plasmodium vivax]
SCO71015.1           -            526 1624at5820           -            953   1.6e-08   31.7  10.1   1   1   4.3e-10   1.1e-07   28.9  10.1    22   215   106   286    92   321 0.72 calcium-dependent protein kinase 1, putative [Plasmodium vivax]
SCO72016.1           -           1177 1624at5820           -            953   6.8e-08   29.6   0.2   1   2       2.3     6e+02   -3.3   0.4   780   799   148   167   137   176 0.78 protein kinase, putative [Plasmodium vivax]
SCO72016.1           -           1177 1624at5820           -            953   6.8e-08   29.6   0.2   2   2   5.6e-10   1.5e-07   28.5   0.0    38   158   831   962   812   969 0.72 protein kinase, putative [Plasmodium vivax]
SCO71430.1           -            612 1624at5820           -            953   7.5e-08   29.5   4.1   1   2   2.9e-10   7.5e-08   29.5   4.1    96   197   364   464   282   478 0.80 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO71430.1           -            612 1624at5820           -            953   7.5e-08   29.5   4.1   2   2       4.4   1.2e+03   -4.3   0.4   865   882   506   524   497   540 0.53 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO74019.1           -            305 1624at5820           -            953   1.1e-07   28.9   0.4   1   1   7.5e-10     2e-07   28.1   0.3    93   199   111   212    59   217 0.83 CDK-related protein kinase 6, putative [Plasmodium vivax]
SCO74767.1           -            722 1624at5820           -            953   3.5e-07   27.3   1.1   1   2   3.2e-09   8.5e-07   26.0   0.8    69   199    82   220    38   298 0.78 mitogen-activated protein kinase 1, putative [Plasmodium vivax]
SCO74767.1           -            722 1624at5820           -            953   3.5e-07   27.3   1.1   2   2      0.54   1.4e+02   -1.2   0.1   291   347   256   314   222   327 0.73 mitogen-activated protein kinase 1, putative [Plasmodium vivax]
SCO74371.1           -            861 1624at5820           -            953   3.5e-07   27.2  19.1   1   1   3.4e-09     9e-07   25.9  19.1    82   341   562   829   500   835 0.67 serine/threonine protein kinase KIN, putative [Plasmodium vivax]
SCO70858.1           -            529 1624at5820           -            953   3.8e-07   27.1   8.3   1   1     1e-08   2.7e-06   24.3   8.3    23   204   108   272    90   324 0.74 calcium-dependent protein kinase 4, putative [Plasmodium vivax]
SCO73091.1           -            288 1624at5820           -            953   1.4e-06   25.2   0.6   1   1   6.7e-09   1.8e-06   24.9   0.6    85   198    98   207    41   228 0.89 NIMA related kinase 2, putative [Plasmodium vivax]
SCO70370.1           -            483 1624at5820           -            953   1.6e-06   25.1   0.4   1   1   1.1e-08   2.8e-06   24.2   0.4    83   200   193   308   160   325 0.85 glycogen synthase kinase 3, putative [Plasmodium vivax]
SCO75237.1           -            341 1624at5820           -            953   2.3e-06   24.5   0.3   1   1   1.3e-08   3.4e-06   24.0   0.3    80   198   115   233    56   251 0.83 protein kinase, putative [Plasmodium vivax]
SCO75228.1           -            368 1624at5820           -            953   3.9e-06   23.8   8.6   1   2      0.19        51    0.2   2.3   556   654    95   201    85   207 0.63 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO75228.1           -            368 1624at5820           -            953   3.9e-06   23.8   8.6   2   2   1.5e-08   3.9e-06   23.8   8.6    90   212   197   318   171   345 0.78 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO74716.1           -            854 1624at5820           -            953   6.9e-06   23.0   0.2   1   2     0.048        13    2.2   0.1    66   125   173   235   159   239 0.71 cGMP-dependent protein kinase, putative [Plasmodium vivax]
SCO74716.1           -            854 1624at5820           -            953   6.9e-06   23.0   0.2   2   2   7.6e-07    0.0002   18.1   0.0   108   202   648   736   627   747 0.81 cGMP-dependent protein kinase, putative [Plasmodium vivax]
SCO72289.1           -            325 1624at5820           -            953   1.3e-05   22.0   7.5   1   1   8.8e-08   2.3e-05   21.2   7.5    28   196    28   219    17   228 0.65 MO15-related protein kinase, putative [Plasmodium vivax]
SCO72577.1           -            335 1624at5820           -            953     3e-05   20.9   3.5   1   1   1.4e-07   3.5e-05   20.6   3.5   100   197   135   230    97   310 0.83 casein kinase 2, alpha subunit, putative [Plasmodium vivax]
SCO71375.1           -           1590 1624at5820           -            953   4.8e-05   20.2   0.0   1   1     3e-07   7.8e-05   19.5   0.0    96   197   903  1003   874  1032 0.84 CDK-related kinase 3, putative [Plasmodium vivax]
SCO74002.1           -            897 1624at5820           -            953   5.5e-05   20.0   0.0   1   1     3e-07   7.8e-05   19.5   0.0    92   222   522   659   460   673 0.76 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO70874.1           -            310 1624at5820           -            953   0.00028   17.6   4.4   1   1   2.3e-06   0.00061   16.5   4.3    34   171    50   175    22   199 0.71 serine/threonine-protein kinase NEK4, putative [Plasmodium vivax]
SCO72419.1           -           1600 1624at5820           -            953   0.00044   17.0   0.1   1   1   2.6e-06   0.00068   16.4   0.1   105   203  1436  1542  1416  1564 0.78 aurora-related kinase 2, putative [Plasmodium vivax]
SCO73802.1           -            354 1624at5820           -            953     0.001   15.8   0.2   1   2   7.3e-06    0.0019   14.9   0.1   102   156   132   186    55   280 0.85 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO73802.1           -            354 1624at5820           -            953     0.001   15.8   0.2   2   2      0.89   2.3e+02   -2.0   0.0   316   347   280   312   246   317 0.62 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO71827.1           -           1225 1624at5820           -            953    0.0012   15.5  21.3   1   1     8e-06    0.0021   14.8  21.3   511   720   220   447   189   458 0.71 GTPase-activating protein, putative [Plasmodium vivax]
SCO74125.1           -            547 1624at5820           -            953    0.0032   14.2  16.9   1   1    0.0002     0.053   10.1  16.9   597   733   370   515   246   519 0.72 TBC domain containing protein [Plasmodium vivax]
SCO71161.1           -           2125 1624at5820           -            953     0.014   12.0   0.3   1   1   8.1e-05     0.021   11.4   0.3    96   199  1795  1896  1739  1909 0.85 protein kinase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
