#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73062.1           -            667 4540at5820           -            525         0 1102.4  12.7   1   2   4.7e-08     8e-06   23.1   0.4     1    36    26    61    26    80 0.79 RNA helicase 1, putative [Plasmodium vivax]
SCO73062.1           -            667 4540at5820           -            525         0 1102.4  12.7   2   2         0         0 1083.2   6.5     6   525   104   667   101   667 0.95 RNA helicase 1, putative [Plasmodium vivax]
SCO74455.1           -            528 4540at5820           -            525   1.2e-92  309.6   0.3   1   1   9.9e-95   1.7e-92  309.1   0.3    76   479    89   499    83   504 0.90 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO73166.1           -           1009 4540at5820           -            525   3.8e-87  291.5   0.1   1   1   5.6e-87   9.4e-85  283.6   0.1    87   468   572   981   549   986 0.88 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO75363.1           -            923 4540at5820           -            525   1.1e-79  266.8   4.5   1   1   1.3e-79   2.1e-77  259.3   4.5    92   471   331   755   318   765 0.83 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73265.1           -           1435 4540at5820           -            525   1.1e-75  253.6   3.7   1   1   1.1e-77   1.8e-75  252.9   3.7    77   459   645  1034   592  1080 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO75518.1           -            717 4540at5820           -            525   7.1e-72  241.1   0.2   1   2     7e-12   1.2e-09   35.7   0.0    96   163   275   341   257   355 0.85 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 4540at5820           -            525   7.1e-72  241.1   0.2   2   2   1.5e-62   2.6e-60  202.9   0.5   175   468   401   707   393   716 0.87 DNA helicase 60, putative [Plasmodium vivax]
SCO73552.1           -            599 4540at5820           -            525   7.6e-61  204.7   5.0   1   1   6.4e-63   1.1e-60  204.2   5.0    99   446   146   497   135   519 0.89 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO71006.1           -            533 4540at5820           -            525   1.1e-59  200.9   2.4   1   1   8.9e-62   1.5e-59  200.4   2.4   100   458   127   483   116   504 0.91 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO71685.1           -           1015 4540at5820           -            525     1e-57  194.3   0.9   1   1   8.7e-60   1.5e-57  193.8   0.9    93   469   617  1010   604  1014 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74223.1           -            398 4540at5820           -            525   2.9e-57  192.8   2.3   1   1   2.3e-59   3.9e-57  192.4   2.3    97   449    21   372     8   389 0.89 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71470.1           -            388 4540at5820           -            525   1.6e-55  187.1   2.5   1   1   1.2e-57     2e-55  186.8   2.5   100   457    16   371     7   387 0.89 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO75754.1           -            731 4540at5820           -            525   1.4e-54  184.0   4.8   1   1   4.7e-55     8e-53  178.2   4.8   101   458   106   498    93   516 0.79 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 4540at5820           -            525   7.4e-54  181.6   0.6   1   2     1e-11   1.7e-09   35.2   0.0    96   165   121   192   112   203 0.82 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 4540at5820           -            525   7.4e-54  181.6   0.6   2   2   8.3e-45   1.4e-42  144.4   0.4   172   449   221   509   216   573 0.86 ATP-dependent helicase, putative [Plasmodium vivax]
SCO71091.1           -            473 4540at5820           -            525   8.8e-47  158.3   4.0   1   2   3.7e-08   6.3e-06   23.4   0.0   100   164    60   123    49   136 0.87 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71091.1           -            473 4540at5820           -            525   8.8e-47  158.3   4.0   2   2   1.5e-41   2.5e-39  133.6   3.1   181   455   165   450   154   467 0.88 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
