#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73534.1           -            944 1917at5820           -            794         0 1718.1  34.1   1   3   1.3e-06     0.001   15.6   0.1     1    22     1    22     1    38 0.83 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO73534.1           -            944 1917at5820           -            794         0 1718.1  34.1   2   3         0         0 1531.2  15.0    19   687    66   773    53   793 0.96 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO73534.1           -            944 1917at5820           -            794         0 1718.1  34.1   3   3   3.7e-55   2.9e-52  176.1   7.5   680   794   803   939   795   939 0.90 DNA replication licensing factor MCM6, putative [Plasmodium vivax]
SCO70402.1           -            832 1917at5820           -            794   3.3e-91  304.9   4.5   1   2   1.8e-13   1.4e-10   38.3   0.1   139   272   206   341   195   369 0.81 DNA replication licensing factor MCM7, putative [Plasmodium vivax]
SCO70402.1           -            832 1917at5820           -            794   3.3e-91  304.9   4.5   2   2   1.1e-82   8.3e-80  267.2   1.9   345   717   371   761   359   794 0.84 DNA replication licensing factor MCM7, putative [Plasmodium vivax]
SCO74695.1           -            758 1917at5820           -            794   3.6e-91  304.8   1.1   1   2     1e-06   0.00082   15.9   0.0   212   268   255   311   231   322 0.87 DNA replication licensing factor MCM5, putative [Plasmodium vivax]
SCO74695.1           -            758 1917at5820           -            794   3.6e-91  304.8   1.1   2   2   1.5e-88   1.2e-85  286.6   1.3   333   677   337   679   331   689 0.87 DNA replication licensing factor MCM5, putative [Plasmodium vivax]
SCO74887.1           -            972 1917at5820           -            794   8.2e-85  283.8   6.6   1   2   3.4e-19   2.7e-16   57.2   0.4    32   278   189   444   169   448 0.75 DNA replication licensing factor MCM2, putative [Plasmodium vivax]
SCO74887.1           -            972 1917at5820           -            794   8.2e-85  283.8   6.6   2   2   9.1e-69   7.1e-66  221.1   1.3   341   671   464   841   449   858 0.79 DNA replication licensing factor MCM2, putative [Plasmodium vivax]
SCO75249.1           -            955 1917at5820           -            794   1.2e-79  266.7   9.2   1   2   1.5e-78   1.2e-75  253.4   3.6   130   572   258   699   233   716 0.80 DNA replication licensing factor MCM4, putative [Plasmodium vivax]
SCO75249.1           -            955 1917at5820           -            794   1.2e-79  266.7   9.2   2   2   3.4e-06    0.0027   14.2   0.2   583   705   769   896   743   935 0.70 DNA replication licensing factor MCM4, putative [Plasmodium vivax]
SCO73078.1           -            971 1917at5820           -            794   1.7e-70  236.4   5.8   1   3   1.2e-09   9.3e-07   25.6   0.2   143   267   197   337   189   371 0.70 DNA replication licensing factor MCM3, putative [Plasmodium vivax]
SCO73078.1           -            971 1917at5820           -            794   1.7e-70  236.4   5.8   2   3   7.9e-64   6.2e-61  204.8   0.2   351   570   378   597   357   614 0.95 DNA replication licensing factor MCM3, putative [Plasmodium vivax]
SCO73078.1           -            971 1917at5820           -            794   1.7e-70  236.4   5.8   3   3   0.00067      0.52    6.6   0.1   603   668   710   776   689   792 0.80 DNA replication licensing factor MCM3, putative [Plasmodium vivax]
SCO74691.1           -           1322 1917at5820           -            794   1.6e-63  213.3  12.7   1   3   7.7e-11     6e-08   29.6   0.3   128   270   255   402   248   413 0.79 DNA helicase MCM8, putative [Plasmodium vivax]
SCO74691.1           -           1322 1917at5820           -            794   1.6e-63  213.3  12.7   2   3   1.1e-51     9e-49  164.6   0.3   337   581   785  1024   774  1032 0.88 DNA helicase MCM8, putative [Plasmodium vivax]
SCO74691.1           -           1322 1917at5820           -            794   1.6e-63  213.3  12.7   3   3     1e-09   7.9e-07   25.9   1.6   598   678  1149  1228  1129  1301 0.67 DNA helicase MCM8, putative [Plasmodium vivax]
SCO71415.1           -           1310 1917at5820           -            794   4.1e-37  126.0  14.9   1   4   8.8e-05     0.069    9.5   1.7   121   203   316   401   275   407 0.73 DNA helicase MCM9, putative [Plasmodium vivax]
SCO71415.1           -           1310 1917at5820           -            794   4.1e-37  126.0  14.9   2   4     0.017        13    2.0   0.0   218   267   510   555   495   564 0.80 DNA helicase MCM9, putative [Plasmodium vivax]
SCO71415.1           -           1310 1917at5820           -            794   4.1e-37  126.0  14.9   3   4   1.7e-34   1.3e-31  107.8   2.4   399   569   872  1043   858  1054 0.89 DNA helicase MCM9, putative [Plasmodium vivax]
SCO71415.1           -           1310 1917at5820           -            794   4.1e-37  126.0  14.9   4   4   2.1e-05     0.017   11.6   0.1   591   664  1153  1222  1142  1253 0.73 DNA helicase MCM9, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1917at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1917at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1917at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:49 2026
# [ok]
