#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72189.1           -            341 9722at5820           -            288  1.1e-157  522.6  35.9   1   3  6.8e-118  6.1e-115  382.3  16.7     1   206     1   215     1   219 0.96 ADP/ATP carrier protein, putative [Plasmodium vivax]
SCO72189.1           -            341 9722at5820           -            288  1.1e-157  522.6  35.9   2   3   7.5e-30   6.7e-27   93.4   1.5   198   256   228   286   225   298 0.93 ADP/ATP carrier protein, putative [Plasmodium vivax]
SCO72189.1           -            341 9722at5820           -            288  1.1e-157  522.6  35.9   3   3   2.8e-19   2.5e-16   58.7   2.7   250   288   303   341   291   341 0.91 ADP/ATP carrier protein, putative [Plasmodium vivax]
SCO71738.1           -            301 9722at5820           -            288   1.5e-18   65.9   3.9   1   3   4.6e-17   4.1e-14   51.4   0.4    14   184     5   188     3   188 0.76 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71738.1           -            301 9722at5820           -            288   1.5e-18   65.9   3.9   2   3   3.7e-07   0.00033   18.9   0.3    66   145   160   243   151   259 0.75 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71738.1           -            301 9722at5820           -            288   1.5e-18   65.9   3.9   3   3       0.1        91    1.0   0.0    62   105   252   297   247   301 0.74 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71806.1           -           1119 9722at5820           -            288   1.4e-07   30.0  14.5   1   5    0.0011         1    7.5   0.0   203   246    21    63     3    82 0.78 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 9722at5820           -            288   1.4e-07   30.0  14.5   2   5     0.048        43    2.1   1.4    44   104   584   652   578   662 0.76 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 9722at5820           -            288   1.4e-07   30.0  14.5   3   5     0.064        57    1.7   0.2   162   200   666   704   661   711 0.65 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 9722at5820           -            288   1.4e-07   30.0  14.5   4   5   0.00098      0.88    7.7   0.4   131   201   764   829   736   836 0.67 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 9722at5820           -            288   1.4e-07   30.0  14.5   5   5   3.1e-06    0.0027   15.9   0.0   196   261  1004  1071   989  1081 0.81 mitochondrial carrier protein, putative [Plasmodium vivax]
