#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72910.1           -            584 6639at5820           -            446  3.5e-218  723.5  26.7   1   3     4e-70     5e-67  225.3   8.9     1   138    23   169    23   182 0.92 methyltransferase, putative [Plasmodium vivax]
SCO72910.1           -            584 6639at5820           -            446  3.5e-218  723.5  26.7   2   3   1.6e-27     2e-24   84.8   0.0   139   190   206   257   199   263 0.95 methyltransferase, putative [Plasmodium vivax]
SCO72910.1           -            584 6639at5820           -            446  3.5e-218  723.5  26.7   3   3  2.3e-129  2.9e-126  420.5   6.8   188   446   293   583   288   583 0.93 methyltransferase, putative [Plasmodium vivax]
SCO72250.1           -            188 6639at5820           -            446   2.5e-06   25.2   1.8   1   2   5.7e-09   7.2e-06   23.7   1.0     9    89    46   125    41   141 0.86 ankyrin-repeat protein, putative [Plasmodium vivax]
SCO72250.1           -            188 6639at5820           -            446   2.5e-06   25.2   1.8   2   2      0.03        37    1.5   0.1    22    61   125   163   120   179 0.67 ankyrin-repeat protein, putative [Plasmodium vivax]
SCO71590.1           -           1866 6639at5820           -            446   0.00047   17.7   5.1   1   2   0.00032      0.41    8.0   0.7    12    91  1023  1100  1013  1108 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71590.1           -           1866 6639at5820           -            446   0.00047   17.7   5.1   2   2   3.5e-05     0.044   11.2   0.3    17    66  1136  1185  1124  1198 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74163.1           -            641 6639at5820           -            446   0.00082   16.9   0.0   1   3   6.5e-07   0.00082   16.9   0.0    16    86    26    96    13   100 0.83 palmitoyltransferase, putative [Plasmodium vivax]
SCO74163.1           -            641 6639at5820           -            446   0.00082   16.9   0.0   2   3     0.088   1.1e+02   -0.0   0.2    33    97   142   207   139   243 0.68 palmitoyltransferase, putative [Plasmodium vivax]
SCO74163.1           -            641 6639at5820           -            446   0.00082   16.9   0.0   3   3         2   2.5e+03   -4.4   0.5   131   150   381   400   375   416 0.51 palmitoyltransferase, putative [Plasmodium vivax]
SCO71248.1           -            185 6639at5820           -            446   0.00095   16.7   7.9   1   2   1.1e-06    0.0013   16.2   4.7     4    80    15    90    12    99 0.78 conserved protein, unknown function [Plasmodium vivax]
SCO71248.1           -            185 6639at5820           -            446   0.00095   16.7   7.9   2   2     0.036        46    1.3   0.1    24    52   101   129    95   145 0.81 conserved protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6639at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6639at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6639at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:51:24 2026
# [ok]
