#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   1  11    2e-130  6.2e-127  423.2  11.8     1   243     1   252     1   259 0.90 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   2  11   0.00011      0.35    6.3  19.7   211   355   258   409   247   412 0.65 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   3  11     0.017        53   -1.0  11.0   232   302   396   479   352   494 0.57 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   4  11  3.4e-187  1.1e-183  611.4  11.5   309   620   556   872   539   884 0.92 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   5  11   1.7e-14   5.5e-11   38.8   0.2   580   660   893   980   878   999 0.74 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   6  11  5.6e-146  1.8e-142  474.7  11.4   642   903  1075  1336  1062  1358 0.95 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   7  11   2.2e-69   6.8e-66  220.8   2.8   902  1033  1439  1587  1432  1593 0.92 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   8  11   3.5e-45   1.1e-41  140.6   6.3  1031  1155  1655  1795  1639  1804 0.87 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9   9  11   2.8e-74   8.9e-71  237.0   7.5  1147  1280  1993  2127  1920  2152 0.88 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9  10  11     1e-11   3.2e-08   29.6   7.5  1282  1355  2269  2354  2259  2360 0.76 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 198at5820            -           1815         0 3083.7 193.9  11  11  1.5e-290  4.9e-287  954.0  38.7  1351  1789  2654  3092  2642  3096 0.99 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   1   9         2   6.3e+03  -10.6  10.4   227   289  1052  1120  1015  1145 0.61 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   2   9   4.6e-45   1.5e-41  140.2  12.7   379   582  1488  1687  1479  1709 0.86 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   3   9   1.6e-42     5e-39  131.7  15.9   648   882  2240  2469  2217  2474 0.87 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   4   9         2   6.3e+03  -14.6  20.5   215   279  2734  2799  2723  2822 0.46 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   5   9     0.039   1.2e+02   -2.2   0.5   947   998  3301  3352  3287  3358 0.87 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   6   9   3.1e-08   9.7e-05   18.1   6.7  1001  1106  3433  3544  3428  3569 0.75 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   7   9     0.025        78   -1.5   2.6   517   662  3698  3850  3692  3856 0.77 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   8   9   5.4e-98   1.7e-94  315.7  10.2  1330  1655  4126  4447  4072  4466 0.89 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 198at5820            -           1815  1.6e-210  700.4  80.4   9   9   3.4e-52   1.1e-48  163.8   3.2  1668  1783  4593  4708  4585  4711 0.96 NOT family protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/198at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/198at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/198at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:15 2026
# [ok]
