#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71375.1           -           1590 2703at5820           -            688         0 1033.6  21.7   1   6   1.8e-41   2.2e-39  133.5   0.9     2    97    40   139    39   153 0.95 CDK-related kinase 3, putative [Plasmodium vivax]
SCO71375.1           -           1590 2703at5820           -            688         0 1033.6  21.7   2   6   2.7e-23   3.2e-21   73.5   0.0   100   186   265   357   263   362 0.90 CDK-related kinase 3, putative [Plasmodium vivax]
SCO71375.1           -           1590 2703at5820           -            688         0 1033.6  21.7   3   6   9.5e-59   1.1e-56  190.6   0.9   184   287   623   726   589   732 0.84 CDK-related kinase 3, putative [Plasmodium vivax]
SCO71375.1           -           1590 2703at5820           -            688         0 1033.6  21.7   4   6  1.4e-205  1.7e-203  675.9   3.2   284   684   844  1245   836  1251 0.87 CDK-related kinase 3, putative [Plasmodium vivax]
SCO71375.1           -           1590 2703at5820           -            688         0 1033.6  21.7   5   6      0.89   1.1e+02   -1.0  16.5   554   670  1296  1413  1270  1418 0.69 CDK-related kinase 3, putative [Plasmodium vivax]
SCO71375.1           -           1590 2703at5820           -            688         0 1033.6  21.7   6   6       4.3   5.1e+02   -3.2  40.4   629   688  1522  1587  1518  1587 0.57 CDK-related kinase 3, putative [Plasmodium vivax]
SCO73517.1           -            288 2703at5820           -            688   1.6e-63  213.3   0.3   1   2   3.7e-16   4.3e-14   49.9   0.3   217   282     8    72     2    87 0.92 protein kinase 5 [Plasmodium vivax]
SCO73517.1           -            288 2703at5820           -            688   1.6e-63  213.3   0.3   2   2   7.3e-49   8.6e-47  158.0   0.0   350   546   103   286    97   288 0.91 protein kinase 5 [Plasmodium vivax]
SCO71430.1           -            612 2703at5820           -            688   4.1e-62  208.6   9.9   1   3       5.7   6.7e+02   -3.6   2.5   626   659    26    56    15    67 0.44 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO71430.1           -            612 2703at5820           -            688   4.1e-62  208.6   9.9   2   3   2.1e-12   2.5e-10   37.5   1.0   210   281   264   337   259   344 0.90 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO71430.1           -            612 2703at5820           -            688   4.1e-62  208.6   9.9   3   3   8.8e-57     1e-54  184.1   2.2   343   556   364   581   345   610 0.88 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO72289.1           -            325 2703at5820           -            688   1.2e-50  170.7   4.6   1   2   7.2e-10   8.5e-08   29.1   0.5   215   274    12    76     2    84 0.84 MO15-related protein kinase, putative [Plasmodium vivax]
SCO72289.1           -            325 2703at5820           -            688   1.2e-50  170.7   4.6   2   2   6.8e-44   8.1e-42  141.5   0.3   343   552   107   316    99   321 0.81 MO15-related protein kinase, putative [Plasmodium vivax]
SCO74019.1           -            305 2703at5820           -            688   1.9e-46  156.9   3.0   1   2   6.6e-43   7.8e-41  138.3   2.8   210   467     6   234     2   259 0.87 CDK-related protein kinase 6, putative [Plasmodium vivax]
SCO74019.1           -            305 2703at5820           -            688   1.9e-46  156.9   3.0   2   2   2.6e-05    0.0031   14.0   0.0   515   545   264   294   253   301 0.86 CDK-related protein kinase 6, putative [Plasmodium vivax]
SCO74767.1           -            722 2703at5820           -            688   6.5e-45  151.8   3.8   1   2   3.7e-08   4.4e-06   23.4   0.4   216   282    23    90    15    98 0.91 mitogen-activated protein kinase 1, putative [Plasmodium vivax]
SCO74767.1           -            722 2703at5820           -            688   6.5e-45  151.8   3.8   2   2   7.2e-43   8.5e-41  138.2   0.2   350   545   121   310   101   325 0.83 mitogen-activated protein kinase 1, putative [Plasmodium vivax]
SCO73702.1           -            791 2703at5820           -            688   7.6e-36  121.8   1.3   1   3   1.6e-16   1.9e-14   51.1   0.2   249   422    87   267    73   273 0.71 cdc2-related protein kinase 5, putative [Plasmodium vivax]
SCO73702.1           -            791 2703at5820           -            688   7.6e-36  121.8   1.3   2   3   7.7e-25   9.1e-23   78.6   0.1   425   545   464   579   459   585 0.90 cdc2-related protein kinase 5, putative [Plasmodium vivax]
SCO73702.1           -            791 2703at5820           -            688   7.6e-36  121.8   1.3   3   3       2.5   2.9e+02   -2.4   0.0   254   274   675   697   666   727 0.78 cdc2-related protein kinase 5, putative [Plasmodium vivax]
SCO72626.1           -            575 2703at5820           -            688   1.4e-35  120.9  12.5   1   4   4.5e-09   5.3e-07   26.5   1.1   212   278   171   237   135   249 0.78 mitogen-activated protein kinase 2, putative [Plasmodium vivax]
SCO72626.1           -            575 2703at5820           -            688   1.4e-35  120.9  12.5   2   4   2.2e-11   2.6e-09   34.1   0.3   335   396   261   322   238   331 0.86 mitogen-activated protein kinase 2, putative [Plasmodium vivax]
SCO72626.1           -            575 2703at5820           -            688   1.4e-35  120.9  12.5   3   4   1.7e-14     2e-12   44.4   0.0   399   444   349   394   346   404 0.90 mitogen-activated protein kinase 2, putative [Plasmodium vivax]
SCO72626.1           -            575 2703at5820           -            688   1.4e-35  120.9  12.5   4   4   2.1e-07   2.5e-05   21.0   0.1   454   545   432   513   423   522 0.86 mitogen-activated protein kinase 2, putative [Plasmodium vivax]
SCO70370.1           -            483 2703at5820           -            688   4.5e-35  119.3   0.4   1   2    0.0035      0.42    7.0   0.1   218   287   113   176    94   195 0.83 glycogen synthase kinase 3, putative [Plasmodium vivax]
SCO70370.1           -            483 2703at5820           -            688   4.5e-35  119.3   0.4   2   2   4.2e-34     5e-32  109.2   0.0   349   545   212   395   198   404 0.88 glycogen synthase kinase 3, putative [Plasmodium vivax]
SCO72577.1           -            335 2703at5820           -            688     1e-34  118.1   2.6   1   2   0.00013     0.016   11.7   0.1   216   284    46   110    38   117 0.86 casein kinase 2, alpha subunit, putative [Plasmodium vivax]
SCO72577.1           -            335 2703at5820           -            688     1e-34  118.1   2.6   2   2   3.1e-33   3.7e-31  106.3   0.4   344   545   132   329   124   333 0.86 casein kinase 2, alpha subunit, putative [Plasmodium vivax]
SCO72377.1           -           1391 2703at5820           -            688   6.9e-30  102.1   0.9   1   3      0.26        31    0.8   5.6   215   291   800   881   660   889 0.82 cdc2-related protein kinase 4, putative [Plasmodium vivax]
SCO72377.1           -           1391 2703at5820           -            688   6.9e-30  102.1   0.9   2   3       1.7     2e+02   -1.8   5.9   591   644   871   926   867   933 0.84 cdc2-related protein kinase 4, putative [Plasmodium vivax]
SCO72377.1           -           1391 2703at5820           -            688   6.9e-30  102.1   0.9   3   3   5.9e-32   6.9e-30  102.1   0.9   333   547  1150  1371  1099  1381 0.77 cdc2-related protein kinase 4, putative [Plasmodium vivax]
SCO75237.1           -            341 2703at5820           -            688     3e-27   93.4   3.1   1   2   0.00031     0.037   10.5   0.0   216   282    33    94     7   103 0.83 protein kinase, putative [Plasmodium vivax]
SCO75237.1           -            341 2703at5820           -            688     3e-27   93.4   3.1   2   2   6.6e-26   7.9e-24   82.1   0.9   312   546   104   341    94   341 0.73 protein kinase, putative [Plasmodium vivax]
SCO70858.1           -            529 2703at5820           -            688   1.2e-26   91.4   4.9   1   3    0.0012      0.14    8.6   0.5   216   276    74   135    63   143 0.86 calcium-dependent protein kinase 4, putative [Plasmodium vivax]
SCO70858.1           -            529 2703at5820           -            688   1.2e-26   91.4   4.9   2   3   2.3e-22   2.7e-20   70.4   0.1   351   461   173   283   161   291 0.88 calcium-dependent protein kinase 4, putative [Plasmodium vivax]
SCO70858.1           -            529 2703at5820           -            688   1.2e-26   91.4   4.9   3   3   6.2e-05    0.0074   12.8   0.0   512   547   297   332   283   341 0.87 calcium-dependent protein kinase 4, putative [Plasmodium vivax]
SCO71015.1           -            526 2703at5820           -            688     3e-26   90.1   5.1   1   3   6.6e-05    0.0078   12.7   0.1   213   280    56   138    44   142 0.69 calcium-dependent protein kinase 1, putative [Plasmodium vivax]
SCO71015.1           -            526 2703at5820           -            688     3e-26   90.1   5.1   2   3     6e-22   7.1e-20   69.0   0.2   347   461   168   281   157   286 0.89 calcium-dependent protein kinase 1, putative [Plasmodium vivax]
SCO71015.1           -            526 2703at5820           -            688     3e-26   90.1   5.1   3   3    0.0011      0.13    8.6   0.1   512   546   295   329   288   353 0.79 calcium-dependent protein kinase 1, putative [Plasmodium vivax]
SCO71288.1           -            807 2703at5820           -            688   7.5e-25   85.5  12.0   1   3     0.003      0.36    7.2   1.4   215   282    37    98     3   111 0.84 protein kinase 1, putative [Plasmodium vivax]
SCO71288.1           -            807 2703at5820           -            688   7.5e-25   85.5  12.0   2   3   0.00023     0.027   10.9   0.8   342   383   230   271   221   275 0.84 protein kinase 1, putative [Plasmodium vivax]
SCO71288.1           -            807 2703at5820           -            688   7.5e-25   85.5  12.0   3   3   3.3e-23   3.9e-21   73.2   0.1   407   545   599   725   553   739 0.83 protein kinase 1, putative [Plasmodium vivax]
SCO72411.1           -            602 2703at5820           -            688   2.1e-24   84.0  17.3   1   4       3.7   4.4e+02   -3.0  10.5   609   679    26    97    16   109 0.56 calcium-dependent protein kinase 3, putative [Plasmodium vivax]
SCO72411.1           -            602 2703at5820           -            688   2.1e-24   84.0  17.3   2   4    0.0051       0.6    6.5   0.1   219   277   164   220   152   227 0.81 calcium-dependent protein kinase 3, putative [Plasmodium vivax]
SCO72411.1           -            602 2703at5820           -            688   2.1e-24   84.0  17.3   3   4   2.6e-17   3.1e-15   53.7   0.0   352   459   258   365   248   378 0.89 calcium-dependent protein kinase 3, putative [Plasmodium vivax]
SCO72411.1           -            602 2703at5820           -            688   2.1e-24   84.0  17.3   4   4   1.6e-09   1.9e-07   27.9   0.1   513   564   382   433   371   443 0.85 calcium-dependent protein kinase 3, putative [Plasmodium vivax]
SCO75714.1           -            730 2703at5820           -            688   1.1e-21   75.0   4.5   1   2     7e-07   8.2e-05   19.2   0.0   219   278    30    88     7    99 0.84 cyclin g-associated kinase, putative [Plasmodium vivax]
SCO75714.1           -            730 2703at5820           -            688   1.1e-21   75.0   4.5   2   2   5.1e-18   6.1e-16   56.0   1.7   348   469   126   261   104   283 0.73 cyclin g-associated kinase, putative [Plasmodium vivax]
SCO74013.1           -            563 2703at5820           -            688   1.8e-19   67.7   7.5   1   3    0.0081      0.96    5.8   1.1   218   278   126   184   113   190 0.82 calcium-dependent protein kinase 5, putative [Plasmodium vivax]
SCO74013.1           -            563 2703at5820           -            688   1.8e-19   67.7   7.5   2   3   7.9e-18   9.4e-16   55.4   0.1   344   461   213   329   205   340 0.88 calcium-dependent protein kinase 5, putative [Plasmodium vivax]
SCO74013.1           -            563 2703at5820           -            688   1.8e-19   67.7   7.5   3   3   0.00092      0.11    8.9   0.0   514   550   345   381   338   421 0.80 calcium-dependent protein kinase 5, putative [Plasmodium vivax]
SCO74371.1           -            861 2703at5820           -            688   4.5e-18   63.1  13.8   1   3      0.22        26    1.1   5.5   211   275   479   544   444   581 0.80 serine/threonine protein kinase KIN, putative [Plasmodium vivax]
SCO74371.1           -            861 2703at5820           -            688   4.5e-18   63.1  13.8   2   3   1.4e-18   1.7e-16   57.9   6.8   267   453   512   684   504   699 0.74 serine/threonine protein kinase KIN, putative [Plasmodium vivax]
SCO74371.1           -            861 2703at5820           -            688   4.5e-18   63.1  13.8   3   3     0.011       1.3    5.4   0.1   514   552   704   742   679   753 0.84 serine/threonine protein kinase KIN, putative [Plasmodium vivax]
SCO75228.1           -            368 2703at5820           -            688   4.8e-18   63.0   9.7   1   2    0.0016      0.18    8.2   1.2   202   279    95   175    32   182 0.75 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO75228.1           -            368 2703at5820           -            688   4.8e-18   63.0   9.7   2   2   6.4e-19   7.6e-17   59.0   1.9   339   479   199   340   192   360 0.78 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO75638.1           -            508 2703at5820           -            688   9.1e-18   62.1  11.6   1   3    0.0026       0.3    7.4   0.2   211   277   108   172    85   178 0.86 protein kinase 2, putative [Plasmodium vivax]
SCO75638.1           -            508 2703at5820           -            688   9.1e-18   62.1  11.6   2   3   3.8e-15   4.5e-13   46.5   0.1   350   460   208   317   194   330 0.86 protein kinase 2, putative [Plasmodium vivax]
SCO75638.1           -            508 2703at5820           -            688   9.1e-18   62.1  11.6   3   3   5.7e-05    0.0068   12.9   2.7   525   579   345   400   334   469 0.76 protein kinase 2, putative [Plasmodium vivax]
SCO70874.1           -            310 2703at5820           -            688   3.1e-17   60.3   4.2   1   2    0.0015      0.18    8.2   0.4   213   276     4    66     1    73 0.89 serine/threonine-protein kinase NEK4, putative [Plasmodium vivax]
SCO70874.1           -            310 2703at5820           -            688   3.1e-17   60.3   4.2   2   2   3.3e-17   3.9e-15   53.3   0.3   353   446   110   201    91   217 0.84 serine/threonine-protein kinase NEK4, putative [Plasmodium vivax]
SCO74835.1           -            284 2703at5820           -            688   9.2e-17   58.7   1.8   1   3       1.8   2.2e+02   -2.0   3.4   241   274    53    86    19    94 0.56 calcium-dependent protein kinase, putative [Plasmodium vivax]
SCO74835.1           -            284 2703at5820           -            688   9.2e-17   58.7   1.8   2   3   1.8e-15   2.1e-13   47.6   0.2   350   467   125   239   112   250 0.86 calcium-dependent protein kinase, putative [Plasmodium vivax]
SCO74835.1           -            284 2703at5820           -            688   9.2e-17   58.7   1.8   3   3   1.7e-06   0.00021   17.9   0.1   518   547   253   282   243   283 0.92 calcium-dependent protein kinase, putative [Plasmodium vivax]
SCO73091.1           -            288 2703at5820           -            688   1.4e-16   58.1   0.1   1   1   1.8e-18   2.1e-16   57.6   0.1   336   450   101   213    85   228 0.86 NIMA related kinase 2, putative [Plasmodium vivax]
SCO75708.1           -            755 2703at5820           -            688   2.2e-16   57.5   2.6   1   3   0.00022     0.026   11.0   0.2   208   276   424   493   378   501 0.85 rac-beta serine/threonine protein kinase, putative [Plasmodium vivax]
SCO75708.1           -            755 2703at5820           -            688   2.2e-16   57.5   2.6   2   3   6.9e-14   8.1e-12   42.4   0.0   356   449   536   627   521   640 0.83 rac-beta serine/threonine protein kinase, putative [Plasmodium vivax]
SCO75708.1           -            755 2703at5820           -            688   2.2e-16   57.5   2.6   3   3       0.1        12    2.2   0.1   518   551   655   693   652   700 0.76 rac-beta serine/threonine protein kinase, putative [Plasmodium vivax]
SCO70533.1           -            721 2703at5820           -            688   1.7e-14   51.3   0.9   1   2   2.1e-05    0.0025   14.4   0.1   211   279   456   521   450   527 0.89 protein kinase, putative [Plasmodium vivax]
SCO70533.1           -            721 2703at5820           -            688   1.7e-14   51.3   0.9   2   2     1e-11   1.2e-09   35.2   0.1   351   469   557   677   543   692 0.81 protein kinase, putative [Plasmodium vivax]
SCO74002.1           -            897 2703at5820           -            688   1.7e-14   51.2   0.1   1   2   1.8e-10   2.1e-08   31.1   0.1   217   487   405   681   393   706 0.69 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO74002.1           -            897 2703at5820           -            688   1.7e-14   51.2   0.1   2   2   2.6e-05    0.0031   14.0   0.0   519   545   869   895   855   897 0.90 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO72714.1           -           1628 2703at5820           -            688   3.5e-14   50.2   0.4   1   3     0.038       4.5    3.6   6.3   151   278  1121  1251  1091  1262 0.71 calcium-dependent protein kinase 6, putative [Plasmodium vivax]
SCO72714.1           -           1628 2703at5820           -            688   3.5e-14   50.2   0.4   2   3   2.9e-16   3.5e-14   50.2   0.4   340   459  1276  1393  1264  1408 0.83 calcium-dependent protein kinase 6, putative [Plasmodium vivax]
SCO72714.1           -           1628 2703at5820           -            688   3.5e-14   50.2   0.4   3   3      0.05       5.9    3.2   0.1   516   561  1413  1460  1398  1470 0.78 calcium-dependent protein kinase 6, putative [Plasmodium vivax]
SCO74716.1           -            854 2703at5820           -            688   7.3e-14   49.1   0.0   1   2       6.8     8e+02   -3.9   0.0   183   227   166   213   146   216 0.62 cGMP-dependent protein kinase, putative [Plasmodium vivax]
SCO74716.1           -            854 2703at5820           -            688   7.3e-14   49.1   0.0   2   2   1.7e-15     2e-13   47.7   0.0   356   459   649   749   636   776 0.80 cGMP-dependent protein kinase, putative [Plasmodium vivax]
SCO72705.1           -            561 2703at5820           -            688   1.3e-13   48.3   1.7   1   3   1.1e-15   1.3e-13   48.3   1.7   350   394   140   184   128   191 0.93 3-phosphoinositide dependent protein kinase-1, putative [Plasmodium vivax]
SCO72705.1           -            561 2703at5820           -            688   1.3e-13   48.3   1.7   2   3    0.0038      0.45    6.9   0.2   401   454   339   391   300   406 0.76 3-phosphoinositide dependent protein kinase-1, putative [Plasmodium vivax]
SCO72705.1           -            561 2703at5820           -            688   1.3e-13   48.3   1.7   3   3    0.0082      0.97    5.8   0.3   518   579   414   482   400   491 0.65 3-phosphoinositide dependent protein kinase-1, putative [Plasmodium vivax]
SCO71161.1           -           2125 2703at5820           -            688   1.6e-12   44.7   0.2   1   1   1.4e-14   1.6e-12   44.7   0.2   338   444  1790  1895  1785  1915 0.85 protein kinase, putative [Plasmodium vivax]
SCO72109.1           -            341 2703at5820           -            688   4.9e-12   43.1   0.1   1   3     0.034       4.1    3.7   0.0   205   278    25   100    18   106 0.79 cAMP-dependent protein kinase catalytic subunit, putative [Plasmodium vivax]
SCO72109.1           -            341 2703at5820           -            688   4.9e-12   43.1   0.1   2   3   3.5e-12   4.1e-10   36.8   0.0   355   469   140   250   136   285 0.81 cAMP-dependent protein kinase catalytic subunit, putative [Plasmodium vivax]
SCO72109.1           -            341 2703at5820           -            688   4.9e-12   43.1   0.1   3   3       1.2   1.5e+02   -1.4   0.0   520   546   259   290   252   304 0.75 cAMP-dependent protein kinase catalytic subunit, putative [Plasmodium vivax]
SCO72419.1           -           1600 2703at5820           -            688   9.7e-12   42.1   0.0   1   3   0.00075     0.089    9.2   0.4   218   278  1337  1398  1327  1408 0.84 aurora-related kinase 2, putative [Plasmodium vivax]
SCO72419.1           -           1600 2703at5820           -            688   9.7e-12   42.1   0.0   2   3   8.1e-14   9.7e-12   42.1   0.0   353   461  1437  1554  1427  1568 0.82 aurora-related kinase 2, putative [Plasmodium vivax]
SCO72419.1           -           1600 2703at5820           -            688   9.7e-12   42.1   0.0   3   3      0.17        21    1.4   0.0   519   545  1571  1597  1563  1599 0.91 aurora-related kinase 2, putative [Plasmodium vivax]
SCO74484.1           -           1309 2703at5820           -            688   1.2e-11   41.8  13.4   1   3   0.00055     0.065    9.7   0.9   300   382   911   994   892  1007 0.69 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO74484.1           -           1309 2703at5820           -            688   1.2e-11   41.8  13.4   2   3   3.5e-09   4.2e-07   26.8   0.0   390   462  1089  1156  1080  1164 0.75 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO74484.1           -           1309 2703at5820           -            688   1.2e-11   41.8  13.4   3   3   7.3e-05    0.0087   12.5   0.0   515   547  1271  1303  1258  1308 0.87 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO73904.1           -           1730 2703at5820           -            688   2.8e-11   40.6   0.0   1   2      0.42        50    0.1   0.3    69   180  1136  1249  1128  1327 0.69 tyrosine kinase-like protein, putative [Plasmodium vivax]
SCO73904.1           -           1730 2703at5820           -            688   2.8e-11   40.6   0.0   2   2   2.4e-13   2.8e-11   40.6   0.0   339   446  1546  1652  1533  1680 0.83 tyrosine kinase-like protein, putative [Plasmodium vivax]
SCO72717.1           -           1966 2703at5820           -            688   7.2e-11   39.3   0.2   1   3    0.0011      0.13    8.7   0.2   210   282  1508  1581  1460  1590 0.85 calcium-dependent protein kinase 7, putative [Plasmodium vivax]
SCO72717.1           -           1966 2703at5820           -            688   7.2e-11   39.3   0.2   2   3   6.1e-13   7.2e-11   39.3   0.2   350   454  1612  1716  1603  1730 0.81 calcium-dependent protein kinase 7, putative [Plasmodium vivax]
SCO72717.1           -           1966 2703at5820           -            688   7.2e-11   39.3   0.2   3   3   0.00023     0.028   10.9   0.3   489   546  1715  1770  1709  1784 0.74 calcium-dependent protein kinase 7, putative [Plasmodium vivax]
SCO74414.1           -            377 2703at5820           -            688   8.3e-11   39.1   0.6   1   4      0.33        40    0.5   0.1   210   276    39   106    36   112 0.84 protein kinase, putative [Plasmodium vivax]
SCO74414.1           -            377 2703at5820           -            688   8.3e-11   39.1   0.6   2   4     7e-13   8.3e-11   39.1   0.6   345   462   142   262   132   277 0.82 protein kinase, putative [Plasmodium vivax]
SCO74414.1           -            377 2703at5820           -            688   8.3e-11   39.1   0.6   3   4    0.0095       1.1    5.6   0.9   519   548   284   313   275   348 0.79 protein kinase, putative [Plasmodium vivax]
SCO74414.1           -            377 2703at5820           -            688   8.3e-11   39.1   0.6   4   4       2.4   2.8e+02   -2.4   2.0   643   671   331   360   312   371 0.47 protein kinase, putative [Plasmodium vivax]
