#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75656.1           -            259 11969at5820          -            217  7.1e-113  373.9  16.1   1   2   4.2e-57   2.6e-54  182.5   1.0     1   107     1   116     1   127 0.91 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO75656.1           -            259 11969at5820          -            217  7.1e-113  373.9  16.1   2   2   2.4e-61   1.5e-58  196.3   8.9    90   217   119   257   116   257 0.92 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 11969at5820          -            217   1.9e-15   55.5   4.0   1   4    0.0001     0.063   11.2   0.0     6    37    37    68    33    72 0.90 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 11969at5820          -            217   1.9e-15   55.5   4.0   2   4   7.7e-05     0.048   11.6   0.1    35    67   672   704   662   714 0.89 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 11969at5820          -            217   1.9e-15   55.5   4.0   3   4    0.0017       1.1    7.2   0.1   142   195   747   801   740   826 0.83 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO71806.1           -           1119 11969at5820          -            217   1.9e-15   55.5   4.0   4   4   3.1e-08   1.9e-05   22.7   0.2   143   200  1027  1091  1016  1109 0.76 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70611.1           -            332 11969at5820          -            217   7.1e-09   34.0   9.6   1   4    0.0064         4    5.3   0.0     7    34    27    54    22    60 0.80 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70611.1           -            332 11969at5820          -            217   7.1e-09   34.0   9.6   2   4   3.4e-08   2.1e-05   22.6   0.3    35   110    92   181    84   187 0.73 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70611.1           -            332 11969at5820          -            217   7.1e-09   34.0   9.6   3   4   1.8e-05     0.011   13.7   3.6   151   208   155   224   146   233 0.75 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70611.1           -            332 11969at5820          -            217   7.1e-09   34.0   9.6   4   4       0.1        64    1.4   0.0   152   179   252   279   239   318 0.71 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO73399.1           -            494 11969at5820          -            217   2.1e-08   32.4   3.2   1   5     0.029        18    3.2   0.0     6    33    18    45     8    55 0.78 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO73399.1           -            494 11969at5820          -            217   2.1e-08   32.4   3.2   2   5      0.17     1e+02    0.7   0.0   180   208   215   243   199   252 0.75 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO73399.1           -            494 11969at5820          -            217   2.1e-08   32.4   3.2   3   5     0.058        37    2.2   0.0     4    31   294   321   291   332 0.83 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO73399.1           -            494 11969at5820          -            217   2.1e-08   32.4   3.2   4   5     4e-05     0.025   12.5   0.2    37   113   359   441   341   453 0.77 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO73399.1           -            494 11969at5820          -            217   2.1e-08   32.4   3.2   5   5   0.00043      0.27    9.2   0.1    32    67   457   492   442   494 0.84 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70796.1           -            380 11969at5820          -            217   2.9e-08   32.0  21.0   1   3     0.014       8.7    4.2   1.2    71   109     5    42     1    87 0.57 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70796.1           -            380 11969at5820          -            217   2.9e-08   32.0  21.0   2   3   3.4e-09   2.1e-06   25.9   8.1    35   170    82   243    69   291 0.63 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO70796.1           -            380 11969at5820          -            217   2.9e-08   32.0  21.0   3   3    0.0055       3.4    5.6   0.3    29    60   345   376   334   379 0.79 mitochondrial carrier protein, putative [Plasmodium vivax]
SCO74600.1           -            323 11969at5820          -            217   6.4e-08   30.8   4.0   1   2     1e-07   6.3e-05   21.1   0.3    35   107    81   158    27   176 0.80 mitochondrial phosphate carrier protein, putative [Plasmodium vivax]
SCO74600.1           -            323 11969at5820          -            217   6.4e-08   30.8   4.0   2   2     0.082        51    1.7   0.5     9    27   236   254   169   307 0.59 mitochondrial phosphate carrier protein, putative [Plasmodium vivax]
SCO71260.1           -            318 11969at5820          -            217   8.6e-08   30.4   1.4   1   3   5.3e-05     0.033   12.1   0.0   147   200    36    96    19   111 0.72 dicarboxylate/tricarboxylate carrier, putative [Plasmodium vivax]
SCO71260.1           -            318 11969at5820          -            217   8.6e-08   30.4   1.4   2   3    0.0012      0.74    7.7   0.1   167   208    96   142    90   151 0.67 dicarboxylate/tricarboxylate carrier, putative [Plasmodium vivax]
SCO71260.1           -            318 11969at5820          -            217   8.6e-08   30.4   1.4   3   3   0.00038      0.24    9.3   0.1    37   105   187   254   173   269 0.84 dicarboxylate/tricarboxylate carrier, putative [Plasmodium vivax]
SCO71738.1           -            301 11969at5820          -            217   4.8e-07   28.0   3.6   1   4     0.006       3.8    5.4   0.1     5    36    11    42     7    66 0.82 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71738.1           -            301 11969at5820          -            217   4.8e-07   28.0   3.6   2   4    0.0036       2.2    6.2   0.0     5    32   117   144   112   162 0.81 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71738.1           -            301 11969at5820          -            217   4.8e-07   28.0   3.6   3   4   5.9e-05     0.037   12.0   0.0    36   105   173   242   156   248 0.86 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71738.1           -            301 11969at5820          -            217   4.8e-07   28.0   3.6   4   4      0.13        84    1.0   0.0   168   203   248   284   243   298 0.69 ADP/ATP transporter on adenylate translocase, putative [Plasmodium vivax]
SCO71843.1           -            520 11969at5820          -            217   7.4e-06   24.1  11.3   1   5    0.0016      0.98    7.3   0.6   143   198    91   148    85   169 0.63 transporter, putative [Plasmodium vivax]
SCO71843.1           -            520 11969at5820          -            217   7.4e-06   24.1  11.3   2   5     0.021        13    3.6   0.1    96   156   130   188   125   212 0.75 transporter, putative [Plasmodium vivax]
SCO71843.1           -            520 11969at5820          -            217   7.4e-06   24.1  11.3   3   5   5.8e-05     0.036   12.0   0.7   142   210   216   288   205   295 0.70 transporter, putative [Plasmodium vivax]
SCO71843.1           -            520 11969at5820          -            217   7.4e-06   24.1  11.3   4   5      0.16        99    0.8   0.0    11   105   428   450   414   473 0.63 transporter, putative [Plasmodium vivax]
SCO71843.1           -            520 11969at5820          -            217   7.4e-06   24.1  11.3   5   5    0.0022       1.4    6.9   0.1    33    65   481   513   473   519 0.83 transporter, putative [Plasmodium vivax]
