#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71574.1           -            720 3894at5820           -            478  3.1e-249  826.4  21.3   1   3   1.3e-17   1.2e-14   52.8   9.9     1    69     6    93     6    99 0.78 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO71574.1           -            720 3894at5820           -            478  3.1e-249  826.4  21.3   2   3   1.6e-06    0.0015   16.2   0.1    62    96   151   198   135   206 0.79 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO71574.1           -            720 3894at5820           -            478  3.1e-249  826.4  21.3   3   3  2.6e-232  2.4e-229  760.8   0.7    97   478   309   716   302   716 0.94 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO73958.1           -            644 3894at5820           -            478   1.6e-06   26.0   8.3   1   4      0.13   1.1e+02    0.1   0.1   392   422   250   279   232   298 0.77 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 3894at5820           -            478   1.6e-06   26.0   8.3   2   4   6.2e-05     0.056   11.0   0.0   378   453   424   502   420   512 0.79 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 3894at5820           -            478   1.6e-06   26.0   8.3   3   4     3e-06    0.0027   15.4   1.6   385   431   516   562   506   591 0.74 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 3894at5820           -            478   1.6e-06   26.0   8.3   4   4     0.056        50    1.3   0.2   385   437   559   615   547   632 0.74 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO71232.1           -            322 3894at5820           -            478   1.1e-05   23.2   5.0   1   3   0.00042      0.38    8.3   0.1   398   456    82   145    67   153 0.78 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3894at5820           -            478   1.1e-05   23.2   5.0   2   3     1e-05    0.0092   13.6   0.1   380   454   151   230   143   240 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 3894at5820           -            478   1.1e-05   23.2   5.0   3   3     0.021        19    2.7   0.1   203   452   291   316   245   321 0.53 receptor for activated c kinase, putative [Plasmodium vivax]
SCO75650.1           -            472 3894at5820           -            478   1.1e-05   23.2  11.1   1   3     0.025        23    2.4   0.0   427   453    89   115    62   124 0.84 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 3894at5820           -            478   1.1e-05   23.2  11.1   2   3   7.2e-06    0.0064   14.1   2.5   374   453   206   288   192   303 0.74 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 3894at5820           -            478   1.1e-05   23.2  11.1   3   3   0.00011     0.095   10.3   0.4   391   454   316   388   310   397 0.73 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO71350.1           -            458 3894at5820           -            478   3.2e-05   21.7   2.2   1   4    0.0032       2.8    5.4   0.0   374   413   195   234   191   252 0.90 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 3894at5820           -            478   3.2e-05   21.7   2.2   2   4       1.1     1e+03   -3.0   0.0   388   414   272   301   270   306 0.70 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 3894at5820           -            478   3.2e-05   21.7   2.2   3   4    0.0019       1.7    6.1   0.5   383   456   325   404   317   410 0.68 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 3894at5820           -            478   3.2e-05   21.7   2.2   4   4   0.00086      0.77    7.3   0.0   384   408   425   449   410   457 0.76 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO74094.1           -            533 3894at5820           -            478   4.7e-05   21.2   2.1   1   4     0.004       3.6    5.1   0.0   212   283   220   297   189   317 0.76 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 3894at5820           -            478   4.7e-05   21.2   2.1   2   4     0.009       8.1    3.9   0.0   174   236   357   423   341   433 0.75 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 3894at5820           -            478   4.7e-05   21.2   2.1   3   4    0.0014       1.3    6.6   0.0   375   419   420   464   416   485 0.83 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 3894at5820           -            478   4.7e-05   21.2   2.1   4   4     0.014        12    3.3   0.0   375   421   486   532   480   533 0.91 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO72943.1           -            660 3894at5820           -            478   0.00042   18.0   1.3   1   3      0.58   5.2e+02   -2.1   0.0   433   454   131   152   105   215 0.60 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3894at5820           -            478   0.00042   18.0   1.3   2   3   4.9e-06    0.0044   14.7   0.0   399   465   508   578   490   584 0.82 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3894at5820           -            478   0.00042   18.0   1.3   3   3       0.1        93    0.4   0.1   425   452   632   659   613   660 0.90 ribosome assembly protein 4, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3894at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3894at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3894at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
