#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71221.1           -            482 5565at5820           -            428  1.4e-263  872.4   7.6   1   1  2.1e-266  1.6e-263  872.2   7.6     1   428    24   482    24   482 0.96 protein disulfide isomerase, putative [Plasmodium vivax]
SCO74185.1           -            543 5565at5820           -            428   2.5e-29  100.7   7.3   1   2   7.1e-09   5.6e-06   23.7   0.8     9   138    29   175    24   187 0.73 protein disulfide-isomerase, putative [Plasmodium vivax]
SCO74185.1           -            543 5565at5820           -            428   2.5e-29  100.7   7.3   2   2   4.6e-26   3.6e-23   80.3   0.9   279   419   377   524   322   532 0.83 protein disulfide-isomerase, putative [Plasmodium vivax]
SCO72826.1           -            424 5565at5820           -            428     3e-17   60.8   6.0   1   3     2e-07   0.00016   18.9   0.7   318   408    44   132    28   154 0.69 protein disulfide isomerase, putative [Plasmodium vivax]
SCO72826.1           -            424 5565at5820           -            428     3e-17   60.8   6.0   2   3   1.1e-14   8.9e-12   42.8   0.2   291   414   152   280   136   291 0.81 protein disulfide isomerase, putative [Plasmodium vivax]
SCO72826.1           -            424 5565at5820           -            428     3e-17   60.8   6.0   3   3     0.076        60    0.5   0.0    75   111   357   398   346   412 0.73 protein disulfide isomerase, putative [Plasmodium vivax]
SCO73873.1           -            209 5565at5820           -            428   5.6e-13   46.8   0.1   1   1   9.4e-16   7.4e-13   46.4   0.1   326   409    49   130    37   141 0.86 thioredoxin-related protein, putative [Plasmodium vivax]
SCO74341.1           -            104 5565at5820           -            428   9.6e-11   39.4   0.2   1   1   1.2e-13   9.7e-11   39.4   0.2    15   389     9    83     1   102 0.49 thioredoxin 1, putative [Plasmodium vivax]
SCO72762.1           -            424 5565at5820           -            428   6.5e-06   23.5   3.1   1   1   1.3e-08     1e-05   22.8   3.1    13   206    34   258    27   298 0.71 protein disulfide isomerase, putative [Plasmodium vivax]
SCO72011.1           -            133 5565at5820           -            428   3.1e-05   21.2   0.0   1   1   4.5e-08   3.5e-05   21.1   0.0   319   388    38   105    28   123 0.85 thioredoxin-like protein 2, putative [Plasmodium vivax]
SCO73946.1           -            157 5565at5820           -            428   0.00012   19.3   0.1   1   1   1.9e-07   0.00015   19.0   0.1    18    87    64   135    48   151 0.84 thioredoxin 2, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5565at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5565at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5565at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:15 2026
# [ok]
