#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71218.1           -           1302 1302at5820           -            902         0 1453.1  60.1   1   6     3e-15   3.8e-12   43.5   0.1    12    44    68   100    66   102 0.94 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO71218.1           -           1302 1302at5820           -            902         0 1453.1  60.1   2   6  6.8e-133  8.5e-130  432.8  13.8    44   250   150   356   142   438 0.86 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO71218.1           -           1302 1302at5820           -            902         0 1453.1  60.1   3   6  1.9e-160  2.4e-157  524.0   0.2   275   592   465   818   458   823 0.87 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO71218.1           -           1302 1302at5820           -            902         0 1453.1  60.1   4   6   3.2e-54     4e-51  172.5   0.2   591   691   883   983   871   987 0.96 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO71218.1           -           1302 1302at5820           -            902         0 1453.1  60.1   5   6     1e-76   1.3e-73  247.0  16.9   690   862  1025  1225  1014  1233 0.82 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO71218.1           -           1302 1302at5820           -            902         0 1453.1  60.1   6   6     2e-16   2.5e-13   47.4   0.4   859   902  1259  1302  1257  1302 0.96 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO74060.1           -           1206 1302at5820           -            902   4.6e-15   53.2  19.6   1   3   1.1e-10   1.4e-07   28.4   5.2    23   185    80   258    67   263 0.74 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO74060.1           -           1206 1302at5820           -            902   4.6e-15   53.2  19.6   2   3   3.5e-07   0.00044   16.8   0.8   329   430   496   593   475   655 0.61 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO74060.1           -           1206 1302at5820           -            902   4.6e-15   53.2  19.6   3   3   5.8e-07   0.00073   16.1   0.5   627   702   720   798   709   859 0.82 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO74293.1           -           1071 1302at5820           -            902   1.4e-13   48.3  13.8   1   4   3.6e-14   4.5e-11   40.0   1.7    13   189    40   235    33   268 0.76 valine--tRNA ligase, putative [Plasmodium vivax]
SCO74293.1           -           1071 1302at5820           -            902   1.4e-13   48.3  13.8   2   4   0.00057      0.72    6.2   0.1   403   433   453   482   432   496 0.82 valine--tRNA ligase, putative [Plasmodium vivax]
SCO74293.1           -           1071 1302at5820           -            902   1.4e-13   48.3  13.8   3   4   9.1e-05      0.11    8.8   0.0   625   644   615   634   603   648 0.86 valine--tRNA ligase, putative [Plasmodium vivax]
SCO74293.1           -           1071 1302at5820           -            902   1.4e-13   48.3  13.8   4   4      0.52   6.5e+02   -3.6   0.6   846   885   944   983   930   997 0.76 valine--tRNA ligase, putative [Plasmodium vivax]
SCO71719.1           -            886 1302at5820           -            902   1.7e-12   44.7  21.2   1   3   4.6e-12   5.8e-09   33.0   8.9    23   218   196   393   153   410 0.82 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO71719.1           -            886 1302at5820           -            902   1.7e-12   44.7  21.2   2   3   6.7e-08   8.4e-05   19.2   0.0   627   656   511   540   506   581 0.90 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO71719.1           -            886 1302at5820           -            902   1.7e-12   44.7  21.2   3   3      0.27   3.4e+02   -2.6   3.0   673   761   693   782   645   809 0.74 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO72191.1           -            748 1302at5820           -            902   6.4e-07   26.2   9.2   1   2   9.2e-05      0.12    8.8   0.5    54   124   170   246   158   359 0.73 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO72191.1           -            748 1302at5820           -            902   6.4e-07   26.2   9.2   2   2   1.9e-08   2.4e-05   21.0   2.7   622   698   538   614   526   714 0.75 methionine--tRNA ligase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1302at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1302at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1302at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:31:13 2026
# [ok]
