#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71682.1           -            369 6781at5820           -            324  8.4e-193  638.3  63.2   1   1    2e-195    1e-192  638.0  63.2     1   316    11   338    11   353 0.97 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO74298.1           -            326 6781at5820           -            324   1.1e-29  102.2  29.7   1   2   3.3e-25   1.7e-22   78.6  12.2     2   123    48   169    47   170 0.97 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO74298.1           -            326 6781at5820           -            324   1.1e-29  102.2  29.7   2   2   2.5e-11   1.3e-08   33.0  12.4    88   187   157   258   144   294 0.84 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO73241.1           -           1374 6781at5820           -            324   1.8e-20   72.0  27.0   1   4       1.4   7.6e+02   -2.3   0.1   142   150   208   216   187   266 0.55 MORN repeat protein, putative [Plasmodium vivax]
SCO73241.1           -           1374 6781at5820           -            324   1.8e-20   72.0  27.0   2   4   5.5e-07   0.00029   18.8   1.4   228   279   829   884   813   886 0.66 MORN repeat protein, putative [Plasmodium vivax]
SCO73241.1           -           1374 6781at5820           -            324   1.8e-20   72.0  27.0   3   4   1.8e-17   9.2e-15   53.2   8.4     3   125   881  1008   879  1031 0.90 MORN repeat protein, putative [Plasmodium vivax]
SCO73241.1           -           1374 6781at5820           -            324   1.8e-20   72.0  27.0   4   4   6.2e-06    0.0032   15.3   0.8    72   125  1268  1320  1255  1342 0.53 MORN repeat protein, putative [Plasmodium vivax]
SCO72783.1           -           1002 6781at5820           -            324   4.5e-18   64.1  23.4   1   1   1.8e-12   9.2e-10   36.8   4.8    46   133   156   244   145   251 0.88 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO71141.1           -            191 6781at5820           -            324   3.6e-16   57.9   9.4   1   1   9.1e-19   4.8e-16   57.5   9.4    14   125    36   147    24   176 0.67 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72249.1           -            381 6781at5820           -            324   2.2e-14   52.0  28.9   1   2   5.6e-07   0.00029   18.7   8.0    69   113    44    88    17   104 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72249.1           -            381 6781at5820           -            324   2.2e-14   52.0  28.9   2   2   3.3e-13   1.7e-10   39.2  13.0    74   184   229   339   175   354 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74818.1           -            148 6781at5820           -            324   3.9e-11   41.3   5.8   1   1   7.4e-14   3.9e-11   41.3   5.8   105   169    11    73     5    79 0.92 MORN repeat protein, putative [Plasmodium vivax]
SCO73208.1           -           1366 6781at5820           -            324   7.5e-11   40.4  32.0   1   3   2.5e-06    0.0013   16.6  13.0    14   137    70   209    55   232 0.72 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73208.1           -           1366 6781at5820           -            324   7.5e-11   40.4  32.0   2   3   0.00023      0.12   10.2   6.9    48   133   165   267   164   285 0.66 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73208.1           -           1366 6781at5820           -            324   7.5e-11   40.4  32.0   3   3   1.8e-09   9.3e-07   26.9  11.0    66   137   246   332   240   346 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72016.1           -           1177 6781at5820           -            324   1.5e-10   39.4  10.6   1   1   6.7e-13   3.5e-10   38.2  10.6    86   222    36   172    29   177 0.86 protein kinase, putative [Plasmodium vivax]
SCO74943.1           -            798 6781at5820           -            324   9.9e-09   33.4   6.4   1   1   4.5e-11   2.3e-08   32.2   6.4    48   113   118   184    82   209 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72561.1           -           1330 6781at5820           -            324     4e-05   21.6   1.3   1   1   1.4e-07   7.2e-05   20.7   1.3   227   283    16    74    12    98 0.66 protein kinase, putative [Plasmodium vivax]
SCO71073.1           -           1029 6781at5820           -            324    0.0012   16.7   8.3   1   2   4.5e-06    0.0023   15.8   2.4   252   289    18    56     7    85 0.76 tyrosine kinase-like protein, putative [Plasmodium vivax]
SCO71073.1           -           1029 6781at5820           -            324    0.0012   16.7   8.3   2   2     0.024        13    3.5   0.9   110   134    88   112    65   138 0.69 tyrosine kinase-like protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6781at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6781at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6781at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:53:13 2026
# [ok]
