#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74819.1           -            610 4638at5820           -            522         0 1036.2  39.1   1   2  5.2e-172  3.6e-169  562.0  26.1     1   307     1   324     1   335 0.93 dynein-associated protein, putative [Plasmodium vivax]
SCO74819.1           -            610 4638at5820           -            522         0 1036.2  39.1   2   2    3e-147  2.1e-144  480.3   5.1   292   522   373   609   369   609 0.97 dynein-associated protein, putative [Plasmodium vivax]
SCO75650.1           -            472 4638at5820           -            522   2.6e-07   27.9   7.9   1   2     0.012       8.6    3.1   0.1   389   463    88   161    78   181 0.81 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 4638at5820           -            522   2.6e-07   27.9   7.9   2   2   7.4e-10   5.1e-07   27.0   3.3   210   292   219   298   210   355 0.87 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO73927.1           -            363 4638at5820           -            522   3.4e-05   21.0   3.1   1   2      0.16   1.1e+02   -0.5   0.1   214   249    24    62    16    77 0.75 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO73927.1           -            363 4638at5820           -            522   3.4e-05   21.0   3.1   2   2   6.3e-08   4.4e-05   20.6   0.5   187   245    89   149    57   177 0.59 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO71232.1           -            322 4638at5820           -            522   6.6e-05   20.0   7.4   1   3   0.00026      0.18    8.7   0.3   223   283    85   143    22   157 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 4638at5820           -            522   6.6e-05   20.0   7.4   2   3   2.4e-05     0.017   12.1   0.6   209   288   157   235   145   250 0.82 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 4638at5820           -            522   6.6e-05   20.0   7.4   3   3     0.036        25    1.6   0.0   219   241   298   320   266   322 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71574.1           -            720 4638at5820           -            522   0.00035   17.6   1.8   1   2   2.7e-06    0.0019   15.2   0.1   150   242   365   458   337   551 0.77 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO71574.1           -            720 4638at5820           -            522   0.00035   17.6   1.8   2   2     0.034        24    1.7   0.3   221   319   586   685   580   715 0.59 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO74094.1           -            533 4638at5820           -            522   0.00043   17.3   2.4   1   3     0.031        22    1.8   0.0   220   243   273   297   270   308 0.78 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 4638at5820           -            522   0.00043   17.3   2.4   2   3   0.00018      0.12    9.2   0.1   216   304   347   440   336   452 0.72 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 4638at5820           -            522   0.00043   17.3   2.4   3   3   4.7e-06    0.0033   14.4   0.4   224   292   402   470   386   523 0.72 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO70524.1           -           1071 4638at5820           -            522   0.00051   17.1   6.0   1   4      0.17   1.2e+02   -0.7   0.0   222   281   176   235   148   241 0.85 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 4638at5820           -            522   0.00051   17.1   6.0   2   4      0.14        96   -0.3   0.1   163   254   294   387   282   397 0.74 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 4638at5820           -            522   0.00051   17.1   6.0   3   4   1.5e-05     0.011   12.7   0.0   222   288   422   486   413   493 0.86 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 4638at5820           -            522   0.00051   17.1   6.0   4   4    0.0082       5.8    3.7   0.6   212   286   574   650   549   658 0.80 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO75623.1           -            503 4638at5820           -            522   0.00067   16.7   3.2   1   3     0.071        49    0.6   2.3    74   135    58   124    19   138 0.80 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 4638at5820           -            522   0.00067   16.7   3.2   2   3   9.7e-07   0.00067   16.7   3.2   211   284   283   355   274   377 0.85 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 4638at5820           -            522   0.00067   16.7   3.2   3   3    0.0034       2.4    5.0   0.0   220   283   377   447   364   487 0.79 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO71350.1           -            458 4638at5820           -            522   0.00088   16.3   0.1   1   1   2.2e-06    0.0015   15.5   0.1   212   287   331   407   323   421 0.81 ribosome assembly protein RRB1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4638at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4638at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4638at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:31 2026
# [ok]
