#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   1   7   6.4e-06      0.01   12.6   0.2     1    34    35    72    35    80 0.87 DNA polymerase 1, putative [Plasmodium vivax]
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   2   7   3.1e-24   4.9e-21   73.2   0.3    29    88    92   164    82   175 0.81 DNA polymerase 1, putative [Plasmodium vivax]
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   3   7   1.4e-38   2.1e-35  120.6   2.4   100   206   274   400   264   403 0.86 DNA polymerase 1, putative [Plasmodium vivax]
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   4   7     2e-16   3.1e-13   47.4   0.3   192   229   416   453   410   466 0.82 DNA polymerase 1, putative [Plasmodium vivax]
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   5   7   7.3e-76   1.1e-72  243.9   7.3   228   371   486   629   481   637 0.98 DNA polymerase 1, putative [Plasmodium vivax]
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   6   7   2.3e-68   3.6e-65  219.1   9.4   372   482   748   859   741   863 0.97 DNA polymerase 1, putative [Plasmodium vivax]
SCO73609.1           -           1221 2263at5820           -            755         0 1200.3  61.2   7   7  2.9e-156  4.5e-153  509.7   2.1   481   755   911  1214   875  1214 0.89 DNA polymerase 1, putative [Plasmodium vivax]
SCO74951.1           -           1860 2263at5820           -            755   3.1e-21   73.8  33.2   1   3      0.34   5.4e+02   -3.0   1.0    94   145   519   569   513   590 0.71 plastid replication-repair enzyme, putative [Plasmodium vivax]
SCO74951.1           -           1860 2263at5820           -            755   3.1e-21   73.8  33.2   2   3    0.0073        11    2.5   0.2   161   196  1383  1420  1359  1425 0.82 plastid replication-repair enzyme, putative [Plasmodium vivax]
SCO74951.1           -           1860 2263at5820           -            755   3.1e-21   73.8  33.2   3   3     2e-24   3.1e-21   73.8  33.2   273   642  1443  1799  1426  1843 0.68 plastid replication-repair enzyme, putative [Plasmodium vivax]
SCO75237.1           -            341 2263at5820           -            755   0.00059   16.7   0.6   1   1   5.5e-07   0.00086   16.1   0.6   175   245    73   144    68   160 0.87 protein kinase, putative [Plasmodium vivax]
SCO75039.1           -            149 2263at5820           -            755    0.0084   12.9   1.4   1   1   5.4e-06    0.0085   12.8   1.4   198   242    60   104    15   123 0.83 ubiquitin-40S ribosomal protein S27a, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2263at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2263at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2263at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:11 2026
# [ok]
