#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   1  11   3.6e-74   2.3e-70  236.1   5.9     1   139     2   140     2   156 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   2  11   4.7e-59   2.9e-55  186.0  15.3   127   265   170   338   167   347 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   3  11   1.2e-76   7.5e-73  244.3   9.9   272   411   419   560   405   564 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   4  11     0.067   4.2e+02   -3.5   0.1   409   427   584   602   582   609 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   5  11   1.2e-33   7.7e-30  101.7   0.6   421   486   623   688   619   692 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   6  11  3.5e-207  2.2e-203  677.1  43.9   485   865   718  1148   714  1161 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   7  11   1.2e-72   7.5e-69  231.1  10.9   861  1010  1194  1350  1187  1371 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   8  11   6.2e-99   3.9e-95  318.2  26.5   998  1162  1371  1535  1362  1546 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4   9  11  3.1e-125  1.9e-121  405.5  34.6  1162  1409  1625  1895  1623  1897 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4  10  11  3.7e-134  2.3e-130  435.0  31.4  1409  1667  1956  2227  1952  2236 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75348.1           -           2481 342at5820            -           1859         0 3121.6 274.4  11  11  9.5e-106  5.9e-102  340.8  22.4  1657  1859  2254  2481  2243  2481 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/342at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/342at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/342at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:51 2026
# [ok]
