#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   1  21   2.8e-76   1.8e-72  242.7   5.2     1   170     1   192     1   201 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   2  21   0.00036       2.2    3.6   0.0   183   206   290   313   268   320 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   3  21   3.6e-24   2.3e-20   69.9   0.0   208   277   417   490   411   501 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   4  21     0.013        82   -1.6   0.1   277   302   528   559   525   562 0.71 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   5  21   2.4e-25   1.5e-21   73.8   0.0   298   378   587   670   582   681 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   6  21   1.9e-49   1.2e-45  153.7   8.4   393   555   785   983   775   991 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   7  21   5.1e-17   3.2e-13   46.2   0.2   554   605  1041  1092  1033  1095 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   8  21   3.5e-05      0.22    6.9   0.0   606   625  1163  1182  1160  1187 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5   9  21   1.4e-08   8.8e-05   18.2   0.0   635   670  1292  1330  1286  1347 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  10  21     3e-75   1.9e-71  239.3   0.0   682   975  1389  1803  1385  1808 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  11  21   2.9e-44   1.8e-40  136.5   0.1   972  1083  1876  2009  1875  2014 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  12  21   4.8e-14     3e-10   36.3   0.0  1079  1135  2054  2113  2048  2118 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  13  21     7e-31   4.4e-27   92.1   0.1  1135  1227  2184  2282  2171  2291 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  14  21   9.8e-27   6.1e-23   78.4   0.0  1221  1294  2326  2399  2324  2405 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  15  21   1.5e-33   9.6e-30  101.0   0.8  1302  1376  2447  2521  2438  2526 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  16  21   3.8e-05      0.24    6.8   1.6  1386  1415  2611  2640  2608  2644 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  17  21   1.4e-14   8.8e-11   38.1   0.0  1424  1460  2767  2803  2760  2807 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  18  21    0.0005       3.1    3.1   0.5  1459  1489  2845  2875  2841  2893 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  19  21   2.6e-80   1.7e-76  256.1   8.0  1468  1693  2923  3188  2901  3193 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  20  21   2.9e-91   1.9e-87  292.4  19.1  1687  1899  3246  3481  3234  3486 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71984.1           -           3818 229at5820            -           2164         0 2281.3 153.5  21  21  1.1e-126  6.8e-123  409.9  35.6  1895  2163  3503  3815  3501  3816 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/229at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/229at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/229at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:22 2026
# [ok]
