#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71026.1           -            715 3576at5820           -            580         0 1081.1  59.8   1   2    5e-101     1e-97  326.8  20.9     1   169     1   179     1   185 0.96 vacuolar protein sorting-associated protein 45, putative [Plasmodium vivax]
SCO71026.1           -            715 3576at5820           -            580         0 1081.1  59.8   2   2  1.7e-231  3.5e-228  757.6  31.0   176   580   273   714   255   714 0.94 vacuolar protein sorting-associated protein 45, putative [Plasmodium vivax]
SCO71710.1           -            660 3576at5820           -            580   2.3e-14   51.6  19.0   1   3   8.2e-16   1.7e-12   45.4   8.2    86   297    83   285    38   288 0.80 Sec1 family protein, putative [Plasmodium vivax]
SCO71710.1           -            660 3576at5820           -            580   2.3e-14   51.6  19.0   2   3      0.24     5e+02   -2.3   0.5   365   455   398   492   383   524 0.59 Sec1 family protein, putative [Plasmodium vivax]
SCO71710.1           -            660 3576at5820           -            580   2.3e-14   51.6  19.0   3   3   4.5e-06    0.0094   13.3   0.1   527   573   603   649   596   654 0.89 Sec1 family protein, putative [Plasmodium vivax]
SCO73720.1           -            654 3576at5820           -            580   0.00052   17.4  12.6   1   4     0.029        60    0.7   0.0    23    76    18    72     5    88 0.76 syntaxin binding protein, putative [Plasmodium vivax]
SCO73720.1           -            654 3576at5820           -            580   0.00052   17.4  12.6   2   4    0.0019       3.9    4.6   0.2   243   289   205   251   132   261 0.86 syntaxin binding protein, putative [Plasmodium vivax]
SCO73720.1           -            654 3576at5820           -            580   0.00052   17.4  12.6   3   4      0.02        41    1.3   3.1   307   434   312   452   291   467 0.66 syntaxin binding protein, putative [Plasmodium vivax]
SCO73720.1           -            654 3576at5820           -            580   0.00052   17.4  12.6   4   4     7e-06     0.015   12.7   0.0   529   570   602   643   592   649 0.90 syntaxin binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3576at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3576at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3576at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:34 2026
# [ok]
