#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74598.1           -            869 3504at5820           -            686         0 1282.8  74.7   1   1         0         0 1278.2  74.7    12   686   141   869   123   869 0.93 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 3504at5820           -            686   1.8e-29  101.1   9.6   1   3    0.0068       1.2    5.9   0.0    69    97   164   192   132   196 0.82 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 3504at5820           -            686   1.8e-29  101.1   9.6   2   3      0.61   1.1e+02   -0.6   0.2   195   267   296   368   290   379 0.72 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 3504at5820           -            686   1.8e-29  101.1   9.6   3   3   9.9e-30   1.7e-27   94.6   6.3   348   581   396   634   346   646 0.84 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73062.1           -            667 3504at5820           -            686   3.9e-24   83.5   0.8   1   2      0.14        24    1.6   0.0    70   100   257   287   227   290 0.78 RNA helicase 1, putative [Plasmodium vivax]
SCO73062.1           -            667 3504at5820           -            686   3.9e-24   83.5   0.8   2   2   3.5e-25   6.1e-23   79.6   0.2   329   457   446   576   440   586 0.88 RNA helicase 1, putative [Plasmodium vivax]
SCO74223.1           -            398 3504at5820           -            686   3.2e-21   73.9   1.1   1   2     0.038       6.6    3.4   0.0    76   130    68   120    43   158 0.78 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO74223.1           -            398 3504at5820           -            686   3.2e-21   73.9   1.1   2   2   4.9e-22   8.5e-20   69.2   0.2   349   470   260   384   238   391 0.86 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO75518.1           -            717 3504at5820           -            686   1.2e-20   72.0   0.4   1   2     0.056       9.8    2.9   0.0    67    96   313   342   257   348 0.76 DNA helicase 60, putative [Plasmodium vivax]
SCO75518.1           -            717 3504at5820           -            686   1.2e-20   72.0   0.4   2   2   2.4e-21   4.2e-19   66.9   0.3   328   459   552   682   540   690 0.88 DNA helicase 60, putative [Plasmodium vivax]
SCO74455.1           -            528 3504at5820           -            686   2.2e-20   71.1   0.1   1   2      0.13        22    1.7   0.0    69    95   151   177   146   203 0.82 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO74455.1           -            528 3504at5820           -            686   2.2e-20   71.1   0.1   2   2   2.3e-21     4e-19   67.0   0.1   336   471   348   481   331   500 0.82 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO75363.1           -            923 3504at5820           -            686   8.8e-20   69.1  11.0   1   2   0.00053     0.092    9.6   1.9    33    96   345   406   315   499 0.62 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 3504at5820           -            686   8.8e-20   69.1  11.0   2   2   1.3e-20   2.3e-18   64.4   2.0   325   452   600   725   560   746 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74062.1           -            489 3504at5820           -            686   1.5e-18   65.1   0.8   1   2    0.0015      0.26    8.1   0.1    70   120    97   149    61   165 0.79 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO74062.1           -            489 3504at5820           -            686   1.5e-18   65.1   0.8   2   2   6.4e-18   1.1e-15   55.6   0.1   353   469   318   436   291   443 0.90 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO73552.1           -            599 3504at5820           -            686   2.4e-18   64.4   6.9   1   2   5.6e-07   9.7e-05   19.4   0.3    67   121   182   238   152   287 0.80 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO73552.1           -            599 3504at5820           -            686   2.4e-18   64.4   6.9   2   2   1.2e-15   2.1e-13   48.1   0.7   373   468   412   508   371   550 0.77 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO73265.1           -           1435 3504at5820           -            686     4e-18   63.7  11.7   1   3   0.00017     0.029   11.2   0.0    69    96   706   733   686   776 0.76 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73265.1           -           1435 3504at5820           -            686     4e-18   63.7  11.7   2   3   6.5e-19   1.1e-16   58.8   2.4   352   473   916  1038   834  1063 0.78 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73265.1           -           1435 3504at5820           -            686     4e-18   63.7  11.7   3   3       9.5   1.7e+03   -4.5   1.0   353   376  1277  1300  1230  1342 0.52 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
