#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   1  16   4.4e-77   2.7e-73  245.3  18.1     8   154    71   220    65   245 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   2  16   2.7e-19   1.7e-15   53.6   2.2   154   221   908   976   893   986 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   3  16   1.1e-76   6.9e-73  244.0  16.9   216   359  1112  1265  1103  1310 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   4  16   7.4e-08   0.00047   15.7   0.1   393   441  1493  1559  1471  1561 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   5  16     3e-66   1.9e-62  209.4  31.0   441   608  1586  1788  1583  1790 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   6  16  6.3e-175    4e-171  569.9  56.6   589   983  1955  2418  1949  2433 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   7  16   2.7e-61   1.7e-57  192.9  13.6   978  1096  2527  2646  2510  2651 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   8  16  5.2e-108  3.2e-104  347.9  31.4  1096  1300  2736  2942  2733  2949 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2   9  16  1.2e-284  7.6e-281  934.0  84.9  1297  1800  3078  3614  3075  3626 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  10  16   4.9e-66   3.1e-62  208.7  20.8  1796  1921  3678  3803  3663  3821 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  11  16     7e-55   4.4e-51  171.7   9.5  1925  2078  4018  4197  4004  4210 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  12  16     2e-48   1.3e-44  150.2   5.0  2071  2170  4299  4400  4294  4412 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  13  16     0.003        19    0.4   1.6  2171  2214  4510  4552  4491  4573 0.69 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  14  16   4.4e-82   2.8e-78  261.9  21.1  2200  2350  4595  4747  4580  4751 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  15  16  5.1e-138  3.2e-134  447.5  35.9  2367  2645  4930  5239  4923  5250 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75161.1           -           5360 109at5820            -           2731         0 4119.2 474.2  16  16   3.9e-44   2.4e-40  136.0  11.2  2641  2731  5269  5359  5242  5359 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/109at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/109at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/109at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:31:29 2026
# [ok]
