#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70588.1           -            447 6254at5820           -            400  1.9e-243  806.2  17.5   1   1  2.2e-244  6.5e-242  801.2  17.5     1   400     6   447     6   447 0.94 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO74749.1           -            509 6254at5820           -            400   3.9e-54  182.9  20.2   1   3   6.5e-18     2e-15   55.4   6.6    28   165    33   175     6   199 0.84 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 6254at5820           -            400   3.9e-54  182.9  20.2   2   3   0.00046      0.14    9.8   0.1   217   244   201   228   176   240 0.77 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 6254at5820           -            400   3.9e-54  182.9  20.2   3   3   3.2e-39   9.5e-37  125.6   2.3   206   388   318   498   281   509 0.84 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 6254at5820           -            400   3.4e-42  143.5   2.2   1   2   2.9e-26   8.6e-24   82.9   0.0    27   242    65   297    46   318 0.80 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 6254at5820           -            400   3.4e-42  143.5   2.2   2   2   2.3e-19     7e-17   60.2   0.6   209   386   340   531   328   533 0.79 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO73958.1           -            644 6254at5820           -            400   5.9e-14   50.6   2.8   1   4       7.5   2.2e+03   -4.0   0.1    17    63   112   158   105   166 0.77 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 6254at5820           -            400   5.9e-14   50.6   2.8   2   4     0.067        20    2.7   0.1   295   324   246   274   201   344 0.73 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 6254at5820           -            400   5.9e-14   50.6   2.8   3   4   8.7e-12   2.6e-09   35.3   0.2   209   323   432   547   422   549 0.90 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 6254at5820           -            400   5.9e-14   50.6   2.8   4   4   2.1e-08   6.3e-06   24.1   0.2   220   328   529   637   527   641 0.86 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO71232.1           -            322 6254at5820           -            400   5.5e-12   44.1   0.2   1   4      0.22        66    1.0   0.0   345   383    16    53    13    68 0.83 receptor for activated c kinase, putative [Plasmodium vivax]
