#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73542.1           -            820 3374at5820           -            638         0 1083.9  62.6   1   4   1.1e-45   2.2e-42  144.0   5.0     1   114     7   147     7   167 0.82 inositol-polyphosphate 5-phosphatase, putative [Plasmodium vivax]
SCO73542.1           -            820 3374at5820           -            638         0 1083.9  62.6   2   4   5.8e-28   1.2e-24   85.4   4.0   124   180   191   247   155   252 0.86 inositol-polyphosphate 5-phosphatase, putative [Plasmodium vivax]
SCO73542.1           -            820 3374at5820           -            638         0 1083.9  62.6   3   4  1.4e-131    3e-128  427.7   8.2   178   400   280   509   266   515 0.95 inositol-polyphosphate 5-phosphatase, putative [Plasmodium vivax]
SCO73542.1           -            820 3374at5820           -            638         0 1083.9  62.6   4   4  7.5e-136  1.6e-132  441.8  22.9   393   638   555   819   551   819 0.93 inositol-polyphosphate 5-phosphatase, putative [Plasmodium vivax]
SCO70522.1           -           1296 3374at5820           -            638   1.4e-37  128.2  18.5   1   2     0.037        78    0.2   0.2    50    95    73   119    35   125 0.78 inositol 5-phosphatase, putative [Plasmodium vivax]
SCO70522.1           -           1296 3374at5820           -            638   1.4e-37  128.2  18.5   2   2   6.7e-41   1.4e-37  128.2  18.5   144   522   130   518   117   530 0.77 inositol 5-phosphatase, putative [Plasmodium vivax]
SCO70403.1           -           2754 3374at5820           -            638   1.6e-30  104.9  55.5   1   4     0.027        57    0.6   5.3    53   132    78   159    50   170 0.78 inositol-phosphate phosphatase, putative [Plasmodium vivax]
SCO70403.1           -           2754 3374at5820           -            638   1.6e-30  104.9  55.5   2   4   3.8e-16   8.1e-13   46.4   6.6   121   268   680   850   658   857 0.75 inositol-phosphate phosphatase, putative [Plasmodium vivax]
SCO70403.1           -           2754 3374at5820           -            638   1.6e-30  104.9  55.5   3   4     7e-16   1.5e-12   45.5  22.0   268   448   980  1193   954  1210 0.67 inositol-phosphate phosphatase, putative [Plasmodium vivax]
SCO70403.1           -           2754 3374at5820           -            638   1.6e-30  104.9  55.5   4   4   3.2e-10   6.7e-07   26.8   0.3   458   525  1358  1425  1349  1434 0.93 inositol-phosphate phosphatase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3374at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3374at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3374at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:37 2026
# [ok]
