#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74828.1           -           1047 1887at5820           -            670         0 1092.2  61.7   1   5   5.6e-05     0.071    9.9   0.2     1    27     1    27     1    39 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74828.1           -           1047 1887at5820           -            670         0 1092.2  61.7   2   5   3.6e-68   4.6e-65  218.7   1.0    17   137   119   239   112   240 0.98 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74828.1           -           1047 1887at5820           -            670         0 1092.2  61.7   3   5   4.3e-47   5.4e-44  149.1   6.0   137   226   297   401   294   408 0.90 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74828.1           -           1047 1887at5820           -            670         0 1092.2  61.7   4   5  7.8e-123  9.8e-120  399.4  10.0   215   458   424   691   409   703 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74828.1           -           1047 1887at5820           -            670         0 1092.2  61.7   5   5  1.4e-103  1.8e-100  335.7  16.8   456   670   786  1014   780  1014 0.94 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74077.1           -           1093 1887at5820           -            670   3.9e-45  152.8  30.7   1   4    0.0015       1.9    5.2   0.1    18    45   110   137   107   157 0.84 helicase, putative [Plasmodium vivax]
SCO74077.1           -           1093 1887at5820           -            670   3.9e-45  152.8  30.7   2   4   3.1e-48   3.9e-45  152.8  30.7    52   389   248   611   245   715 0.84 helicase, putative [Plasmodium vivax]
SCO74077.1           -           1093 1887at5820           -            670   3.9e-45  152.8  30.7   3   4       0.2   2.5e+02   -1.8   3.0   232   289   768   826   738   831 0.75 helicase, putative [Plasmodium vivax]
SCO74077.1           -           1093 1887at5820           -            670   3.9e-45  152.8  30.7   4   4      0.32   4.1e+02   -2.5   1.2   201   241  1041  1082  1030  1086 0.85 helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   1   7     0.077        97   -0.5   5.7   384   484   165   279   151   320 0.73 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   2   7     0.072        90   -0.4   0.0    41    76   368   403   329   406 0.85 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   3   7   1.7e-13   2.1e-10   38.1  31.0    81   483   528   963   514   987 0.66 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   4   7         5   6.3e+03   -6.7  10.0   567   656  1015  1103   975  1120 0.53 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   5   7       1.4   1.8e+03   -4.6   2.5   475   541  1244  1307  1202  1323 0.52 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   6   7   8.1e-16     1e-12   45.7   9.0    45   200  1408  1586  1396  1677 0.68 RNA helicase, putative [Plasmodium vivax]
SCO74522.1           -           2439 1887at5820           -            670     1e-25   88.7  72.0   7   7   2.2e-13   2.8e-10   37.7  16.0   271   547  1743  2018  1740  2022 0.79 RNA helicase, putative [Plasmodium vivax]
SCO73834.1           -           1384 1887at5820           -            670   1.4e-21   75.0   2.3   1   1   4.3e-23   5.3e-20   69.8   2.3    38   391   256   653   234   684 0.72 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 1887at5820           -            670   1.1e-16   58.9  44.4   1   3   1.7e-15   2.2e-12   44.6  11.7    21   214   295   495   278   523 0.72 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 1887at5820           -            670   1.1e-16   58.9  44.4   2   3   3.5e-10   4.5e-07   27.1  16.1   240   491   603   863   579   883 0.65 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71854.1           -           1383 1887at5820           -            670   1.1e-16   58.9  44.4   3   3      0.75   9.5e+02   -3.7   1.2   267   298  1127  1160  1085  1182 0.65 DEAD/DEAH box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1887at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1887at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1887at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:35 2026
# [ok]
