#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   1  10   2.8e-43   1.8e-39  133.6   0.5     4   119    50   182    47   189 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   2  10   5.1e-77   3.2e-73  245.4   0.1   115   299   221   430   209   440 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   3  10   1.7e-73   1.1e-69  233.8  14.3   304   475   475   675   455   681 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   4  10  7.9e-125    5e-121  403.9  29.2   470   702   705   961   695   964 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   5  10     5e-54   3.2e-50  169.2   2.0   710   849  1040  1217  1033  1220 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   6  10   4.1e-33   2.6e-29   99.9   0.0   850   947  1256  1365  1251  1369 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   7  10   8.8e-53   5.6e-49  165.1   1.3   948  1100  1410  1596  1407  1601 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   8  10   5.9e-21   3.7e-17   59.6   0.4  1102  1166  1630  1700  1627  1702 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1   9  10  6.9e-136  4.3e-132  440.6  20.8  1166  1502  1734  2111  1732  2119 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO71446.1           -           2273 449at5820            -           1612         0 2082.6 127.1  10  10   2.5e-51   1.6e-47  160.3   1.1  1490  1612  2125  2271  2118  2271 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/449at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/449at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/449at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:42 2026
# [ok]
