#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   1   9  5.6e-135  3.5e-131  437.5  31.4     2   253    82   339    81   346 0.98 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   2   9   1.4e-18     9e-15   51.7   1.2   250   303   466   526   442   534 0.83 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   3   9   1.3e-55     8e-52  174.5  14.8   307   403   582   678   575   685 0.96 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   4   9   4.2e-87   2.7e-83  278.8  31.4   400   567   723   890   719   896 0.97 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   5   9   8.2e-50   5.1e-46  155.3  14.1   562   651   947  1037   928  1043 0.94 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   6   9   6.1e-32   3.8e-28   96.1  10.9   649   735  1147  1248  1137  1253 0.89 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   7   9  3.8e-204  2.4e-200  666.7  59.9   720  1080  1295  1657  1279  1664 0.94 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   8   9   4.1e-64   2.6e-60  202.7   4.8  1077  1198  1869  2008  1860  2014 0.92 telomerase reverse transcriptase, putative [Plasmodium vivax]
SCO75219.1           -           2503 644at5820            -           1421         0 2367.6 249.9   9   9  1.9e-109  1.2e-105  352.9  18.2  1214  1421  2272  2493  2266  2493 0.96 telomerase reverse transcriptase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/644at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/644at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/644at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:04:46 2026
# [ok]
